,datetime,MUD_MOUNTAIN_LAKE_NEAR_BUCKLEY__WA.tsv
1723,2017-09-20,944.23
1724,2017-09-21,942.46
1725,2017-09-22,941.47
1726,2017-09-23,940.54
1727,2017-09-24,940.06
1728,2017-09-25,939.9200000000001
1729,2017-09-26,940.12
1730,2017-09-27,940.69
1731,2017-09-28,940.75
1732,2017-09-29,941.62
1733,2017-09-30,941.98
1734,2017-10-01,946.81
1735,2017-10-02,943.96
1736,2017-10-03,941.83
1737,2017-10-04,941.02
1738,2017-10-05,940.81
1739,2017-10-06,940.51
1740,2017-10-07,940.54
1741,2017-10-08,947.29
1742,2017-10-09,943.39
1743,2017-10-10,941.5899999999999
1744,2017-10-11,941.11
1745,2017-10-12,941.53
1746,2017-10-13,948.01
1747,2017-10-14,943.0899999999999
1748,2017-10-15,941.65
1749,2017-10-16,941.65
1750,2017-10-17,941.23
1751,2017-10-18,944.32
1752,2017-10-19,988.6
1753,2017-10-20,985.3499999999999
1754,2017-10-21,988.35
1755,2017-10-22,7734.96
1756,2017-10-23,13223.48
1757,2017-10-24,13775.49
1758,2017-10-25,13283.7
1759,2017-10-26,13143.19
1760,2017-10-27,12761.81
1761,2017-10-28,10040.35
1762,2017-10-29,7258.52
1763,2017-10-30,4520.84
1764,2017-10-31,2443.4
1765,2017-11-01,1797.26
1766,2017-11-02,1241.52
1767,2017-11-03,989.6
1768,2017-11-04,977.5
1769,2017-11-05,978.7
1770,2017-11-06,976.4
1771,2017-11-07,950.56
1772,2017-11-08,944.44
1773,2017-11-09,945.04
1774,2017-11-10,947.74
1775,2017-11-11,946.51
1776,2017-11-12,946.33
1777,2017-11-13,949.0799999999999
1778,2017-11-14,959.04
1779,2017-11-15,954.47
1780,2017-11-16,956.88
1781,2017-11-17,954.92
1782,2017-11-18,951.32
1783,2017-11-19,948.94
1784,2017-11-20,989.05
1785,2017-11-21,1029.02
1786,2017-11-22,4290.29
1787,2017-11-23,7245.42
1788,2017-11-24,17507.19
1789,2017-11-25,18720.55
1790,2017-11-26,16173.29
1791,2017-11-27,13825.66
1792,2017-11-28,9727.81
1793,2017-11-29,5574.43
1794,2017-11-30,2034.98
1795,2017-12-01,1063.1
1796,2017-12-02,1014.0799999999999
1797,2017-12-03,1011.8
1798,2017-12-04,1006.34
1799,2017-12-05,986.95
1800,2017-12-06,977.6
1801,2017-12-07,966.36
1802,2017-12-08,962.4
1803,2017-12-09,961.4
1804,2017-12-10,959.9200000000001
1805,2017-12-11,958.96
1806,2017-12-12,957.16
1807,2017-12-13,955.97
1808,2017-12-14,954.77
1809,2017-12-15,953.9
1810,2017-12-16,956.7600000000001
1811,2017-12-17,954.53
1812,2017-12-18,964.52
1813,2017-12-19,1053.31
1814,2017-12-20,1078.89
1815,2017-12-21,991.55
1816,2017-12-22,979.3000000000001
1817,2017-12-23,972.2
1818,2017-12-24,965.88
1819,2017-12-25,964.1999999999999
1820,2017-12-26,961.04
1821,2017-12-27,959.68
1822,2017-12-28,961.4
1823,2017-12-29,1234.53
1824,2017-12-30,6102.2
1825,2017-12-31,6087.07
1826,2018-01-01,3549.37
