,datetime,UPPER_TWIN_LAKE_NR_BRIDGEPORT__CA.tsv
127,2013-05-09,9441.444642857143
128,2013-05-10,9431.771428571428
129,2013-05-11,9422.098214285714
130,2013-05-12,9412.425
131,2013-05-13,9402.751785714287
132,2013-05-14,9393.078571428572
133,2013-05-15,9383.405357142856
134,2013-05-16,9373.732142857143
135,2013-05-17,9364.058928571429
136,2013-05-18,9354.385714285714
137,2013-05-19,9344.7125
138,2013-05-20,9335.039285714285
139,2013-05-21,9325.366071428572
140,2013-05-22,9315.692857142858
141,2013-05-23,9306.019642857143
142,2013-05-24,9296.346428571429
143,2013-05-25,9286.673214285714
144,2013-05-26,9277.0
145,2013-05-27,9288.145833333334
146,2013-05-28,9299.291666666666
147,2013-05-29,9310.4375
148,2013-05-30,9321.583333333332
149,2013-05-31,9332.729166666668
150,2013-06-01,9343.875
151,2013-06-02,9355.020833333334
152,2013-06-03,9366.166666666666
153,2013-06-04,9377.3125
154,2013-06-05,9388.458333333334
155,2013-06-06,9399.604166666666
156,2013-06-07,9410.75
157,2013-06-08,9421.895833333332
158,2013-06-09,9433.041666666668
159,2013-06-10,9444.1875
160,2013-06-11,9455.333333333334
161,2013-06-12,9466.479166666666
162,2013-06-13,9477.625
163,2013-06-14,9488.770833333334
164,2013-06-15,9499.916666666666
165,2013-06-16,9511.0625
166,2013-06-17,9522.208333333332
167,2013-06-18,9533.354166666668
168,2013-06-19,9544.5
169,2013-06-20,9555.645833333334
170,2013-06-21,9566.791666666666
171,2013-06-22,9577.9375
172,2013-06-23,9589.083333333334
173,2013-06-24,9600.229166666666
174,2013-06-25,9611.375
175,2013-06-26,9622.520833333332
176,2013-06-27,9633.666666666668
177,2013-06-28,9644.8125
178,2013-06-29,9655.958333333334
179,2013-06-30,9667.104166666666
180,2013-07-01,9678.25
181,2013-07-02,9670.893333333333
182,2013-07-03,9663.536666666667
183,2013-07-04,9656.18
184,2013-07-05,9648.823333333334
185,2013-07-06,9641.466666666667
186,2013-07-07,9634.11
187,2013-07-08,9626.753333333334
