,datetime,OSOYOOS_LAKE_NEAR_OROVILLE__WA.
1758,2015-10-25,954.73
1759,2015-10-26,954.71
1760,2015-10-27,953.5
1761,2015-10-28,953.0899999999999
1762,2015-10-29,952.98
1763,2015-10-30,952.5699999999999
1764,2015-10-31,951.97
1765,2015-11-01,951.0699999999999
1766,2015-11-02,951.0600000000001
1767,2015-11-03,949.71
1768,2015-11-04,948.16
1769,2015-11-05,947.9
1770,2015-11-06,946.54
1771,2015-11-07,946.1800000000001
1772,2015-11-08,946.46
1773,2015-11-09,944.53
1774,2015-11-10,943.5400000000001
1775,2015-11-11,943.38
1776,2015-11-12,941.8000000000001
1777,2015-11-13,941.73
1778,2015-11-14,941.9000000000001
1779,2015-11-15,940.7800000000001
1780,2015-11-16,939.54
1781,2015-11-17,938.83
1782,2015-11-18,937.92
1783,2015-11-19,936.99
1784,2015-11-20,935.5500000000001
1785,2015-11-21,934.11
1786,2015-11-22,933.97
1787,2015-11-23,934.2300000000001
1788,2015-11-24,929.8800000000001
1789,2015-11-25,923.51
1790,2015-11-26,921.75
1791,2015-11-27,921.1300000000001
1792,2015-11-28,921.1000000000001
1793,2015-11-29,920.87
1794,2015-11-30,921.17
1795,2015-12-01,922.5699999999999
1796,2015-12-02,922.38
1797,2015-12-03,922.02
1798,2015-12-04,922.86
1799,2015-12-05,923.24
1800,2015-12-06,923.48
1801,2015-12-07,923.99
1802,2015-12-08,923.4699999999999
1803,2015-12-09,923.77
1804,2015-12-10,923.4499999999999
1805,2015-12-11,923.73
1806,2015-12-12,922.71
1807,2015-12-13,923.59
1808,2015-12-14,921.7399999999999
1809,2015-12-15,921.6899999999999
1810,2015-12-16,920.52
1811,2015-12-17,920.72
1812,2015-12-18,920.4499999999999
1813,2015-12-19,921.19
1814,2015-12-20,920.32
1815,2015-12-21,918.7599999999999
1816,2015-12-22,919.8600000000001
1817,2015-12-23,921.16
1818,2015-12-24,921.46
1819,2015-12-25,919.4599999999999
1820,2015-12-26,917.94
1821,2015-12-27,917.6300000000001
1822,2015-12-28,917.95
1823,2015-12-29,917.83
1824,2015-12-30,915.5200000000001
1825,2015-12-31,917.2900000000001
1826,2016-01-01,917.98
1827,2016-01-02,917.77
1828,2016-01-03,917.16
1829,2016-01-04,915.67
1830,2016-01-05,915.08
1831,2016-01-06,916.7900000000001
1832,2016-01-07,916.7900000000001
1833,2016-01-08,917.7799999999999
1834,2016-01-09,917.68
1835,2016-01-10,917.5699999999999
1836,2016-01-11,918.37
1837,2016-01-12,918.4599999999999
1838,2016-01-13,917.9699999999999
1839,2016-01-14,918.37
1840,2016-01-15,919.1499999999999
1841,2016-01-16,917.64
1842,2016-01-17,917.4399999999999
1843,2016-01-18,918.93
1844,2016-01-19,919.23
1845,2016-01-20,920.0400000000001
1846,2016-01-21,920.19
1847,2016-01-22,920.2300000000001
1848,2016-01-23,919.3499999999999
1849,2016-01-24,920.07
1850,2016-01-25,921.06
1851,2016-01-26,920.54
1852,2016-01-27,920.32
1853,2016-01-28,920.5
1854,2016-01-29,921.0000000000001
1855,2016-01-30,922.1
1856,2016-01-31,922.3
1857,2016-02-01,922.8000000000001
1858,2016-02-02,923.19
1859,2016-02-03,922.78
1860,2016-02-04,921.68
1861,2016-02-05,921.4699999999999
1862,2016-02-06,922.06
1863,2016-02-07,922.65
1864,2016-02-08,923.54
1865,2016-02-09,923.93
1866,2016-02-10,923.7099999999999
1867,2016-02-11,923.9
1868,2016-02-12,922.7900000000001
1869,2016-02-13,922.48
1870,2016-02-14,922.8800000000001
1871,2016-02-15,923.79
1872,2016-02-16,925.18
1873,2016-02-17,926.17
1874,2016-02-18,926.5999999999999
1875,2016-02-19,926.31
1876,2016-02-20,927.7
1877,2016-02-21,926.37
1878,2016-02-22,927.16
1879,2016-02-23,927.66
1880,2016-02-24,928.0599999999998
1881,2016-02-25,928.55
1882,2016-02-26,929.4499999999999
1883,2016-02-27,931.05
1884,2016-02-28,928.95
1885,2016-02-29,930.2599999999999
1886,2016-03-01,928.6800000000001
1887,2016-03-02,930.0
1888,2016-03-03,929.98
1889,2016-03-04,930.57
1890,2016-03-05,931.4700000000001
1891,2016-03-06,932.72
1892,2016-03-07,931.9399999999999
1893,2016-03-08,933.09
1894,2016-03-09,930.69
1895,2016-03-10,932.17
1896,2016-03-11,932.61
1897,2016-03-12,932.74
1898,2016-03-13,931.56
1899,2016-03-14,932.4999999999999
1900,2016-03-15,934.31
1901,2016-03-16,935.52
1902,2016-03-17,933.72
1903,2016-03-18,935.51
1904,2016-03-19,934.3
1905,2016-03-20,934.81
1906,2016-03-21,935.81
1907,2016-03-22,937.42
1908,2016-03-23,936.31
1909,2016-03-24,937.6200000000001
1910,2016-03-25,937.9200000000001
1911,2016-03-26,937.71
1912,2016-03-27,937.4999999999999
1913,2016-03-28,937.91
1914,2016-03-29,938.6999999999999
1915,2016-03-30,940.89
1916,2016-03-31,943.2099999999999
1917,2016-04-01,944.1999999999999
1918,2016-04-02,945.4300000000001
1919,2016-04-03,946.78
1920,2016-04-04,941.03
1921,2016-04-05,941.1899999999999
1922,2016-04-06,943.22
1923,2016-04-07,945.9499999999999
1924,2016-04-08,951.07
1925,2016-04-09,950.2800000000001
1926,2016-04-10,950.8700000000001
1927,2016-04-11,950.98
1928,2016-04-12,952.6800000000001
1929,2016-04-13,948.88
1930,2016-04-14,945.6800000000001
1931,2016-04-15,947.28
1932,2016-04-16,948.41
1933,2016-04-17,951.09
1934,2016-04-18,950.89
1935,2016-04-19,953.27
1936,2016-04-20,960.0
1937,2016-04-21,956.8799999999999
1938,2016-04-22,959.1
1939,2016-04-23,961.73
1940,2016-04-24,962.46
1941,2016-04-25,960.73
1942,2016-04-26,961.05
1943,2016-04-27,962.33
1944,2016-04-28,959.96
1945,2016-04-29,960.3000000000001
1946,2016-04-30,961.04
1947,2016-05-01,962.7600000000001
1948,2016-05-02,961.4999999999999
1949,2016-05-03,961.6600000000001
1950,2016-05-04,964.5500000000001
1951,2016-05-05,962.91
1952,2016-05-06,964.4599999999999
1953,2016-05-07,965.6800000000001
1954,2016-05-08,962.7099999999999
1955,2016-05-09,961.39
1956,2016-05-10,964.12
1957,2016-05-11,961.0600000000001
1958,2016-05-12,961.01
1959,2016-05-13,963.85
1960,2016-05-14,965.0799999999999
1961,2016-05-15,962.79
1962,2016-05-16,962.9300000000001
1963,2016-05-17,965.01
1964,2016-05-18,967.5699999999999
1965,2016-05-19,966.3000000000001
1966,2016-05-20,966.64
1967,2016-05-21,967.4499999999999
1968,2016-05-22,967.8399999999999
1969,2016-05-23,966.21
1970,2016-05-24,968.0600000000001
1971,2016-05-25,969.2099999999999
1972,2016-05-26,970.97
1973,2016-05-27,970.3299999999999
1974,2016-05-28,968.6
1975,2016-05-29,967.05
1976,2016-05-30,969.45
1977,2016-05-31,971.64
1978,2016-06-01,971.0
1979,2016-06-02,974.28
1980,2016-06-03,973.97
1981,2016-06-04,976.4
1982,2016-06-05,981.63
1983,2016-06-06,985.75
1984,2016-06-07,986.13
1985,2016-06-08,979.2300000000001
1986,2016-06-09,978.4400000000002
1987,2016-06-10,972.1800000000001
1988,2016-06-11,973.7299999999999
1989,2016-06-12,974.3199999999998
1990,2016-06-13,975.77
1991,2016-06-14,972.36
1992,2016-06-15,972.73
1993,2016-06-16,973.81
1994,2016-06-17,972.08
1995,2016-06-18,970.6200000000001
1996,2016-06-19,973.3900000000001
1997,2016-06-20,974.85
1998,2016-06-21,976.53
1999,2016-06-22,978.01
2000,2016-06-23,976.0099999999999
2001,2016-06-24,975.3000000000001
2002,2016-06-25,976.3099999999998
2003,2016-06-26,978.3199999999999
2004,2016-06-27,982.6999999999999
2005,2016-06-28,985.37
2006,2016-06-29,985.49
2007,2016-06-30,986.2
2008,2016-07-01,985.08
2009,2016-07-02,985.27
2010,2016-07-03,984.5799999999999
2011,2016-07-04,981.35
2012,2016-07-05,978.9499999999999
2013,2016-07-06,979.4699999999999
2014,2016-07-07,978.08
2015,2016-07-08,976.49
2016,2016-07-09,977.3699999999999
2017,2016-07-10,979.27
2018,2016-07-11,980.1500000000001
2019,2016-07-12,980.2199999999999
2020,2016-07-13,980.19
2021,2016-07-14,982.16
2022,2016-07-15,978.4200000000002
2023,2016-07-16,979.61
2024,2016-07-17,980.64
2025,2016-07-18,980.2500000000001
2026,2016-07-19,978.1300000000001
2027,2016-07-20,979.7099999999999
2028,2016-07-21,983.1899999999999
2029,2016-07-22,983.9999999999999
2030,2016-07-23,985.09
2031,2016-07-24,985.89
2032,2016-07-25,986.18
2033,2016-07-26,985.97
2034,2016-07-27,987.39
2035,2016-07-28,991.1099999999999
2036,2016-07-29,992.51
2037,2016-07-30,994.2099999999999
2038,2016-07-31,989.1999999999998
2039,2016-08-01,987.5600000000001
2040,2016-08-02,985.9599999999999
2041,2016-08-03,983.68
2042,2016-08-04,983.2699999999999
2043,2016-08-05,983.19
2044,2016-08-06,983.64
2045,2016-08-07,982.82
2046,2016-08-08,981.6
2047,2016-08-09,981.81
2048,2016-08-10,982.53
2049,2016-08-11,984.56
2050,2016-08-12,985.8599999999999
2051,2016-08-13,986.66
2052,2016-08-14,986.67
2053,2016-08-15,990.27
2054,2016-08-16,990.56
2055,2016-08-17,991.27
2056,2016-08-18,987.34
2057,2016-08-19,986.99
2058,2016-08-20,985.8800000000001
2059,2016-08-21,983.7800000000001
2060,2016-08-22,982.66
2061,2016-08-23,983.0499999999998
2062,2016-08-24,983.3299999999999
2063,2016-08-25,984.12
2064,2016-08-26,984.91
2065,2016-08-27,982.31
2066,2016-08-28,980.91
2067,2016-08-29,982.01
2068,2016-08-30,981.04
2069,2016-08-31,980.75
2070,2016-09-01,979.22
2071,2016-09-02,977.99
2072,2016-09-03,978.0699999999999
2073,2016-09-04,976.15
2074,2016-09-05,976.26
2075,2016-09-06,976.22
2076,2016-09-07,975.5899999999999
2077,2016-09-08,974.5999999999999
2078,2016-09-09,973.11
2079,2016-09-10,974.04
2080,2016-09-11,972.15
2081,2016-09-12,971.01
2082,2016-09-13,972.08
2083,2016-09-14,973.74
2084,2016-09-15,973.35
2085,2016-09-16,972.3400000000001
2086,2016-09-17,970.84
2087,2016-09-18,970.44
2088,2016-09-19,969.24
2089,2016-09-20,968.74
2090,2016-09-21,967.91
2091,2016-09-22,968.0699999999999
2092,2016-09-23,967.45
2093,2016-09-24,967.43
2094,2016-09-25,968.8199999999999
2095,2016-09-26,968.5999999999999
2096,2016-09-27,965.99
2097,2016-09-28,964.04
2098,2016-09-29,965.5
2099,2016-09-30,965.6700000000001
2100,2016-10-01,964.23
2101,2016-10-02,963.91
2102,2016-10-03,963.89
2103,2016-10-04,962.95
2104,2016-10-05,962.41
2105,2016-10-06,961.08
2106,2016-10-07,960.75
2107,2016-10-08,959.63
2108,2016-10-09,957.34
2109,2016-10-10,953.4100000000001
2110,2016-10-11,954.04
2111,2016-10-12,954.37
2112,2016-10-13,953.01
2113,2016-10-14,952.42
2114,2016-10-15,952.0800000000002
2115,2016-10-16,952.1700000000001
2116,2016-10-17,952.4699999999999
2117,2016-10-18,952.42
2118,2016-10-19,951.35
2119,2016-10-20,951.11
2120,2016-10-21,951.0799999999999
2121,2016-10-22,951.12
2122,2016-10-23,950.68
2123,2016-10-24,950.4399999999999
2124,2016-10-25,951.1
2125,2016-10-26,949.56
2126,2016-10-27,949.74
2127,2016-10-28,949.49
2128,2016-10-29,947.84
2129,2016-10-30,948.39
2130,2016-10-31,948.75
2131,2016-11-01,948.2
2132,2016-11-02,947.25
2133,2016-11-03,946.8100000000001
2134,2016-11-04,945.99
2135,2016-11-05,945.9499999999999
2136,2016-11-06,946.4399999999999
2137,2016-11-07,946.21
2138,2016-11-08,945.2800000000001
2139,2016-11-09,944.86
2140,2016-11-10,944.74
2141,2016-11-11,945.3100000000001
2142,2016-11-12,944.88
2143,2016-11-13,943.7500000000001
2144,2016-11-14,944.0299999999999
2145,2016-11-15,942.24
2146,2016-11-16,942.13
2147,2016-11-17,939.81
2148,2016-11-18,940.28
2149,2016-11-19,939.35
2150,2016-11-20,939.14
2151,2016-11-21,939.73
2152,2016-11-22,938.71
2153,2016-11-23,938.4200000000001
2154,2016-11-24,937.23
2155,2016-11-25,937.6500000000001
2156,2016-11-26,937.9699999999999
2157,2016-11-27,936.67
2158,2016-11-28,936.27
2159,2016-11-29,935.35
2160,2016-11-30,935.6300000000001
2161,2016-12-01,933.9300000000001
2162,2016-12-02,932.12
2163,2016-12-03,933.91
2164,2016-12-04,931.01
2165,2016-12-05,929.3100000000001
2166,2016-12-06,924.42
2167,2016-12-07,919.0899999999999
2168,2016-12-08,918.0600000000001
2169,2016-12-09,919.05
2170,2016-12-10,922.15
2171,2016-12-11,922.4599999999999
2172,2016-12-12,916.58
2173,2016-12-13,914.55
2174,2016-12-14,913.75
2175,2016-12-15,910.8499999999999
2176,2016-12-16,911.5799999999999
2177,2016-12-17,913.77
2178,2016-12-18,915.15
2179,2016-12-19,915.65
2180,2016-12-20,915.0799999999999
2181,2016-12-21,915.02
2182,2016-12-22,914.91
2183,2016-12-23,914.8300000000002
2184,2016-12-24,914.83
2185,2016-12-25,914.7200000000001
2186,2016-12-26,914.29
2187,2016-12-27,914.08
2188,2016-12-28,913.97
2189,2016-12-29,914.06
2190,2016-12-30,914.16
2191,2016-12-31,913.86
2192,2017-01-01,913.3699999999999
2193,2017-01-02,913.56
2194,2017-01-03,913.4499999999999
2195,2017-01-04,913.63
2196,2017-01-05,914.22
2197,2017-01-06,913.61
2198,2017-01-07,913.6
2199,2017-01-08,913.71
2200,2017-01-09,913.32
2201,2017-01-10,913.2100000000002
2202,2017-01-11,912.98
2203,2017-01-12,913.1700000000001
2204,2017-01-13,913.1600000000001
2205,2017-01-14,913.0600000000001
2206,2017-01-15,912.76
2207,2017-01-16,912.66
2208,2017-01-17,912.56
2209,2017-01-18,912.67
2210,2017-01-19,912.9000000000001
2211,2017-01-20,912.9100000000001
2212,2017-01-21,913.1000000000001
2213,2017-01-22,913.2000000000002
2214,2017-01-23,913.4900000000001
2215,2017-01-24,913.5799999999999
2216,2017-01-25,913.67
2217,2017-01-26,913.8599999999999
2218,2017-01-27,913.9399999999999
2219,2017-01-28,913.8399999999999
2220,2017-01-29,913.8299999999999
2221,2017-01-30,914.03
2222,2017-01-31,914.33
2223,2017-02-01,914.72
2224,2017-02-02,914.3100000000001
2225,2017-02-03,913.6
2226,2017-02-04,913.2
2227,2017-02-05,912.9000000000001
2228,2017-02-06,913.0100000000001
2229,2017-02-07,912.9000000000001
2230,2017-02-08,912.8000000000001
2231,2017-02-09,912.73
2232,2017-02-10,912.74
2233,2017-02-11,912.85
2234,2017-02-12,912.85
2235,2017-02-13,912.86
2236,2017-02-14,912.95
2237,2017-02-15,913.0300000000001
2238,2017-02-16,913.0300000000001
2239,2017-02-17,914.03
2240,2017-02-18,914.14
2241,2017-02-19,914.6500000000001
2242,2017-02-20,914.85
2243,2017-02-21,915.4599999999999
2244,2017-02-22,916.26
2245,2017-02-23,916.6600000000001
2246,2017-02-24,916.9699999999999
2247,2017-02-25,917.4
2248,2017-02-26,916.4300000000001
2249,2017-02-27,916.37
2250,2017-02-28,917.12
2251,2017-03-01,917.77
2252,2017-03-02,918.93
2253,2017-03-03,919.8100000000001
2254,2017-03-04,922.5000000000001
2255,2017-03-05,923.2900000000001
2256,2017-03-06,924.57
2257,2017-03-07,924.0200000000001
2258,2017-03-08,924.6700000000001
2259,2017-03-09,924.31
2260,2017-03-10,925.56
2261,2017-03-11,925.6800000000001
2262,2017-03-12,926.5999999999999
2263,2017-03-13,927.22
2264,2017-03-14,927.4399999999999
2265,2017-03-15,927.3499999999999
2266,2017-03-16,929.06
2267,2017-03-17,929.6599999999999
2268,2017-03-18,927.88
2269,2017-03-19,930.21
2270,2017-03-20,929.62
2271,2017-03-21,928.4
2272,2017-03-22,929.2
2273,2017-03-23,931.0000000000001
2274,2017-03-24,929.51
2275,2017-03-25,932.12
2276,2017-03-26,929.6099999999999
2277,2017-03-27,931.1100000000001
2278,2017-03-28,931.59
2279,2017-03-29,929.8000000000001
2280,2017-03-30,933.61
2281,2017-03-31,933.89
2282,2017-04-01,933.7800000000001
2283,2017-04-02,937.3700000000001
2284,2017-04-03,935.6700000000001
2285,2017-04-04,933.85
2286,2017-04-05,933.65
2287,2017-04-06,934.8800000000001
2288,2017-04-07,935.23
2289,2017-04-08,934.9
2290,2017-04-09,935.16
2291,2017-04-10,934.1299999999999
2292,2017-04-11,937.33
2293,2017-04-12,939.83
2294,2017-04-13,940.4100000000001
2295,2017-04-14,940.76
2296,2017-04-15,937.4799999999999
2297,2017-04-16,938.68
2298,2017-04-17,939.98
2299,2017-04-18,938.9999999999999
2300,2017-04-19,938.33
2301,2017-04-20,941.49
2302,2017-04-21,947.7299999999999
2303,2017-04-22,947.84
2304,2017-04-23,945.0500000000001
2305,2017-04-24,947.37
2306,2017-04-25,950.2399999999999
2307,2017-04-26,948.7800000000001
2308,2017-04-27,949.77
2309,2017-04-28,952.19
2310,2017-04-29,948.75
2311,2017-04-30,948.56
2312,2017-05-01,949.15
2313,2017-05-02,951.1500000000001
2314,2017-05-03,948.97
2315,2017-05-04,953.8300000000002
2316,2017-05-05,951.71
2317,2017-05-06,952.11
2318,2017-05-07,955.65
2319,2017-05-08,957.4099999999999
2320,2017-05-09,958.9
2321,2017-05-10,955.92
2322,2017-05-11,957.6499999999999
2323,2017-05-12,959.0799999999999
2324,2017-05-13,960.17
2325,2017-05-14,955.02
2326,2017-05-15,953.0000000000001
2327,2017-05-16,954.41
2328,2017-05-17,957.73
2329,2017-05-18,957.9100000000001
2330,2017-05-19,959.7700000000001
2331,2017-05-20,964.4499999999999
2332,2017-05-21,964.6500000000001
2333,2017-05-22,968.51
2334,2017-05-23,958.04
2335,2017-05-24,960.6299999999999
2336,2017-05-25,965.2199999999999
2337,2017-05-26,964.0200000000001
2338,2017-05-27,962.8500000000001
2339,2017-05-28,966.5799999999999
2340,2017-05-29,969.5000000000001
2341,2017-05-30,971.0899999999999
2342,2017-05-31,971.16
2343,2017-06-01,970.72
2344,2017-06-02,969.37
2345,2017-06-03,969.1899999999999
2346,2017-06-04,972.1
2347,2017-06-05,970.9599999999999
2348,2017-06-06,971.3100000000001
2349,2017-06-07,974.47
2350,2017-06-08,971.36
2351,2017-06-09,970.4499999999999
2352,2017-06-10,970.43
2353,2017-06-11,972.22
2354,2017-06-12,973.5300000000001
2355,2017-06-13,973.72
2356,2017-06-14,970.09
2357,2017-06-15,966.49
2358,2017-06-16,966.34
2359,2017-06-17,966.4799999999999
2360,2017-06-18,967.63
2361,2017-06-19,970.1
2362,2017-06-20,975.46
2363,2017-06-21,973.7199999999999
2364,2017-06-22,973.3700000000001
2365,2017-06-23,973.3299999999999
2366,2017-06-24,975.9
2367,2017-06-25,974.4800000000001
2368,2017-06-26,975.76
2369,2017-06-27,979.5400000000001
2370,2017-06-28,978.61
2371,2017-06-29,978.3799999999999
2372,2017-06-30,975.06
2373,2017-07-01,980.1600000000001
2374,2017-07-02,981.8500000000001
2375,2017-07-03,981.84
2376,2017-07-04,984.2099999999999
2377,2017-07-05,983.4
2378,2017-07-06,985.5799999999999
2379,2017-07-07,986.5699999999999
2380,2017-07-08,986.8599999999999
2381,2017-07-09,987.4499999999999
2382,2017-07-10,987.14
2383,2017-07-11,985.2000000000002
2384,2017-07-12,982.3799999999999
2385,2017-07-13,983.48
2386,2017-07-14,985.0600000000001
2387,2017-07-15,984.04
2388,2017-07-16,983.8399999999999
2389,2017-07-17,984.62
2390,2017-07-18,984.61
2391,2017-07-19,983.6000000000001
2392,2017-07-20,983.2
2393,2017-07-21,983.47
2394,2017-07-22,984.7700000000001
2395,2017-07-23,988.7800000000001
2396,2017-07-24,984.86
2397,2017-07-25,983.5099999999999
2398,2017-07-26,984.1999999999999
2399,2017-07-27,985.59
2400,2017-07-28,987.0699999999999
2401,2017-07-29,985.75
2402,2017-07-30,988.3400000000001
2403,2017-07-31,988.93
2404,2017-08-01,987.8999999999999
2405,2017-08-02,987.27
2406,2017-08-03,987.01
2407,2017-08-04,985.9899999999999
2408,2017-08-05,985.4599999999999
2409,2017-08-06,985.7
2410,2017-08-07,987.2200000000001
2411,2017-08-08,988.4200000000001
2412,2017-08-09,987.62
2413,2017-08-10,987.0
2414,2017-08-11,987.29
2415,2017-08-12,986.37
2416,2017-08-13,985.67
2417,2017-08-14,985.04
2418,2017-08-15,985.12
2419,2017-08-16,985.72
2420,2017-08-17,986.3000000000001
2421,2017-08-18,985.9900000000001
2422,2017-08-19,984.5799999999999
2423,2017-08-20,985.18
2424,2017-08-21,985.4799999999999
2425,2017-08-22,985.19
2426,2017-08-23,983.9599999999999
2427,2017-08-24,984.28
2428,2017-08-25,981.66
2429,2017-08-26,982.77
2430,2017-08-27,983.6
2431,2017-08-28,983.8100000000001
2432,2017-08-29,983.3199999999999
2433,2017-08-30,983.93
2434,2017-08-31,983.71
2435,2017-09-01,982.99
2436,2017-09-02,983.7900000000001
2437,2017-09-03,983.59
2438,2017-09-04,983.3900000000001
2439,2017-09-05,983.49
2440,2017-09-06,982.82
2441,2017-09-07,983.61
2442,2017-09-08,983.2199999999999
2443,2017-09-09,982.02
2444,2017-09-10,981.3100000000001
2445,2017-09-11,979.9900000000001
2446,2017-09-12,978.5799999999998
2447,2017-09-13,975.86
2448,2017-09-14,973.0
2449,2017-09-15,974.5299999999999
2450,2017-09-16,972.78
2451,2017-09-17,970.45
2452,2017-09-18,970.3299999999999
2453,2017-09-19,968.3
2454,2017-09-20,968.7600000000001
2455,2017-09-21,967.6099999999999
2456,2017-09-22,967.17
2457,2017-09-23,966.74
2458,2017-09-24,966.52
2459,2017-09-25,967.0100000000001
2460,2017-09-26,968.9900000000001
2461,2017-09-27,969.67
2462,2017-09-28,968.3399999999999
2463,2017-09-29,966.52
2464,2017-09-30,965.6
2465,2017-10-01,963.0799999999999
2466,2017-10-02,960.3599999999999
2467,2017-10-03,961.7299999999999
2468,2017-10-04,960.9200000000001
2469,2017-10-05,961.4
2470,2017-10-06,959.4800000000001
2471,2017-10-07,959.48
2472,2017-10-08,957.28
2473,2017-10-09,957.0500000000001
2474,2017-10-10,956.4400000000002
2475,2017-10-11,955.0400000000001
2476,2017-10-12,953.5200000000001
2477,2017-10-13,953.6199999999999
2478,2017-10-14,952.2199999999999
2479,2017-10-15,950.7199999999999
2480,2017-10-16,951.13
2481,2017-10-17,951.44
2482,2017-10-18,950.44
2483,2017-10-19,950.6600000000001
2484,2017-10-20,950.9799999999999
2485,2017-10-21,949.2800000000001
2486,2017-10-22,949.81
2487,2017-10-23,948.9100000000001
2488,2017-10-24,948.0899999999999
2489,2017-10-25,947.57
2490,2017-10-26,947.3600000000001
2491,2017-10-27,947.6199999999999
2492,2017-10-28,947.47
2493,2017-10-29,946.05
2494,2017-10-30,945.39
2495,2017-10-31,945.14
2496,2017-11-01,944.71
2497,2017-11-02,942.9699999999999
2498,2017-11-03,936.06
2499,2017-11-04,933.36
2500,2017-11-05,931.02
2501,2017-11-06,930.6400000000001
2502,2017-11-07,933.51
2503,2017-11-08,932.64
2504,2017-11-09,932.1600000000001
2505,2017-11-10,933.7700000000001
2506,2017-11-11,933.07
2507,2017-11-12,933.0799999999999
2508,2017-11-13,933.51
2509,2017-11-14,933.63
2510,2017-11-15,933.74
2511,2017-11-16,933.91
2512,2017-11-17,932.5500000000001
2513,2017-11-18,931.09
2514,2017-11-19,931.2200000000001
2515,2017-11-20,931.28
2516,2017-11-21,930.53
2517,2017-11-22,931.8900000000001
2518,2017-11-23,933.45
2519,2017-11-24,932.31
2520,2017-11-25,931.96
2521,2017-11-26,931.72
2522,2017-11-27,930.4
2523,2017-11-28,929.35
2524,2017-11-29,929.43
2525,2017-11-30,929.1899999999999
2526,2017-12-01,929.0600000000001
2527,2017-12-02,928.14
2528,2017-12-03,926.12
2529,2017-12-04,924.78
2530,2017-12-05,924.5400000000001
2531,2017-12-06,923.6100000000001
2532,2017-12-07,923.38
2533,2017-12-08,923.6699999999998
2534,2017-12-09,921.25
2535,2017-12-10,923.8499999999999
2536,2017-12-11,923.14
2537,2017-12-12,922.1299999999999
2538,2017-12-13,922.12
2539,2017-12-14,922.5999999999999
2540,2017-12-15,923.09
2541,2017-12-16,923.2800000000001
2542,2017-12-17,921.7700000000001
2543,2017-12-18,923.1700000000001
2544,2017-12-19,921.7900000000001
2545,2017-12-20,918.5
2546,2017-12-21,918.57
2547,2017-12-22,917.98
2548,2017-12-23,913.46
2549,2017-12-24,917.63
2550,2017-12-25,916.82
2551,2017-12-26,915.9
2552,2017-12-27,916.19
2553,2017-12-28,915.99
2554,2017-12-29,915.39
2555,2017-12-30,915.1
2556,2017-12-31,914.9999999999999
2557,2018-01-01,914.89
