,datetime,148662_00065_32400
0,2013-01-01,931.06
1,2013-01-02,930.79
2,2013-01-03,930.15
3,2013-01-04,929.77
4,2013-01-05,930.79
5,2013-01-06,929.67
6,2013-01-07,930.15
7,2013-01-08,929.27
8,2013-01-09,931.97
9,2013-01-10,933.08
10,2013-01-11,931.99
11,2013-01-12,931.85
12,2013-01-13,931.31
13,2013-01-14,932.37
14,2013-01-15,931.76
15,2013-01-16,931.93
16,2013-01-17,932.06
17,2013-01-18,931.23
18,2013-01-19,932.03
19,2013-01-20,931.79
20,2013-01-21,930.45
21,2013-01-22,931.2
22,2013-01-23,931.64
23,2013-01-24,930.82
24,2013-01-25,930.99
25,2013-01-26,930.76
26,2013-01-27,930.48
27,2013-01-28,931.12
28,2013-01-29,931.1
29,2013-01-30,929.97
30,2013-01-31,930.59
31,2013-02-01,930.95
32,2013-02-02,931.08
33,2013-02-03,931.22
34,2013-02-04,930.95
35,2013-02-05,931.3
36,2013-02-06,931.11
37,2013-02-07,930.8
38,2013-02-08,930.85
39,2013-02-09,931.32
40,2013-02-10,931.35
41,2013-02-11,929.44
42,2013-02-12,930.25
43,2013-02-13,930.92
44,2013-02-14,931.56
45,2013-02-15,930.86
46,2013-02-16,931.62
47,2013-02-17,929.64
48,2013-02-18,931.23
49,2013-02-19,930.15
50,2013-02-20,930.61
51,2013-02-21,931.18
52,2013-02-22,931.5
53,2013-02-23,930.86
54,2013-02-24,930.89
55,2013-02-25,930.93
56,2013-02-26,930.61
57,2013-02-27,930.94
58,2013-02-28,931.32
59,2013-03-01,930.65
60,2013-03-02,931.07
61,2013-03-03,930.19
62,2013-03-04,929.84
63,2013-03-05,931.1
64,2013-03-06,930.93
65,2013-03-07,931.08
66,2013-03-08,931.49
67,2013-03-09,930.88
68,2013-03-10,929.14
69,2013-03-11,930.73
70,2013-03-12,929.86
71,2013-03-13,930.02
72,2013-03-14,930.45
73,2013-03-15,930.23
74,2013-03-16,930.63
75,2013-03-17,930.6
76,2013-03-18,930.19
77,2013-03-19,930.6
78,2013-03-20,930.19
79,2013-03-21,930.15
80,2013-03-22,929.56
81,2013-03-23,929.72
82,2013-03-24,929.08
83,2013-03-25,929.26
84,2013-03-26,930.27
85,2013-03-27,930.27
86,2013-03-28,929.56
87,2013-03-29,929.7
88,2013-03-30,929.83
89,2013-03-31,928.07
90,2013-04-01,927.59
91,2013-04-02,929.48
92,2013-04-03,930.09
93,2013-04-04,929.45
94,2013-04-05,930.56
95,2013-04-06,931.43
96,2013-04-07,930.93
97,2013-04-08,931.76
98,2013-04-09,931.21
99,2013-04-10,927.86
100,2013-04-11,931.81
101,2013-04-12,932.29
102,2013-04-13,932.06
103,2013-04-14,932.59
104,2013-04-15,931.0
105,2013-04-16,931.18
106,2013-04-17,931.74
107,2013-04-18,931.03
108,2013-04-19,932.45
109,2013-04-20,930.22
110,2013-04-21,931.79
111,2013-04-22,931.44
112,2013-04-23,932.13
113,2013-04-24,932.34
114,2013-04-25,931.94
115,2013-04-26,932.72
116,2013-04-27,932.28
117,2013-04-28,932.1
118,2013-04-29,932.5
119,2013-04-30,932.62
120,2013-05-01,932.92
121,2013-05-02,932.6
122,2013-05-03,932.68
123,2013-05-04,932.91
124,2013-05-05,932.96
125,2013-05-06,932.61
126,2013-05-07,931.63
127,2013-05-08,931.63
128,2013-05-09,932.39
129,2013-05-10,927.93
130,2013-05-11,931.93
131,2013-05-12,932.07
132,2013-05-13,928.43
133,2013-05-14,933.25
134,2013-05-15,931.88
135,2013-05-16,932.4
136,2013-05-17,933.03
137,2013-05-18,932.9
138,2013-05-19,932.44
139,2013-05-20,932.22
140,2013-05-21,932.61
141,2013-05-22,932.5
142,2013-05-23,931.93
143,2013-05-24,928.99
144,2013-05-25,931.13
145,2013-05-26,930.84
146,2013-05-27,931.29
147,2013-05-28,930.81
148,2013-05-29,930.77
149,2013-05-30,931.38
150,2013-05-31,930.69
151,2013-06-01,930.73
152,2013-06-02,930.84
153,2013-06-03,930.36
154,2013-06-04,930.81
155,2013-06-05,928.81
156,2013-06-06,928.81
157,2013-06-07,930.33
158,2013-06-08,930.21
159,2013-06-09,929.43
160,2013-06-10,930.69
161,2013-06-11,930.31
162,2013-06-12,930.27
163,2013-06-13,930.15
164,2013-06-14,929.71
165,2013-06-15,931.35
166,2013-06-16,930.9
167,2013-06-17,931.44
168,2013-06-18,930.98
169,2013-06-19,931.15
170,2013-06-20,931.9
171,2013-06-21,930.74
172,2013-06-22,930.47
173,2013-06-23,930.3
174,2013-06-24,930.01
175,2013-06-25,930.14
176,2013-06-26,930.53
177,2013-06-27,929.1
178,2013-06-28,929.08
179,2013-06-29,929.98
180,2013-06-30,930.65
181,2013-07-01,930.24
182,2013-07-02,930.91
183,2013-07-03,930.31
184,2013-07-04,930.95
185,2013-07-05,931.63
186,2013-07-06,930.54
187,2013-07-07,929.27
188,2013-07-08,931.31
189,2013-07-09,929.36
190,2013-07-10,929.78
191,2013-07-11,929.67
192,2013-07-12,929.13
193,2013-07-13,929.12
194,2013-07-14,929.5
195,2013-07-15,929.21
196,2013-07-16,929.36
197,2013-07-17,929.61
198,2013-07-18,930.56
199,2013-07-19,929.81
200,2013-07-20,929.57
201,2013-07-21,929.99
202,2013-07-22,929.75
203,2013-07-23,931.66
204,2013-07-24,929.53
205,2013-07-25,931.89
206,2013-07-26,930.59
207,2013-07-27,928.89
208,2013-07-28,929.65
209,2013-07-29,931.22
210,2013-07-30,930.09
211,2013-07-31,929.46
212,2013-08-01,930.29
213,2013-08-02,931.85
214,2013-08-03,930.8
215,2013-08-04,932.03
216,2013-08-05,931.5
217,2013-08-06,931.85
218,2013-08-07,929.2
219,2013-08-08,930.48
220,2013-08-09,928.61
221,2013-08-10,926.12
222,2013-08-11,928.63
223,2013-08-12,929.34
224,2013-08-13,929.58
225,2013-08-14,931.57
226,2013-08-15,930.96
227,2013-08-16,930.39
228,2013-08-17,930.36
229,2013-08-18,929.13
230,2013-08-19,930.64
231,2013-08-20,931.98
232,2013-08-21,928.52
233,2013-08-22,929.93
234,2013-08-23,930.68
235,2013-08-24,930.62
236,2013-08-25,931.77
237,2013-08-26,930.09
238,2013-08-27,929.5
239,2013-08-28,929.75
240,2013-08-29,928.42
241,2013-08-30,929.54
242,2013-08-31,927.81
243,2013-09-01,930.72
244,2013-09-02,930.15
245,2013-09-03,927.69
246,2013-09-04,930.15
247,2013-09-05,930.1
248,2013-09-06,928.82
249,2013-09-07,930.21
250,2013-09-08,930.22
251,2013-09-09,930.37
252,2013-09-10,930.3
253,2013-09-11,929.31
254,2013-09-12,930.11
255,2013-09-13,929.99
256,2013-09-14,931.34
257,2013-09-15,930.63
258,2013-09-16,929.86
259,2013-09-17,930.18
260,2013-09-18,929.41
261,2013-09-19,929.97
262,2013-09-20,930.18
263,2013-09-21,930.43
264,2013-09-22,930.77
265,2013-09-23,930.87
266,2013-09-24,929.07
267,2013-09-25,929.49
268,2013-09-26,929.6
269,2013-09-27,930.45
270,2013-09-28,932.78
271,2013-09-29,925.16
272,2013-09-30,930.69
273,2013-10-01,931.17
274,2013-10-02,932.26
275,2013-10-03,930.47
276,2013-10-04,931.85
277,2013-10-05,931.11
278,2013-10-06,931.87
279,2013-10-07,931.5
280,2013-10-08,931.77
281,2013-10-09,931.65
282,2013-10-10,930.2
283,2013-10-11,931.59
284,2013-10-12,932.05
285,2013-10-13,931.93
286,2013-10-14,932.21
287,2013-10-15,931.01
288,2013-10-16,931.89
289,2013-10-17,931.18
290,2013-10-18,930.83
291,2013-10-19,931.71
292,2013-10-20,930.76
293,2013-10-21,930.29
294,2013-10-22,931.45
295,2013-10-23,931.52
296,2013-10-24,931.39
297,2013-10-25,931.36
298,2013-10-26,931.42
299,2013-10-27,931.07
300,2013-10-28,930.85
301,2013-10-29,931.0
302,2013-10-30,930.71
303,2013-10-31,930.52
304,2013-11-01,931.01
305,2013-11-02,930.72
306,2013-11-03,930.42
307,2013-11-04,931.63
308,2013-11-05,931.45
309,2013-11-06,931.16
310,2013-11-07,931.13
311,2013-11-08,931.55
312,2013-11-09,931.36
313,2013-11-10,931.3
314,2013-11-11,931.11
315,2013-11-12,931.28
316,2013-11-13,931.4
317,2013-11-14,930.4
318,2013-11-15,931.29
319,2013-11-16,931.13
320,2013-11-17,931.3
321,2013-11-18,930.7
322,2013-11-19,931.13
323,2013-11-20,931.49
324,2013-11-21,931.61
325,2013-11-22,931.74
326,2013-11-23,931.73
327,2013-11-24,931.35
328,2013-11-25,931.52
329,2013-11-26,930.52
330,2013-11-27,931.43
331,2013-11-28,930.9
332,2013-11-29,930.21
333,2013-11-30,930.48
334,2013-12-01,931.22
335,2013-12-02,929.56
336,2013-12-03,931.11
337,2013-12-04,931.15
338,2013-12-05,929.66
