,datetime,150388_00054_32400,150388_00054_32400_cd,150389_62614_32400
361,2013-12-28,641800.0,,990.9
362,2013-12-29,641800.0,,991.03
363,2013-12-30,641800.0,,991.19
364,2013-12-31,641800.0,,991.48
365,2014-01-01,641800.0,,991.02
366,2014-01-02,641800.0,,991.01
367,2014-01-03,641800.0,,991.32
368,2014-01-04,641800.0,,991.46
369,2014-01-05,641800.0,,991.12
370,2014-01-06,641800.0,,990.39
371,2014-01-07,641800.0,,988.81
372,2014-01-08,641800.0,,987.07
373,2014-01-09,641800.0,,985.33
374,2014-01-10,641800.0,,985.8
375,2014-01-11,641800.0,,987.56
376,2014-01-12,641800.0,,989.69
377,2014-01-13,641800.0,,992.31
378,2014-01-14,641800.0,,994.85
379,2014-01-15,641800.0,,996.29
380,2014-01-16,641800.0,,996.47
381,2014-01-17,641800.0,,996.89
382,2014-01-18,641800.0,,998.22
383,2014-01-19,641800.0,,997.54
384,2014-01-20,641800.0,,996.78
385,2014-01-21,641800.0,,995.8
386,2014-01-22,641800.0,,994.96
387,2014-01-23,641800.0,,994.26
388,2014-01-24,641800.0,,993.1
389,2014-01-25,641800.0,,991.13
390,2014-01-26,641800.0,,988.78
391,2014-01-27,641800.0,,986.29
392,2014-01-28,641800.0,,985.65
393,2014-01-29,641800.0,,985.35
394,2014-01-30,641800.0,,985.58
395,2014-01-31,641800.0,,985.03
396,2014-02-01,641800.0,,985.24
397,2014-02-02,641800.0,,985.68
398,2014-02-03,641800.0,,985.05
399,2014-02-04,641800.0,,985.07
400,2014-02-05,641800.0,,984.51
401,2014-02-06,641800.0,,982.04
402,2014-02-07,641800.0,,979.45
403,2014-02-08,641800.0,,977.27
404,2014-02-09,641800.0,,974.99
405,2014-02-10,641800.0,,973.17
406,2014-02-11,641800.0,,971.56
407,2014-02-12,641800.0,,972.74
408,2014-02-13,641800.0,,974.58
409,2014-02-14,641800.0,,976.59
410,2014-02-15,641800.0,,977.87
411,2014-02-16,641800.0,,981.02
412,2014-02-17,641800.0,,983.7
413,2014-02-18,641800.0,,987.09
414,2014-02-19,641800.0,,989.88
415,2014-02-20,641800.0,,991.33
416,2014-02-21,641800.0,,991.88
417,2014-02-22,641800.0,,990.78
418,2014-02-23,641800.0,,989.02
419,2014-02-24,641800.0,,988.26
420,2014-02-25,641800.0,,987.17
421,2014-02-26,641800.0,,985.9
422,2014-02-27,641800.0,,984.61
423,2014-02-28,641800.0,,983.07
424,2014-03-01,641800.0,,981.6
425,2014-03-02,641800.0,,980.8
426,2014-03-03,641800.0,,980.71
427,2014-03-04,641800.0,,982.4
428,2014-03-05,641800.0,,985.45
429,2014-03-06,641800.0,,991.07
430,2014-03-07,641800.0,,994.58
431,2014-03-08,641800.0,,995.55
432,2014-03-09,641800.0,,995.76
433,2014-03-10,641800.0,,996.41
434,2014-03-11,641800.0,,997.23
435,2014-03-12,641800.0,,997.29
436,2014-03-13,641800.0,,996.95
437,2014-03-14,641800.0,,996.07
438,2014-03-15,641800.0,,994.72
439,2014-03-16,641800.0,,994.43
440,2014-03-17,641800.0,,995.01
441,2014-03-18,641800.0,,994.16
442,2014-03-19,641800.0,,994.18
443,2014-03-20,641800.0,,994.17
444,2014-03-21,641800.0,,992.98
445,2014-03-22,641800.0,,992.78
446,2014-03-23,641800.0,,991.95
447,2014-03-24,641800.0,,990.95
448,2014-03-25,641800.0,,990.0
449,2014-03-26,641800.0,,988.34
450,2014-03-27,641800.0,,986.79
451,2014-03-28,641800.0,,985.86
452,2014-03-29,641800.0,,987.98
453,2014-03-30,641800.0,,990.05
454,2014-03-31,641800.0,,990.53
455,2014-04-01,641800.0,,991.56
456,2014-04-02,641800.0,,992.55
457,2014-04-03,641800.0,,992.37
458,2014-04-04,641800.0,,992.56
459,2014-04-05,641800.0,,993.0
460,2014-04-06,641800.0,,994.64
461,2014-04-07,641800.0,,994.86
462,2014-04-08,641800.0,,995.65
463,2014-04-09,641800.0,,996.33
464,2014-04-10,641800.0,,996.6
465,2014-04-11,641800.0,,996.64
466,2014-04-12,641800.0,,996.43
467,2014-04-13,641800.0,,996.92
468,2014-04-14,641800.0,,997.43
469,2014-04-15,641800.0,,997.8
470,2014-04-16,641800.0,,997.62
