,datetime,102487_00062_00011,226904_00054_00011
119,2013-05-01,7201.002142857144,4433.928571428572
120,2013-05-02,7201.012857142858,4438.571428571428
121,2013-05-03,7201.023571428572,4443.214285714285
122,2013-05-04,7201.034285714286,4447.857142857143
123,2013-05-05,7201.045,4452.5
124,2013-05-06,7201.055714285714,4457.142857142857
125,2013-05-07,7201.066428571429,4461.785714285715
126,2013-05-08,7201.077142857143,4466.428571428572
127,2013-05-09,7201.0878571428575,4471.071428571428
128,2013-05-10,7201.098571428572,4475.714285714285
129,2013-05-11,7201.109285714286,4480.357142857143
130,2013-05-12,7201.120000000001,4485.0
131,2013-05-13,7201.130714285715,4489.642857142857
132,2013-05-14,7201.141428571429,4494.285714285715
133,2013-05-15,7201.152142857143,4498.928571428572
134,2013-05-16,7201.162857142857,4503.571428571428
