,datetime,217227_00054_31600
0,2013-01-01,1908000
1,2013-01-02,1906000
2,2013-01-03,1904000
3,2013-01-04,1902000
4,2013-01-05,1901000
5,2013-01-06,1901000
6,2013-01-07,1900000
7,2013-01-08,1900000
8,2013-01-09,1900000
9,2013-01-10,1901000
10,2013-01-11,1901000
11,2013-01-12,1902000
12,2013-01-13,1904000
13,2013-01-14,1904000
14,2013-01-15,1905000
15,2013-01-16,1906000
16,2013-01-17,1906000
17,2013-01-18,1907000
18,2013-01-19,1909000
19,2013-01-20,1911000
20,2013-01-21,1912000
21,2013-01-22,1913000
22,2013-01-23,1916000
23,2013-01-24,1919000
24,2013-01-25,1924000
25,2013-01-26,1928000
26,2013-01-27,1931000
27,2013-01-28,1934000
28,2013-01-29,1937000
29,2013-01-30,1940000
30,2013-01-31,1943000
31,2013-02-01,1945000
32,2013-02-02,1947000
33,2013-02-03,1949000
34,2013-02-04,1951000
35,2013-02-05,1953000
36,2013-02-06,1956000
37,2013-02-07,1958000
38,2013-02-08,1960000
39,2013-02-09,1962000
40,2013-02-10,1964000
41,2013-02-11,1965000
42,2013-02-12,1966000
43,2013-02-13,1967000
44,2013-02-14,1968000
45,2013-02-15,1970000
46,2013-02-16,1971000
47,2013-02-17,1973000
48,2013-02-18,1974000
49,2013-02-19,1976000
50,2013-02-20,1978000
51,2013-02-21,1979000
52,2013-02-22,1979000
53,2013-02-23,1981000
54,2013-02-24,1983000
55,2013-02-25,1984000
56,2013-02-26,1984000
57,2013-02-27,1985000
58,2013-02-28,1986000
59,2013-03-01,1987000
60,2013-03-02,1988000
61,2013-03-03,1990000
62,2013-03-04,1992000
63,2013-03-05,1996000
64,2013-03-06,1999000
65,2013-03-07,2000000
66,2013-03-08,2002000
67,2013-03-09,2004000
68,2013-03-10,2006000
69,2013-03-11,2008000
70,2013-03-12,2011000
71,2013-03-13,2013000
72,2013-03-14,2016000
73,2013-03-15,2020000
74,2013-03-16,2023000
75,2013-03-17,2027000
76,2013-03-18,2028000
77,2013-03-19,2030000
78,2013-03-20,2035000
79,2013-03-21,2039000
80,2013-03-22,2042000
81,2013-03-23,2046000
82,2013-03-24,2048000
83,2013-03-25,2051000
84,2013-03-26,2052000
85,2013-03-27,2056000
86,2013-03-28,2059000
87,2013-03-29,2063000
88,2013-03-30,2067000
89,2013-03-31,2077000
90,2013-04-01,2085000
91,2013-04-02,2091000
92,2013-04-03,2096000
93,2013-04-04,2105000
94,2013-04-05,2115000
95,2013-04-06,2122000
96,2013-04-07,2130000
97,2013-04-08,2133000
98,2013-04-09,2136000
99,2013-04-10,2138000
100,2013-04-11,2140000
101,2013-04-12,2142000
102,2013-04-13,2143000
103,2013-04-14,2144000
104,2013-04-15,2145000
105,2013-04-16,2146000
106,2013-04-17,2147000
107,2013-04-18,2147000
108,2013-04-19,2147000
109,2013-04-20,2147000
110,2013-04-21,2148000
111,2013-04-22,2148000
112,2013-04-23,2148000
113,2013-04-24,2148000
114,2013-04-25,2148000
115,2013-04-26,2146000
116,2013-04-27,2144000
117,2013-04-28,2145000
118,2013-04-29,2144000
119,2013-04-30,2142000
120,2013-05-01,2140000
121,2013-05-02,2136000
122,2013-05-03,2131000
123,2013-05-04,2125000
124,2013-05-05,2120000
125,2013-05-06,2115000
126,2013-05-07,2113000
127,2013-05-08,2110000
128,2013-05-09,2108000
129,2013-05-10,2106000
130,2013-05-11,2104000
131,2013-05-12,2101000
132,2013-05-13,2098000
133,2013-05-14,2094000
134,2013-05-15,2090000
135,2013-05-16,2085000
136,2013-05-17,2081000
137,2013-05-18,2076000
138,2013-05-19,2071000
139,2013-05-20,2066000
140,2013-05-21,2060000
141,2013-05-22,2055000
142,2013-05-23,2049000
143,2013-05-24,2044000
144,2013-05-25,2039000
145,2013-05-26,2032000
146,2013-05-27,2027000
147,2013-05-28,2023000
148,2013-05-29,2017000
149,2013-05-30,2010000
150,2013-05-31,2004000
151,2013-06-01,1998000
152,2013-06-02,1992000
153,2013-06-03,1987000
154,2013-06-04,1981000
155,2013-06-05,1975000
156,2013-06-06,1969000
157,2013-06-07,1963000
158,2013-06-08,1957000
159,2013-06-09,1952000
160,2013-06-10,1945000
161,2013-06-11,1937000
162,2013-06-12,1929000
163,2013-06-13,1922000
164,2013-06-14,1915000
165,2013-06-15,1908000
166,2013-06-16,1901000
167,2013-06-17,1894000
168,2013-06-18,1886000
169,2013-06-19,1879000
170,2013-06-20,1872000
171,2013-06-21,1865000
172,2013-06-22,1858000
173,2013-06-23,1851000
174,2013-06-24,1844000
175,2013-06-25,1839000
176,2013-06-26,1836000
177,2013-06-27,1830000
178,2013-06-28,1824000
179,2013-06-29,1819000
180,2013-06-30,1812000
181,2013-07-01,1806000
182,2013-07-02,1799000
183,2013-07-03,1793000
184,2013-07-04,1785000
185,2013-07-05,1778000
186,2013-07-06,1770000
187,2013-07-07,1763000
188,2013-07-08,1756000
189,2013-07-09,1748000
190,2013-07-10,1741000
191,2013-07-11,1735000
192,2013-07-12,1727000
193,2013-07-13,1720000
194,2013-07-14,1713000
195,2013-07-15,1705000
196,2013-07-16,1697000
197,2013-07-17,1689000
198,2013-07-18,1682000
199,2013-07-19,1675000
200,2013-07-20,1669000
201,2013-07-21,1665000
202,2013-07-22,1658000
203,2013-07-23,1650000
204,2013-07-24,1643000
205,2013-07-25,1636000
206,2013-07-26,1629000
207,2013-07-27,1621000
208,2013-07-28,1613000
209,2013-07-29,1605000
210,2013-07-30,1598000
211,2013-07-31,1590000
212,2013-08-01,1582000
213,2013-08-02,1575000
214,2013-08-03,1567000
215,2013-08-04,1560000
216,2013-08-05,1553000
217,2013-08-06,1546000
218,2013-08-07,1539000
219,2013-08-08,1531000
220,2013-08-09,1524000
221,2013-08-10,1517000
222,2013-08-11,1511000
223,2013-08-12,1504000
224,2013-08-13,1498000
225,2013-08-14,1494000
226,2013-08-15,1488000
227,2013-08-16,1483000
228,2013-08-17,1478000
229,2013-08-18,1473000
230,2013-08-19,1469000
231,2013-08-20,1464000
232,2013-08-21,1459000
233,2013-08-22,1453000
234,2013-08-23,1448000
235,2013-08-24,1443000
236,2013-08-25,1437000
237,2013-08-26,1432000
238,2013-08-27,1427000
239,2013-08-28,1422000
240,2013-08-29,1417000
241,2013-08-30,1412000
242,2013-08-31,1407000
243,2013-09-01,1402000
244,2013-09-02,1397000
245,2013-09-03,1391000
246,2013-09-04,1387000
247,2013-09-05,1382000
248,2013-09-06,1379000
249,2013-09-07,1375000
250,2013-09-08,1371000
251,2013-09-09,1367000
252,2013-09-10,1363000
253,2013-09-11,1359000
254,2013-09-12,1355000
255,2013-09-13,1353000
256,2013-09-14,1349000
257,2013-09-15,1344000
258,2013-09-16,1340000
259,2013-09-17,1336000
260,2013-09-18,1333000
261,2013-09-19,1330000
262,2013-09-20,1327000
263,2013-09-21,1325000
264,2013-09-22,1322000
265,2013-09-23,1319000
266,2013-09-24,1316000
267,2013-09-25,1313000
268,2013-09-26,1311000
269,2013-09-27,1308000
270,2013-09-28,1305000
271,2013-09-29,1304000
272,2013-09-30,1303000
273,2013-10-01,1301000
274,2013-10-02,1299000
275,2013-10-03,1296000
276,2013-10-04,1294000
277,2013-10-05,1291000
278,2013-10-06,1289000
279,2013-10-07,1286000
280,2013-10-08,1284000
281,2013-10-09,1280000
282,2013-10-10,1278000
283,2013-10-11,1276000
284,2013-10-12,1273000
285,2013-10-13,1270000
286,2013-10-14,1268000
287,2013-10-15,1265000
288,2013-10-16,1263000
289,2013-10-17,1260000
290,2013-10-18,1258000
291,2013-10-19,1255000
292,2013-10-20,1252000
293,2013-10-21,1250000
294,2013-10-22,1247000
295,2013-10-23,1244000
296,2013-10-24,1242000
297,2013-10-25,1239000
298,2013-10-26,1236000
299,2013-10-27,1233000
300,2013-10-28,1230000
301,2013-10-29,1227000
302,2013-10-30,1225000
303,2013-10-31,1222000
304,2013-11-01,1222000
305,2013-11-02,1221000
306,2013-11-03,1221000
307,2013-11-04,1220000
308,2013-11-05,1220000
309,2013-11-06,1220000
310,2013-11-07,1219000
311,2013-11-08,1218000
312,2013-11-09,1218000
313,2013-11-10,1218000
314,2013-11-11,1217000
315,2013-11-12,1217000
316,2013-11-13,1217000
317,2013-11-14,1216000
318,2013-11-15,1215000
319,2013-11-16,1215000
320,2013-11-17,1215000
321,2013-11-18,1214000
322,2013-11-19,1215000
323,2013-11-20,1216000
324,2013-11-21,1216000
325,2013-11-22,1216000
326,2013-11-23,1215000
327,2013-11-24,1215000
328,2013-11-25,1215000
329,2013-11-26,1214000
330,2013-11-27,1214000
331,2013-11-28,1214000
332,2013-11-29,1213000
333,2013-11-30,1213000
334,2013-12-01,1213000
335,2013-12-02,1212000
336,2013-12-03,1212000
337,2013-12-04,1210000
338,2013-12-05,1209000
339,2013-12-06,1208000
340,2013-12-07,1208000
341,2013-12-08,1207000
342,2013-12-09,1206000
343,2013-12-10,1205000
344,2013-12-11,1204000
345,2013-12-12,1202000
346,2013-12-13,1201000
347,2013-12-14,1201000
348,2013-12-15,1200000
349,2013-12-16,1200000
350,2013-12-17,1199000
351,2013-12-18,1198000
352,2013-12-19,1197000
353,2013-12-20,1196000
354,2013-12-21,1195000
355,2013-12-22,1195000
356,2013-12-23,1194000
357,2013-12-24,1193000
358,2013-12-25,1192000
359,2013-12-26,1191000
360,2013-12-27,1190000
361,2013-12-28,1189000
362,2013-12-29,1189000
363,2013-12-30,1187000
364,2013-12-31,1187000
365,2014-01-01,1186000
366,2014-01-02,1185000
367,2014-01-03,1184000
368,2014-01-04,1183000
369,2014-01-05,1182000
370,2014-01-06,1181000
371,2014-01-07,1180000
372,2014-01-08,1179000
373,2014-01-09,1178000
374,2014-01-10,1177000
375,2014-01-11,1177000
376,2014-01-12,1177000
377,2014-01-13,1176000
378,2014-01-14,1175000
