,datetime,113422_62614_32400
0,2013-01-01,1941.95
1,2013-01-02,1941.86
2,2013-01-03,1941.98
3,2013-01-04,1941.76
4,2013-01-05,1941.93
5,2013-01-06,1942.06
6,2013-01-07,1941.84
7,2013-01-08,1941.65
8,2013-01-09,1941.54
9,2013-01-10,1941.32
10,2013-01-11,1941.11
11,2013-01-12,1941.3
12,2013-01-13,1941.34
13,2013-01-14,1941.28
14,2013-01-15,1941.27
15,2013-01-16,1941.27
16,2013-01-17,1941.08
17,2013-01-18,1941.08
18,2013-01-19,1940.76
19,2013-01-20,1940.74
20,2013-01-21,1940.87
21,2013-01-22,1940.81
22,2013-01-23,1940.93
23,2013-01-24,1940.44
24,2013-01-25,1940.31
25,2013-01-26,1940.32
26,2013-01-27,1940.28
27,2013-01-28,1940.3
28,2013-01-29,1940.35
29,2013-01-30,1940.48
30,2013-01-31,1940.43
31,2013-02-01,1940.26
32,2013-02-02,1940.17
33,2013-02-03,1940.39
34,2013-02-04,1940.02
35,2013-02-05,1939.87
36,2013-02-06,1939.94
37,2013-02-07,1940.08
38,2013-02-08,1940.04
39,2013-02-09,1940.04
40,2013-02-10,1939.98
41,2013-02-11,1939.91
42,2013-02-12,1939.92
43,2013-02-13,1939.89
44,2013-02-14,1940.01
45,2013-02-15,1940.08
46,2013-02-16,1939.99
47,2013-02-17,1939.97
48,2013-02-18,1940.01
49,2013-02-19,1939.99
50,2013-02-20,1939.91
51,2013-02-21,1939.94
52,2013-02-22,1940.09
53,2013-02-23,1940.25
54,2013-02-24,1940.09
55,2013-02-25,1940.12
56,2013-02-26,1940.23
57,2013-02-27,1940.21
58,2013-02-28,1940.18
59,2013-03-01,1940.17
60,2013-03-02,1940.17
61,2013-03-03,1940.23
62,2013-03-04,1940.43
63,2013-03-05,1940.45
64,2013-03-06,1940.65
65,2013-03-07,1940.57
66,2013-03-08,1940.67
67,2013-03-09,1940.63
68,2013-03-10,1940.65
69,2013-03-11,1940.87
70,2013-03-12,1940.73
71,2013-03-13,1940.79
72,2013-03-14,1940.84
73,2013-03-15,1941.06
74,2013-03-16,1941.15
75,2013-03-17,1941.42
76,2013-03-18,1941.56
77,2013-03-19,1941.65
78,2013-03-20,1941.69
79,2013-03-21,1941.89
80,2013-03-22,1941.9
81,2013-03-23,1942.18
82,2013-03-24,1942.37
83,2013-03-25,1942.63
84,2013-03-26,1942.43
85,2013-03-27,1942.3
86,2013-03-28,1942.2
87,2013-03-29,1942.04
88,2013-03-30,1942.11
89,2013-03-31,1942.32
90,2013-04-01,1942.53
91,2013-04-02,1942.71
92,2013-04-03,1942.98
93,2013-04-04,1943.21
94,2013-04-05,1943.56
95,2013-04-06,1943.48
96,2013-04-07,1943.52
97,2013-04-08,1943.53
98,2013-04-09,1943.38
99,2013-04-10,1943.34
100,2013-04-11,1943.43
101,2013-04-12,1943.41
102,2013-04-13,1943.34
103,2013-04-14,1943.58
104,2013-04-15,1943.59
105,2013-04-16,1943.65
106,2013-04-17,1943.83
107,2013-04-18,1943.84
108,2013-04-19,1943.83
109,2013-04-20,1944.0
110,2013-04-21,1944.09
111,2013-04-22,1944.08
112,2013-04-23,1944.24
113,2013-04-24,1944.37
114,2013-04-25,1944.4
115,2013-04-26,1944.55
116,2013-04-27,1944.58
117,2013-04-28,1944.59
118,2013-04-29,1944.45
119,2013-04-30,1944.38
120,2013-05-01,1944.4
121,2013-05-02,1944.41
122,2013-05-03,1944.26
123,2013-05-04,1944.43
124,2013-05-05,1944.45
125,2013-05-06,1944.71
126,2013-05-07,1944.72
127,2013-05-08,1944.54
128,2013-05-09,1944.48
129,2013-05-10,1944.48
130,2013-05-11,1944.49
131,2013-05-12,1944.48
132,2013-05-13,1944.61
133,2013-05-14,1944.59
134,2013-05-15,1944.5
135,2013-05-16,1944.61
136,2013-05-17,1944.61
137,2013-05-18,1944.58
138,2013-05-19,1944.64
139,2013-05-20,1944.52
140,2013-05-21,1944.61
141,2013-05-22,1944.61
142,2013-05-23,1944.45
143,2013-05-24,1944.33
144,2013-05-25,1944.43
145,2013-05-26,1944.48
146,2013-05-27,1944.59
147,2013-05-28,1944.56
148,2013-05-29,1944.7
149,2013-05-30,1944.57
150,2013-05-31,1944.45
151,2013-06-01,1944.49
152,2013-06-02,1944.33
153,2013-06-03,1944.34
154,2013-06-04,1944.38
155,2013-06-05,1944.44
156,2013-06-06,1944.47
157,2013-06-07,1944.48
158,2013-06-08,1944.66
159,2013-06-09,1944.59
160,2013-06-10,1944.53
161,2013-06-11,1944.53
162,2013-06-12,1944.59
163,2013-06-13,1944.63
164,2013-06-14,1944.5
165,2013-06-15,1944.5
166,2013-06-16,1944.4
167,2013-06-17,1944.43
168,2013-06-18,1944.44
169,2013-06-19,1944.36
170,2013-06-20,1944.37
171,2013-06-21,1944.37
172,2013-06-22,1944.35
173,2013-06-23,1944.53
174,2013-06-24,1944.66
175,2013-06-25,1944.6
176,2013-06-26,1944.78
177,2013-06-27,1944.65
178,2013-06-28,1944.73
179,2013-06-29,1944.55
180,2013-06-30,1944.57
181,2013-07-01,1944.65
182,2013-07-02,1944.54
183,2013-07-03,1944.38
184,2013-07-04,1944.6
185,2013-07-05,1944.51
186,2013-07-06,1944.46
187,2013-07-07,1944.66
188,2013-07-08,1944.55
189,2013-07-09,1944.52
190,2013-07-10,1944.62
191,2013-07-11,1944.7
192,2013-07-12,1944.66
193,2013-07-13,1944.64
194,2013-07-14,1944.55
195,2013-07-15,1944.67
196,2013-07-16,1944.54
197,2013-07-17,1944.61
198,2013-07-18,1944.6
199,2013-07-19,1944.61
200,2013-07-20,1944.54
201,2013-07-21,1944.54
202,2013-07-22,1944.47
203,2013-07-23,1944.4
204,2013-07-24,1944.33
205,2013-07-25,1944.56
206,2013-07-26,1944.49
207,2013-07-27,1944.58
208,2013-07-28,1944.51
209,2013-07-29,1944.51
210,2013-07-30,1944.55
211,2013-07-31,1944.55
212,2013-08-01,1944.49
213,2013-08-02,1944.43
214,2013-08-03,1944.54
215,2013-08-04,1944.56
216,2013-08-05,1944.49
217,2013-08-06,1944.48
218,2013-08-07,1944.59
219,2013-08-08,1944.55
220,2013-08-09,1944.56
221,2013-08-10,1944.54
222,2013-08-11,1944.49
223,2013-08-12,1944.57
224,2013-08-13,1944.52
225,2013-08-14,1944.4
226,2013-08-15,1944.46
227,2013-08-16,1944.47
228,2013-08-17,1944.54
229,2013-08-18,1944.52
230,2013-08-19,1944.66
231,2013-08-20,1944.7
232,2013-08-21,1944.67
233,2013-08-22,1944.54
234,2013-08-23,1944.51
235,2013-08-24,1944.48
236,2013-08-25,1944.59
237,2013-08-26,1944.7
238,2013-08-27,1944.69
239,2013-08-28,1944.59
240,2013-08-29,1944.61
241,2013-08-30,1944.5
242,2013-08-31,1944.42
243,2013-09-01,1944.37
244,2013-09-02,1944.22
245,2013-09-03,1944.25
246,2013-09-04,1944.28
247,2013-09-05,1944.29
248,2013-09-06,1944.25
249,2013-09-07,1944.34
250,2013-09-08,1944.41
251,2013-09-09,1944.6
252,2013-09-10,1944.51
253,2013-09-11,1944.52
254,2013-09-12,1944.47
