,datetime,148660_00054_32400,148661_00065_32400
0,2013-01-01,158900.0,1187.47
1,2013-01-02,156000.0,1186.25
2,2013-01-03,152900.0,1185.03
3,2013-01-04,150100.0,1183.82
4,2013-01-05,147100.0,1182.55
5,2013-01-06,144500.0,1181.33
6,2013-01-07,142400.0,1180.37
7,2013-01-08,141600.0,1180.03
8,2013-01-09,142600.0,1180.46
9,2013-01-10,142100.0,1180.23
10,2013-01-11,140700.0,1179.65
11,2013-01-12,138700.0,1178.77
12,2013-01-13,136400.0,1177.72
13,2013-01-14,133800.0,1176.48
14,2013-01-15,131200.0,1175.16
15,2013-01-16,128100.0,1173.71
16,2013-01-17,124800.0,1172.07
17,2013-01-18,123500.0,1171.39
18,2013-01-19,122700.0,1170.98
19,2013-01-20,122000.0,1170.64
20,2013-01-21,121600.0,1170.44
21,2013-01-22,121200.0,1170.23
22,2013-01-23,120800.0,1170.05
23,2013-01-24,120700.0,1169.98
24,2013-01-25,121100.0,1170.2
25,2013-01-26,121700.0,1170.5
26,2013-01-27,122100.0,1170.68
27,2013-01-28,122600.0,1170.95
28,2013-01-29,124000.0,1171.64
29,2013-01-30,127700.0,1173.53
30,2013-01-31,132600.0,1175.88
31,2013-02-01,135900.0,1177.49
32,2013-02-02,138300.0,1178.57
33,2013-02-03,140000.0,1179.34
34,2013-02-04,141300.0,1179.89
35,2013-02-05,142400.0,1180.37
36,2013-02-06,143400.0,1180.83
37,2013-02-07,144300.0,1181.23
38,2013-02-08,144700.0,1181.45
39,2013-02-09,144900.0,1181.55
40,2013-02-10,144900.0,1181.54
41,2013-02-11,144900.0,1181.52
42,2013-02-12,144600.0,1181.41
43,2013-02-13,144400.0,1181.29
44,2013-02-14,144100.0,1181.17
45,2013-02-15,143800.0,1181.01
46,2013-02-16,143500.0,1180.87
47,2013-02-17,143400.0,1180.83
48,2013-02-18,143000.0,1180.64
49,2013-02-19,142600.0,1180.46
50,2013-02-20,142000.0,1180.22
51,2013-02-21,141500.0,1179.95
52,2013-02-22,141400.0,1179.94
53,2013-02-23,141500.0,1179.97
54,2013-02-24,141100.0,1179.81
55,2013-02-25,140900.0,1179.72
56,2013-02-26,140500.0,1179.53
57,2013-02-27,139900.0,1179.28
58,2013-02-28,139900.0,1179.31
59,2013-03-01,142000.0,1180.19
60,2013-03-02,143900.0,1181.07
61,2013-03-03,145500.0,1181.79
62,2013-03-04,146500.0,1182.25
63,2013-03-05,147000.0,1182.49
64,2013-03-06,147400.0,1182.68
65,2013-03-07,147700.0,1182.82
66,2013-03-08,147700.0,1182.81
67,2013-03-09,147500.0,1182.73
68,2013-03-10,147300.0,1182.64
69,2013-03-11,147000.0,1182.47
70,2013-03-12,146800.0,1182.42
71,2013-03-13,147300.0,1182.64
72,2013-03-14,148200.0,1183.04
73,2013-03-15,149600.0,1183.64
74,2013-03-16,151600.0,1184.48
75,2013-03-17,153400.0,1185.21
76,2013-03-18,154700.0,1185.72
77,2013-03-19,155700.0,1186.09
78,2013-03-20,158800.0,1187.4
79,2013-03-21,161500.0,1188.56
80,2013-03-22,163200.0,1189.27
81,2013-03-23,164200.0,1189.68
82,2013-03-24,164800.0,1189.94
83,2013-03-25,165100.0,1190.05
84,2013-03-26,165200.0,1190.07
85,2013-03-27,165100.0,1190.06
86,2013-03-28,165100.0,1190.06
87,2013-03-29,165100.0,1190.04
88,2013-03-30,165100.0,1190.06
89,2013-03-31,165700.0,1190.29
90,2013-04-01,166900.0,1190.73
91,2013-04-02,168300.0,1191.28
92,2013-04-03,169600.0,1191.78
93,2013-04-04,171200.0,1192.39
94,2013-04-05,176500.0,1194.29
95,2013-04-06,183200.0,1196.71
96,2013-04-07,189500.0,1198.99
97,2013-04-08,193800.0,1200.42
98,2013-04-09,196000.0,1201.17
99,2013-04-10,197700.0,1201.73
100,2013-04-11,198900.0,1202.15
101,2013-04-12,199600.0,1202.37
102,2013-04-13,200100.0,1202.54
103,2013-04-14,200200.0,1202.57
104,2013-04-15,199800.0,1202.45
105,2013-04-16,198800.0,1202.11
106,2013-04-17,197400.0,1201.63
107,2013-04-18,195900.0,1201.14
108,2013-04-19,196400.0,1201.28
109,2013-04-20,197900.0,1201.79
110,2013-04-21,198600.0,1202.04
111,2013-04-22,198900.0,1202.13
112,2013-04-23,198500.0,1201.99
113,2013-04-24,197700.0,1201.72
114,2013-04-25,196600.0,1201.37
115,2013-04-26,195600.0,1201.04
116,2013-04-27,195000.0,1200.83
117,2013-04-28,194700.0,1200.71
118,2013-04-29,194600.0,1200.69
119,2013-04-30,193900.0,1200.45
120,2013-05-01,192600.0,1200.02
121,2013-05-02,191000.0,1199.47
122,2013-05-03,189300.0,1198.91
123,2013-05-04,188100.0,1198.46
124,2013-05-05,187400.0,1198.22
125,2013-05-06,187300.0,1198.2
126,2013-05-07,187700.0,1198.34
127,2013-05-08,188200.0,1198.51
128,2013-05-09,188600.0,1198.66
129,2013-05-10,190000.0,1199.16
130,2013-05-11,191300.0,1199.59
131,2013-05-12,193000.0,1200.16
132,2013-05-13,194000.0,1200.48
133,2013-05-14,193400.0,1200.29
134,2013-05-15,192100.0,1199.84
135,2013-05-16,190400.0,1199.28
136,2013-05-17,190000.0,1199.16
137,2013-05-18,189500.0,1198.97
138,2013-05-19,189200.0,1198.86
139,2013-05-20,188800.0,1198.71
140,2013-05-21,188700.0,1198.68
141,2013-05-22,189200.0,1198.85
142,2013-05-23,189300.0,1198.92
143,2013-05-24,189500.0,1198.96
144,2013-05-25,189100.0,1198.84
145,2013-05-26,188700.0,1198.69
146,2013-05-27,188500.0,1198.63
147,2013-05-28,188900.0,1198.77
148,2013-05-29,189900.0,1199.11
149,2013-05-30,191700.0,1199.7
150,2013-05-31,193500.0,1200.32
151,2013-06-01,194800.0,1200.77
152,2013-06-02,195900.0,1201.14
153,2013-06-03,196800.0,1201.42
154,2013-06-04,197500.0,1201.65
155,2013-06-05,198600.0,1202.03
156,2013-06-06,199700.0,1202.4
157,2013-06-07,200800.0,1202.79
158,2013-06-08,201900.0,1203.15
159,2013-06-09,202900.0,1203.48
160,2013-06-10,203500.0,1203.67
161,2013-06-11,204000.0,1203.85
162,2013-06-12,204200.0,1203.91
163,2013-06-13,204300.0,1203.95
164,2013-06-14,204400.0,1203.97
165,2013-06-15,204200.0,1203.93
166,2013-06-16,204400.0,1203.98
167,2013-06-17,204600.0,1204.04
168,2013-06-18,204800.0,1204.12
169,2013-06-19,204900.0,1204.14
170,2013-06-20,205000.0,1204.18
171,2013-06-21,205500.0,1204.34
172,2013-06-22,205700.0,1204.41
173,2013-06-23,206000.0,1204.51
174,2013-06-24,206800.0,1204.78
175,2013-06-25,207400.0,1205.0
176,2013-06-26,207900.0,1205.17
177,2013-06-27,208400.0,1205.34
178,2013-06-28,208800.0,1205.48
179,2013-06-29,209600.0,1205.74
180,2013-06-30,210400.0,1205.99
181,2013-07-01,211000.0,1206.18
182,2013-07-02,210300.0,1205.97
183,2013-07-03,210800.0,1206.14
184,2013-07-04,211500.0,1206.34
185,2013-07-05,211600.0,1206.38
186,2013-07-06,211600.0,1206.38
187,2013-07-07,211700.0,1206.4
188,2013-07-08,211600.0,1206.39
189,2013-07-09,211700.0,1206.4
190,2013-07-10,211700.0,1206.4
191,2013-07-11,211500.0,1206.35
192,2013-07-12,211200.0,1206.24
193,2013-07-13,210500.0,1206.04
194,2013-07-14,209900.0,1205.84
195,2013-07-15,209400.0,1205.68
196,2013-07-16,209100.0,1205.56
197,2013-07-17,208900.0,1205.49
198,2013-07-18,208600.0,1205.4
199,2013-07-19,208200.0,1205.28
200,2013-07-20,207800.0,1205.14
201,2013-07-21,207400.0,1205.0
202,2013-07-22,207000.0,1204.85
203,2013-07-23,206400.0,1204.67
204,2013-07-24,206100.0,1204.55
205,2013-07-25,205400.0,1204.32
206,2013-07-26,204700.0,1204.08
207,2013-07-27,204100.0,1203.88
208,2013-07-28,203300.0,1203.61
209,2013-07-29,202400.0,1203.33
210,2013-07-30,201700.0,1203.09
211,2013-07-31,201000.0,1202.85
212,2013-08-01,200200.0,1202.57
213,2013-08-02,199300.0,1202.27
214,2013-08-03,198600.0,1202.04
215,2013-08-04,197900.0,1201.8
216,2013-08-05,197300.0,1201.61
217,2013-08-06,196900.0,1201.45
218,2013-08-07,196400.0,1201.3
219,2013-08-08,195600.0,1201.02
220,2013-08-09,195300.0,1200.94
221,2013-08-10,195000.0,1200.81
222,2013-08-11,194400.0,1200.63
223,2013-08-12,193500.0,1200.32
224,2013-08-13,192000.0,1199.83
225,2013-08-14,191000.0,1199.48
226,2013-08-15,190400.0,1199.29
227,2013-08-16,189800.0,1199.08
228,2013-08-17,189300.0,1198.89
229,2013-08-18,188700.0,1198.68
230,2013-08-19,188100.0,1198.47
231,2013-08-20,187600.0,1198.29
232,2013-08-21,187300.0,1198.18
233,2013-08-22,186400.0,1197.86
234,2013-08-23,185400.0,1197.51
235,2013-08-24,184500.0,1197.18
236,2013-08-25,183500.0,1196.82
237,2013-08-26,182700.0,1196.52
238,2013-08-27,181700.0,1196.18
239,2013-08-28,181000.0,1195.92
240,2013-08-29,181000.0,1195.93
241,2013-08-30,180700.0,1195.79
242,2013-08-31,179900.0,1195.53
243,2013-09-01,179100.0,1195.24
244,2013-09-02,178500.0,1195.02
245,2013-09-03,177800.0,1194.77
246,2013-09-04,177000.0,1194.46
247,2013-09-05,176900.0,1194.44
248,2013-09-06,180300.0,1195.66
249,2013-09-07,180500.0,1195.73
250,2013-09-08,180000.0,1195.57
251,2013-09-09,179500.0,1195.38
252,2013-09-10,179100.0,1195.22
253,2013-09-11,178600.0,1195.04
254,2013-09-12,177900.0,1194.8
255,2013-09-13,177200.0,1194.53
256,2013-09-14,176400.0,1194.24
257,2013-09-15,176100.0,1194.16
258,2013-09-16,175500.0,1193.95
259,2013-09-17,174600.0,1193.61
260,2013-09-18,173700.0,1193.27
261,2013-09-19,172500.0,1192.85
262,2013-09-20,171400.0,1192.46
263,2013-09-21,170300.0,1192.05
264,2013-09-22,169300.0,1191.68
265,2013-09-23,169000.0,1191.57
266,2013-09-24,168500.0,1191.38
267,2013-09-25,167900.0,1191.12
268,2013-09-26,167000.0,1190.79
269,2013-09-27,166100.0,1190.42
270,2013-09-28,168400.0,1191.32
271,2013-09-29,176300.0,1194.23
272,2013-09-30,188500.0,1198.63
273,2013-10-01,195000.0,1200.84
274,2013-10-02,197000.0,1201.49
275,2013-10-03,196900.0,1201.47
276,2013-10-04,195500.0,1200.99
277,2013-10-05,193400.0,1200.3
278,2013-10-06,191200.0,1199.56
279,2013-10-07,189200.0,1198.88
280,2013-10-08,187800.0,1198.36
281,2013-10-09,187200.0,1198.15
282,2013-10-10,186800.0,1197.99
283,2013-10-11,185700.0,1197.62
284,2013-10-12,184700.0,1197.24
285,2013-10-13,183400.0,1196.79
286,2013-10-14,182100.0,1196.31
287,2013-10-15,180700.0,1195.81
288,2013-10-16,179400.0,1195.32
289,2013-10-17,177900.0,1194.81
290,2013-10-18,176500.0,1194.3
291,2013-10-19,174900.0,1193.71
292,2013-10-20,173400.0,1193.18
293,2013-10-21,171900.0,1192.63
294,2013-10-22,170100.0,1191.99
295,2013-10-23,168500.0,1191.37
296,2013-10-24,166900.0,1190.74
297,2013-10-25,165300.0,1190.12
298,2013-10-26,163700.0,1189.45
299,2013-10-27,162100.0,1188.81
300,2013-10-28,160300.0,1188.05
301,2013-10-29,158400.0,1187.22
302,2013-10-30,156500.0,1186.45
303,2013-10-31,155000.0,1185.83
304,2013-11-01,153400.0,1185.19
305,2013-11-02,152500.0,1184.85
306,2013-11-03,151400.0,1184.39
307,2013-11-04,150100.0,1183.84
308,2013-11-05,148700.0,1183.25
309,2013-11-06,147500.0,1182.71
310,2013-11-07,148200.0,1183.04
311,2013-11-08,150700.0,1184.1
312,2013-11-09,151400.0,1184.38
313,2013-11-10,151400.0,1184.38
314,2013-11-11,151200.0,1184.3
315,2013-11-12,150900.0,1184.16
316,2013-11-13,150300.0,1183.94
317,2013-11-14,149600.0,1183.63
318,2013-11-15,148800.0,1183.27
319,2013-11-16,148500.0,1183.16
320,2013-11-17,148300.0,1183.07
321,2013-11-18,150800.0,1184.13
322,2013-11-19,158300.0,1187.2
323,2013-11-20,161900.0,1188.71
324,2013-11-21,163400.0,1189.36
325,2013-11-22,164000.0,1189.61
326,2013-11-23,164200.0,1189.66
327,2013-11-24,164000.0,1189.58
328,2013-11-25,163400.0,1189.35
329,2013-11-26,162700.0,1189.04
330,2013-11-27,161900.0,1188.69
331,2013-11-28,160800.0,1188.25
332,2013-11-29,159700.0,1187.77
333,2013-11-30,158500.0,1187.27
334,2013-12-01,162500.0,1188.95
335,2013-12-02,168900.0,1191.52
336,2013-12-03,170800.0,1192.25
337,2013-12-04,170900.0,1192.27
338,2013-12-05,169500.0,1191.75
339,2013-12-06,167600.0,1191.0
340,2013-12-07,165300.0,1190.11
341,2013-12-08,162900.0,1189.12
342,2013-12-09,160400.0,1188.06
343,2013-12-10,157400.0,1186.84
344,2013-12-11,154400.0,1185.58
