,datetime,148463_62614_32400,225215_00054_32400,225215_00054_32400_cd
323,2013-11-20,768.69,26970.0,
324,2013-11-21,769.19,26970.0,
325,2013-11-22,769.47,26970.0,
326,2013-11-23,769.62,26970.0,
327,2013-11-24,769.68,26970.0,
328,2013-11-25,769.67,26970.0,
329,2013-11-26,769.6,26970.0,
330,2013-11-27,769.5,26970.0,
331,2013-11-28,769.34,26970.0,
332,2013-11-29,769.16,26970.0,
333,2013-11-30,769.04,26970.0,
334,2013-12-01,769.84,26970.0,
335,2013-12-02,769.36,26970.0,
336,2013-12-03,769.06,26970.0,
337,2013-12-04,769.12,26970.0,
338,2013-12-05,769.1,26970.0,
339,2013-12-06,769.01,26970.0,
340,2013-12-07,768.85,26970.0,
341,2013-12-08,768.61,26970.0,
342,2013-12-09,768.35,26970.0,
343,2013-12-10,768.07,26970.0,
344,2013-12-11,767.77,26970.0,
345,2013-12-12,767.59,26970.0,
346,2013-12-13,767.35,26970.0,
347,2013-12-14,767.08,26970.0,
348,2013-12-15,766.89,26970.0,
349,2013-12-16,766.66,26970.0,
350,2013-12-17,766.4,26970.0,
351,2013-12-18,766.1,26970.0,
352,2013-12-19,765.78,26970.0,
353,2013-12-20,765.55,26970.0,
354,2013-12-21,765.3,26970.0,
355,2013-12-22,765.07,26970.0,
356,2013-12-23,765.38,26970.0,
357,2013-12-24,765.44,26970.0,
358,2013-12-25,765.35,26970.0,
359,2013-12-26,765.18,26970.0,
360,2013-12-27,764.99,26970.0,
361,2013-12-28,764.75,26970.0,
362,2013-12-29,764.48,26970.0,
363,2013-12-30,764.19,26970.0,
364,2013-12-31,763.88,26970.0,
365,2014-01-01,763.54,26970.0,
366,2014-01-02,763.33,26970.0,
367,2014-01-03,763.18,26970.0,
368,2014-01-04,762.89,26970.0,
369,2014-01-05,762.57,26970.0,
370,2014-01-06,762.24,26970.0,
371,2014-01-07,762.21,26970.0,
372,2014-01-08,763.16,26970.0,
373,2014-01-09,763.57,26970.0,
374,2014-01-10,763.75,26970.0,
375,2014-01-11,771.01,26970.0,
376,2014-01-12,771.96,26970.0,
377,2014-01-13,772.06,26970.0,
378,2014-01-14,771.34,26970.0,
379,2014-01-15,770.98,26970.0,
380,2014-01-16,771.08,26970.0,
381,2014-01-17,771.03,26970.0,
382,2014-01-18,770.84,26970.0,
383,2014-01-19,770.55,26970.0,
384,2014-01-20,770.17,26970.0,
385,2014-01-21,769.73,26970.0,
386,2014-01-22,769.24,26970.0,
387,2014-01-23,768.7,26970.0,
388,2014-01-24,768.28,26970.0,
389,2014-01-25,768.18,26970.0,
390,2014-01-26,768.07,26970.0,
391,2014-01-27,767.92,26970.0,
392,2014-01-28,767.83,26970.0,
393,2014-01-29,768.32,26970.0,
394,2014-01-30,768.61,26970.0,
395,2014-01-31,768.69,26970.0,
396,2014-02-01,768.69,26970.0,
397,2014-02-02,768.63,26970.0,
398,2014-02-03,768.53,26970.0,
399,2014-02-04,768.38,26970.0,
400,2014-02-05,768.2,26970.0,
401,2014-02-06,767.99,26970.0,
402,2014-02-07,767.75,26970.0,
403,2014-02-08,767.49,26970.0,
404,2014-02-09,767.24,26970.0,
405,2014-02-10,767.47,26970.0,
406,2014-02-11,768.11,26970.0,
407,2014-02-12,769.29,26970.0,
408,2014-02-13,768.57,26970.0,
409,2014-02-14,768.4,26970.0,
410,2014-02-15,768.32,26970.0,
411,2014-02-16,768.36,26970.0,
412,2014-02-17,768.28,26970.0,
413,2014-02-18,768.4,26970.0,
414,2014-02-19,768.15,26970.0,
415,2014-02-20,768.03,26970.0,
416,2014-02-21,767.53,26970.0,
417,2014-02-22,767.6,26970.0,
418,2014-02-23,767.58,26970.0,
419,2014-02-24,767.79,26970.0,
420,2014-02-25,768.34,26970.0,
421,2014-02-26,768.75,26970.0,
422,2014-02-27,768.96,26970.0,
423,2014-02-28,769.02,26970.0,
424,2014-03-01,768.98,26970.0,
425,2014-03-02,769.72,26970.0,
426,2014-03-03,771.74,26970.0,
427,2014-03-04,773.3,26970.0,
428,2014-03-05,775.44,26970.0,
429,2014-03-06,775.68,26970.0,
430,2014-03-07,775.65,26970.0,
431,2014-03-08,775.81,26970.0,
432,2014-03-09,775.98,26970.0,
433,2014-03-10,775.86,26970.0,
434,2014-03-11,775.6,26970.0,
435,2014-03-12,774.91,26970.0,
436,2014-03-13,773.96,26970.0,
437,2014-03-14,773.8,26970.0,
438,2014-03-15,773.88,26970.0,
439,2014-03-16,775.27,26970.0,
440,2014-03-17,775.0,26970.0,
441,2014-03-18,774.3,26970.0,
442,2014-03-19,774.75,26970.0,
443,2014-03-20,775.16,26970.0,
444,2014-03-21,775.41,26970.0,
445,2014-03-22,775.54,26970.0,
446,2014-03-23,775.58,26970.0,
447,2014-03-24,775.57,26970.0,
448,2014-03-25,776.22,26970.0,
449,2014-03-26,777.11,26970.0,
450,2014-03-27,777.47,26970.0,
451,2014-03-28,778.69,26970.0,
452,2014-03-29,779.43,26970.0,
453,2014-03-30,779.73,26970.0,
454,2014-03-31,780.42,26970.0,
455,2014-04-01,780.76,26970.0,
456,2014-04-02,780.89,26970.0,
457,2014-04-03,781.07,26970.0,
458,2014-04-04,781.33,26970.0,
459,2014-04-05,781.74,26970.0,
460,2014-04-06,782.19,26970.0,
461,2014-04-07,782.34,26970.0,
462,2014-04-08,782.94,26970.0,
463,2014-04-09,783.51,26970.0,
464,2014-04-10,783.91,26970.0,
465,2014-04-11,784.23,26970.0,
466,2014-04-12,784.49,26970.0,
467,2014-04-13,784.7,26970.0,
468,2014-04-14,784.87,26970.0,
469,2014-04-15,785.0,26970.0,
470,2014-04-16,785.69,26970.0,
471,2014-04-17,787.97,26970.0,
472,2014-04-18,789.31,26970.0,
473,2014-04-19,790.23,26970.0,
474,2014-04-20,791.02,26970.0,
475,2014-04-21,791.43,26970.0,
476,2014-04-22,791.99,26970.0,
477,2014-04-23,792.71,26970.0,
478,2014-04-24,794.82,26970.0,
479,2014-04-25,795.85,26970.0,
480,2014-04-26,796.52,26970.0,
481,2014-04-27,797.43,26970.0,
482,2014-04-28,798.13,26970.0,
483,2014-04-29,798.69,26970.0,
484,2014-04-30,799.18,26970.0,
485,2014-05-01,799.39,26970.0,
486,2014-05-02,799.43,26970.0,
487,2014-05-03,799.69,26970.0,
488,2014-05-04,799.87,26970.0,
489,2014-05-05,799.61,26970.0,
490,2014-05-06,799.5,26970.0,
491,2014-05-07,799.52,26970.0,
492,2014-05-08,799.47,26970.0,
493,2014-05-09,799.47,26970.0,
494,2014-05-10,799.18,26970.0,
495,2014-05-11,799.34,26970.0,
496,2014-05-12,799.65,26970.0,
497,2014-05-13,799.87,26970.0,
498,2014-05-14,799.81,26970.0,
499,2014-05-15,799.71,26970.0,
500,2014-05-16,799.57,26970.0,
501,2014-05-17,799.45,26970.0,
502,2014-05-18,799.63,26970.0,
503,2014-05-19,799.76,26970.0,
504,2014-05-20,799.86,26970.0,
505,2014-05-21,799.87,26970.0,
506,2014-05-22,799.63,26970.0,
507,2014-05-23,799.38,26970.0,
508,2014-05-24,799.38,26970.0,
509,2014-05-25,799.43,26970.0,
510,2014-05-26,799.46,26970.0,
511,2014-05-27,799.47,26970.0,
512,2014-05-28,799.44,26970.0,
513,2014-05-29,799.4,26970.0,
514,2014-05-30,799.35,26970.0,
515,2014-05-31,799.27,26970.0,
516,2014-06-01,799.2,26970.0,
517,2014-06-02,799.11,26970.0,
518,2014-06-03,799.02,26970.0,
519,2014-06-04,798.92,26970.0,
520,2014-06-05,798.81,26970.0,
521,2014-06-06,798.68,26970.0,
522,2014-06-07,798.55,26970.0,
523,2014-06-08,798.41,26970.0,
524,2014-06-09,798.27,26970.0,
525,2014-06-10,798.11,26970.0,
526,2014-06-11,797.92,26970.0,
527,2014-06-12,797.73,26970.0,
528,2014-06-13,797.52,26970.0,
529,2014-06-14,797.31,26970.0,
530,2014-06-15,797.1,26970.0,
531,2014-06-16,796.86,26970.0,
532,2014-06-17,796.56,26970.0,
533,2014-06-18,796.27,26970.0,
534,2014-06-19,795.99,26970.0,
535,2014-06-20,795.7,26970.0,
536,2014-06-21,795.4,26970.0,
537,2014-06-22,795.09,26970.0,
538,2014-06-23,794.78,26970.0,
539,2014-06-24,794.47,26970.0,
540,2014-06-25,794.13,26970.0,
541,2014-06-26,793.76,26970.0,
542,2014-06-27,793.51,26970.0,
543,2014-06-28,793.32,26970.0,
544,2014-06-29,793.03,26970.0,
545,2014-06-30,792.69,26970.0,
546,2014-07-01,792.36,26970.0,
547,2014-07-02,792.14,26970.0,
548,2014-07-03,791.85,26970.0,
549,2014-07-04,791.55,26970.0,
550,2014-07-05,791.26,26970.0,
551,2014-07-06,790.96,26970.0,
552,2014-07-07,790.65,26970.0,
553,2014-07-08,790.34,26970.0,
554,2014-07-09,789.99,26970.0,
555,2014-07-10,789.61,26970.0,
556,2014-07-11,789.18,26970.0,
557,2014-07-12,788.75,26970.0,
558,2014-07-13,788.31,26970.0,
559,2014-07-14,787.87,26970.0,
560,2014-07-15,787.4,26970.0,
561,2014-07-16,786.87,26970.0,
562,2014-07-17,786.3,26970.0,
563,2014-07-18,785.68,26970.0,
564,2014-07-19,785.01,26970.0,
565,2014-07-20,784.34,26970.0,
566,2014-07-21,783.63,26970.0,
567,2014-07-22,782.9,26970.0,
568,2014-07-23,782.24,26970.0,
569,2014-07-24,781.56,26970.0,
570,2014-07-25,781.21,26970.0,
571,2014-07-26,780.88,26970.0,
572,2014-07-27,780.56,26970.0,
573,2014-07-28,780.22,26970.0,
574,2014-07-29,779.88,26970.0,
575,2014-07-30,779.54,26970.0,
576,2014-07-31,779.19,26970.0,
577,2014-08-01,778.84,26970.0,
578,2014-08-02,778.49,26970.0,
579,2014-08-03,778.13,26970.0,
580,2014-08-04,777.77,26970.0,
581,2014-08-05,777.4,26970.0,
582,2014-08-06,777.01,26970.0,
583,2014-08-07,776.63,26970.0,
584,2014-08-08,776.32,26970.0,
585,2014-08-09,776.01,26970.0,
586,2014-08-10,775.7,26970.0,
587,2014-08-11,775.38,26970.0,
588,2014-08-12,775.06,26970.0,
589,2014-08-13,774.87,26970.0,
590,2014-08-14,774.59,26970.0,
591,2014-08-15,774.31,26970.0,
592,2014-08-16,774.02,26970.0,
593,2014-08-17,773.7,26970.0,
594,2014-08-18,773.39,26970.0,
595,2014-08-19,773.06,26970.0,
596,2014-08-20,772.73,26970.0,
597,2014-08-21,772.41,26970.0,
598,2014-08-22,772.08,26970.0,
599,2014-08-23,771.76,26970.0,
600,2014-08-24,771.43,26970.0,
601,2014-08-25,771.09,26970.0,
602,2014-08-26,770.74,26970.0,
603,2014-08-27,770.38,26970.0,
604,2014-08-28,770.01,26970.0,
605,2014-08-29,769.66,26970.0,
606,2014-08-30,769.32,26970.0,
607,2014-08-31,768.97,26970.0,
608,2014-09-01,768.61,26970.0,
609,2014-09-02,768.24,26970.0,
610,2014-09-03,767.87,26970.0,
611,2014-09-04,767.49,26970.0,
612,2014-09-05,767.11,26970.0,
613,2014-09-06,766.72,26970.0,
614,2014-09-07,766.32,26970.0,
615,2014-09-08,765.92,26970.0,
616,2014-09-09,765.52,26970.0,
617,2014-09-10,765.13,26970.0,
618,2014-09-11,764.72,26970.0,
619,2014-09-12,764.31,26970.0,
620,2014-09-13,763.91,26970.0,
621,2014-09-14,763.5,26970.0,
622,2014-09-15,763.06,26970.0,
623,2014-09-16,762.65,26970.0,
624,2014-09-17,762.28,26970.0,
625,2014-09-18,761.9,26970.0,
626,2014-09-19,761.51,26970.0,
627,2014-09-20,761.09,26970.0,
628,2014-09-21,760.68,26970.0,
629,2014-09-22,760.25,26970.0,
630,2014-09-23,760.12,26970.0,
631,2014-09-24,760.26,26970.0,
632,2014-09-25,760.05,26970.0,
633,2014-09-26,760.06,26970.0,
634,2014-09-27,759.81,26970.0,
635,2014-09-28,759.77,26970.0,
636,2014-09-29,759.67,26970.0,
637,2014-09-30,759.44,26970.0,
638,2014-10-01,759.17,26970.0,
639,2014-10-02,758.88,26970.0,
640,2014-10-03,758.56,26970.0,
641,2014-10-04,758.22,26970.0,
642,2014-10-05,757.84,26970.0,
643,2014-10-06,757.48,26970.0,
644,2014-10-07,757.11,26970.0,
645,2014-10-08,756.72,26970.0,
646,2014-10-09,756.33,26970.0,
647,2014-10-10,755.98,26970.0,
648,2014-10-11,755.69,26970.0,
649,2014-10-12,755.33,26970.0,
650,2014-10-13,755.47,26970.0,
651,2014-10-14,756.13,26970.0,
652,2014-10-15,757.09,26970.0,
653,2014-10-16,758.32,26970.0,
654,2014-10-17,760.35,26970.0,
655,2014-10-18,763.16,26970.0,
656,2014-10-19,764.54,26970.0,
657,2014-10-20,768.59,26970.0,
658,2014-10-21,771.51,26970.0,
659,2014-10-22,771.57,26970.0,
660,2014-10-23,770.35,26970.0,
661,2014-10-24,769.94,26970.0,
662,2014-10-25,771.04,26970.0,
663,2014-10-26,772.11,26970.0,
664,2014-10-27,771.98,26970.0,
665,2014-10-28,773.67,26970.0,
666,2014-10-29,774.36,26970.0,
667,2014-10-30,772.74,26970.0,
668,2014-10-31,771.15,26970.0,
669,2014-11-01,770.22,26970.0,
670,2014-11-02,769.67,26970.0,
671,2014-11-03,770.04,26970.0,
672,2014-11-04,770.36,26970.0,
673,2014-11-05,769.12,26970.0,
674,2014-11-06,771.48,26970.0,
675,2014-11-07,771.9,26970.0,
676,2014-11-08,771.23,26970.0,
677,2014-11-09,770.94,26970.0,
678,2014-11-10,770.54,26970.0,
679,2014-11-11,769.9,26970.0,
680,2014-11-12,769.41,26970.0,
681,2014-11-13,769.45,26970.0,
682,2014-11-14,769.48,26970.0,
683,2014-11-15,769.41,26970.0,
684,2014-11-16,769.28,26970.0,
685,2014-11-17,769.08,26970.0,
686,2014-11-18,768.85,26970.0,
687,2014-11-19,768.58,26970.0,
688,2014-11-20,768.56,26970.0,
689,2014-11-21,771.24,26970.0,
690,2014-11-22,771.58,26970.0,
691,2014-11-23,771.11,26970.0,
692,2014-11-24,770.08,26970.0,
693,2014-11-25,770.27,26970.0,
694,2014-11-26,769.6,26970.0,
695,2014-11-27,772.83,26970.0,
696,2014-11-28,774.05,26970.0,
697,2014-11-29,773.4,26970.0,
698,2014-11-30,773.46,26970.0,
699,2014-12-01,773.24,26970.0,
700,2014-12-02,772.67,26970.0,
701,2014-12-03,771.89,26970.0,
702,2014-12-04,771.0,26970.0,
703,2014-12-05,770.36,26970.0,
704,2014-12-06,770.4,26970.0,
705,2014-12-07,769.87,26970.0,
706,2014-12-08,769.02,26970.0,
707,2014-12-09,771.52,26970.0,
708,2014-12-10,771.35,26970.0,
709,2014-12-11,770.89,26970.0,
710,2014-12-12,772.6,26970.0,
711,2014-12-13,772.59,26970.0,
712,2014-12-14,771.94,26970.0,
713,2014-12-15,770.92,26970.0,
714,2014-12-16,769.7,26970.0,
715,2014-12-17,768.46,26970.0,
716,2014-12-18,768.59,26970.0,
717,2014-12-19,769.7,26970.0,
718,2014-12-20,772.27,26970.0,
719,2014-12-21,773.23,26970.0,
720,2014-12-22,773.24,26970.0,
721,2014-12-23,772.53,26970.0,
722,2014-12-24,771.7,26970.0,
723,2014-12-25,770.98,26970.0,
724,2014-12-26,770.7,26970.0,
725,2014-12-27,770.76,26970.0,
726,2014-12-28,771.11,26970.0,
727,2014-12-29,771.43,26970.0,
728,2014-12-30,771.64,26970.0,
729,2014-12-31,771.79,26970.0,
730,2015-01-01,771.86,26970.0,
731,2015-01-02,771.89,26970.0,
