,datetime,5401_00054_32400,5402_00065_32400
90,2013-04-01,573900,48.22
91,2013-04-02,577300,48.4
92,2013-04-03,577500,48.41
93,2013-04-04,579000,48.49
94,2013-04-05,578900,48.48
95,2013-04-06,576800,48.37
96,2013-04-07,574300,48.24
97,2013-04-08,573500,48.2
98,2013-04-09,576600,48.36
99,2013-04-10,570300,48.03
100,2013-04-11,572600,48.15
101,2013-04-12,565400,47.77
102,2013-04-13,559000,47.43
103,2013-04-14,552500,47.08
104,2013-04-15,555100,47.22
105,2013-04-16,558700,47.41
106,2013-04-17,553800,47.15
107,2013-04-18,554700,47.2
108,2013-04-19,557300,47.34
109,2013-04-20,560200,47.49
110,2013-04-21,558800,47.42
111,2013-04-22,558800,47.42
112,2013-04-23,563900,47.69
113,2013-04-24,568600,47.94
114,2013-04-25,582500,48.67
115,2013-04-26,590100,49.07
116,2013-04-27,596800,49.41
117,2013-04-28,594400,49.29
118,2013-04-29,590900,49.11
119,2013-04-30,590700,49.1
120,2013-05-01,592100,49.17
121,2013-05-02,593100,49.22
122,2013-05-03,593700,49.25
123,2013-05-04,594800,49.31
124,2013-05-05,593900,49.26
125,2013-05-06,594400,49.29
126,2013-05-07,594400,49.29
127,2013-05-08,597200,49.43
128,2013-05-09,596400,49.39
129,2013-05-10,594300,49.28
130,2013-05-11,593900,49.26
131,2013-05-12,592900,49.21
132,2013-05-13,594100,49.27
133,2013-05-14,591300,49.13
134,2013-05-15,585900,48.85
135,2013-05-16,586800,48.9
136,2013-05-17,583800,48.74
137,2013-05-18,581000,48.59
138,2013-05-19,579800,48.53
139,2013-05-20,578100,48.44
140,2013-05-21,580400,48.56
141,2013-05-22,581900,48.64
142,2013-05-23,584000,48.75
143,2013-05-24,588000,48.96
144,2013-05-25,588400,48.98
145,2013-05-26,587200,48.92
146,2013-05-27,586500,48.88
147,2013-05-28,586300,48.87
148,2013-05-29,587600,48.94
149,2013-05-30,593900,49.26
150,2013-05-31,597000,49.42
151,2013-06-01,596200,49.38
152,2013-06-02,593500,49.24
153,2013-06-03,590500,49.09
154,2013-06-04,587600,48.94
155,2013-06-05,585500,48.83
156,2013-06-06,589500,49.04
157,2013-06-07,588000,48.96
158,2013-06-08,587600,48.94
159,2013-06-09,586800,48.9
160,2013-06-10,586600,48.89
161,2013-06-11,585500,48.83
162,2013-06-12,583400,48.72
163,2013-06-13,589300,49.03
164,2013-06-14,592100,49.17
165,2013-06-15,592300,49.18
166,2013-06-16,586500,48.88
167,2013-06-17,585900,48.85
168,2013-06-18,585300,48.82
169,2013-06-19,584000,48.75
170,2013-06-20,584900,48.8
171,2013-06-21,584200,48.76
172,2013-06-22,584200,48.76
173,2013-06-23,580400,48.56
174,2013-06-24,580400,48.56
175,2013-06-25,581700,48.63
176,2013-06-26,582100,48.65
177,2013-06-27,590100,49.07
178,2013-06-28,594800,49.31
179,2013-06-29,595000,49.32
180,2013-06-30,590900,49.11
181,2013-07-01,589500,49.04
182,2013-07-02,588000,48.96
183,2013-07-03,588000,48.96
184,2013-07-04,594400,49.29
185,2013-07-05,595000,49.32
186,2013-07-06,598000,49.47
187,2013-07-07,599000,49.52
188,2013-07-08,601800,49.66
189,2013-07-09,599800,49.56
190,2013-07-10,593700,49.25
191,2013-07-11,595000,49.32
192,2013-07-12,594600,49.3
193,2013-07-13,595000,49.32
194,2013-07-14,592900,49.21
195,2013-07-15,591900,49.16
196,2013-07-16,591900,49.16
197,2013-07-17,590900,49.11
198,2013-07-18,596000,49.37
199,2013-07-19,595400,49.34
200,2013-07-20,594800,49.31
201,2013-07-21,596800,49.41
202,2013-07-22,598000,49.47
203,2013-07-23,598000,49.47
204,2013-07-24,600400,49.59
205,2013-07-25,602600,49.7
206,2013-07-26,604600,49.8
207,2013-07-27,604600,49.8
208,2013-07-28,604000,49.77
209,2013-07-29,599200,49.53
210,2013-07-30,595400,49.34
211,2013-07-31,592100,49.17
212,2013-08-01,590300,49.08
213,2013-08-02,588200,48.97
214,2013-08-03,586500,48.88
215,2013-08-04,586300,48.87
216,2013-08-05,584000,48.75
217,2013-08-06,582500,48.67
218,2013-08-07,584000,48.75
219,2013-08-08,588900,49.01
220,2013-08-09,589100,49.02
221,2013-08-10,589900,49.06
222,2013-08-11,589100,49.02
223,2013-08-12,584900,48.8
224,2013-08-13,581700,48.63
225,2013-08-14,578100,48.44
226,2013-08-15,581500,48.62
227,2013-08-16,580800,48.58
228,2013-08-17,580400,48.56
229,2013-08-18,579600,48.52
230,2013-08-19,579000,48.49
231,2013-08-20,577000,48.38
232,2013-08-21,577700,48.42
233,2013-08-22,582500,48.67
234,2013-08-23,586500,48.88
235,2013-08-24,591500,49.14
236,2013-08-25,600600,49.6
237,2013-08-26,610600,50.1
238,2013-08-27,613000,50.22
239,2013-08-28,611200,50.13
240,2013-08-29,614800,50.31
241,2013-08-30,607800,49.96
242,2013-08-31,606000,49.87
243,2013-09-01,606400,49.89
244,2013-09-02,603600,49.75
245,2013-09-03,601400,49.64
246,2013-09-04,603600,49.75
247,2013-09-05,609400,50.04
248,2013-09-06,608000,49.97
249,2013-09-07,610600,50.1
250,2013-09-08,611600,50.15
251,2013-09-09,607400,49.94
252,2013-09-10,604600,49.8
253,2013-09-11,605800,49.86
254,2013-09-12,608800,50.01
255,2013-09-13,602600,49.7
256,2013-09-14,598600,49.5
257,2013-09-15,595200,49.33
258,2013-09-16,593900,49.26
259,2013-09-17,592300,49.18
260,2013-09-18,591700,49.15
261,2013-09-19,591300,49.13
262,2013-09-20,586600,48.89
263,2013-09-21,581900,48.64
264,2013-09-22,580200,48.55
265,2013-09-23,577300,48.4
266,2013-09-24,573300,48.19
267,2013-09-25,570700,48.05
268,2013-09-26,573500,48.2
269,2013-09-27,571100,48.07
270,2013-09-28,568200,47.92
271,2013-09-29,564900,47.74
272,2013-09-30,562400,47.61
273,2013-10-01,558800,47.42
274,2013-10-02,556400,47.29
275,2013-10-03,559600,47.46
276,2013-10-04,552500,47.08
277,2013-10-05,552100,47.06
278,2013-10-06,553800,47.15
279,2013-10-07,558800,47.42
280,2013-10-08,562400,47.61
281,2013-10-09,567900,47.9
282,2013-10-10,571300,48.08
283,2013-10-11,571600,48.1
284,2013-10-12,573700,48.21
285,2013-10-13,574100,48.23
286,2013-10-14,576600,48.36
287,2013-10-15,577000,48.38
288,2013-10-16,577900,48.43
289,2013-10-17,580800,48.58
290,2013-10-18,580800,48.58
291,2013-10-19,581500,48.62
292,2013-10-20,579600,48.52
293,2013-10-21,573500,48.2
294,2013-10-22,569600,47.99
295,2013-10-23,569900,48.01
296,2013-10-24,571300,48.08
297,2013-10-25,572200,48.13
298,2013-10-26,571100,48.07
299,2013-10-27,569600,47.99
300,2013-10-28,569600,47.99
301,2013-10-29,568600,47.94
302,2013-10-30,572600,48.15
303,2013-10-31,580600,48.57
304,2013-11-01,585300,48.82
305,2013-11-02,588200,48.97
306,2013-11-03,586100,48.86
307,2013-11-04,586100,48.86
308,2013-11-05,584600,48.78
309,2013-11-06,584900,48.8
310,2013-11-07,588600,48.99
311,2013-11-08,589500,49.04
312,2013-11-09,588400,48.98
313,2013-11-10,585100,48.81
314,2013-11-11,582500,48.67
315,2013-11-12,580800,48.58
316,2013-11-13,581500,48.62
317,2013-11-14,586100,48.86
318,2013-11-15,588400,48.98
319,2013-11-16,589300,49.03
320,2013-11-17,591700,49.15
321,2013-11-18,595000,49.32
322,2013-11-19,591900,49.16
323,2013-11-20,589900,49.06
324,2013-11-21,592900,49.21
325,2013-11-22,594100,49.27
326,2013-11-23,595600,49.35
327,2013-11-24,597400,49.44
328,2013-11-25,598600,49.5
329,2013-11-26,598400,49.49
330,2013-11-27,595400,49.34
331,2013-11-28,592300,49.18
332,2013-11-29,590300,49.08
333,2013-11-30,589500,49.04
334,2013-12-01,588400,48.98
335,2013-12-02,587400,48.93
336,2013-12-03,588700,49.0
337,2013-12-04,586500,48.88
338,2013-12-05,584200,48.76
339,2013-12-06,579400,48.51
340,2013-12-07,577000,48.38
341,2013-12-08,572200,48.13
342,2013-12-09,566400,47.82
343,2013-12-10,555500,47.24
344,2013-12-11,547400,46.8
345,2013-12-12,540400,46.41
346,2013-12-13,537700,46.26
347,2013-12-14,534200,46.07
348,2013-12-15,528700,45.76
349,2013-12-16,525400,45.58
350,2013-12-17,527200,45.68
351,2013-12-18,523400,45.47
352,2013-12-19,523800,45.49
353,2013-12-20,526500,45.64
354,2013-12-21,524300,45.52
355,2013-12-22,526700,45.65
356,2013-12-23,527400,45.69
357,2013-12-24,528100,45.73
358,2013-12-25,530300,45.85
359,2013-12-26,533700,46.04
360,2013-12-27,531500,45.92
361,2013-12-28,528300,45.74
362,2013-12-29,529600,45.81
363,2013-12-30,531900,45.94
364,2013-12-31,533500,46.03
365,2014-01-01,538600,46.31
366,2014-01-02,541400,46.47
367,2014-01-03,540900,46.44
368,2014-01-04,544500,46.64
369,2014-01-05,543400,46.58
370,2014-01-06,544700,46.65
371,2014-01-07,543800,46.6
372,2014-01-08,542200,46.51
373,2014-01-09,542500,46.53
374,2014-01-10,542500,46.53
375,2014-01-11,541300,46.46
376,2014-01-12,539600,46.37
377,2014-01-13,541600,46.48
378,2014-01-14,540200,46.4
379,2014-01-15,540200,46.4
380,2014-01-16,543400,46.58
381,2014-01-17,541800,46.49
382,2014-01-18,540700,46.43
383,2014-01-19,539100,46.34
384,2014-01-20,539800,46.38
385,2014-01-21,539100,46.34
386,2014-01-22,536900,46.22
387,2014-01-23,538400,46.3
388,2014-01-24,538700,46.32
389,2014-01-25,541600,46.48
390,2014-01-26,545000,46.67
391,2014-01-27,544500,46.64
392,2014-01-28,544500,46.64
393,2014-01-29,545000,46.67
394,2014-01-30,549000,46.89
395,2014-01-31,549200,46.9
396,2014-02-01,549700,46.93
397,2014-02-02,546700,46.76
398,2014-02-03,546500,46.75
399,2014-02-04,546700,46.76
400,2014-02-05,550300,46.96
401,2014-02-06,555800,47.26
402,2014-02-07,556200,47.28
403,2014-02-08,557500,47.35
404,2014-02-09,559800,47.47
405,2014-02-10,557900,47.37
406,2014-02-11,554500,47.19
407,2014-02-12,552800,47.1
408,2014-02-13,553600,47.14
409,2014-02-14,551900,47.05
410,2014-02-15,551200,47.01
411,2014-02-16,551300,47.02
412,2014-02-17,553000,47.11
413,2014-02-18,552800,47.1
414,2014-02-19,552800,47.1
415,2014-02-20,555500,47.24
416,2014-02-21,553800,47.15
417,2014-02-22,555300,47.23
418,2014-02-23,556200,47.28
419,2014-02-24,560200,47.49
420,2014-02-25,564300,47.71
421,2014-02-26,571800,48.11
422,2014-02-27,580800,48.58
423,2014-02-28,584800,48.79
424,2014-03-01,588600,48.99
425,2014-03-02,591500,49.14
426,2014-03-03,592100,49.17
427,2014-03-04,589900,49.06
428,2014-03-05,588900,49.01
429,2014-03-06,590100,49.07
430,2014-03-07,588400,48.98
431,2014-03-08,585500,48.83
432,2014-03-09,581100,48.6
433,2014-03-10,577500,48.41
434,2014-03-11,577700,48.42
435,2014-03-12,575400,48.3
436,2014-03-13,575800,48.32
437,2014-03-14,578500,48.46
438,2014-03-15,581000,48.59
439,2014-03-16,578300,48.45
440,2014-03-17,578700,48.47
441,2014-03-18,579000,48.49
442,2014-03-19,582300,48.66
443,2014-03-20,588200,48.97
444,2014-03-21,589700,49.05
445,2014-03-22,590300,49.08
446,2014-03-23,589500,49.04
447,2014-03-24,582100,48.65
448,2014-03-25,571600,48.1
449,2014-03-26,563500,47.67
450,2014-03-27,560200,47.49
451,2014-03-28,558800,47.42
452,2014-03-29,559000,47.43
453,2014-03-30,564300,47.71
454,2014-03-31,564500,47.72
455,2014-04-01,566600,47.83
456,2014-04-02,570700,48.05
457,2014-04-03,578900,48.48
458,2014-04-04,581700,48.63
459,2014-04-05,583200,48.71
460,2014-04-06,582300,48.66
461,2014-04-07,578500,48.46
462,2014-04-08,576600,48.36
463,2014-04-09,571600,48.1
464,2014-04-10,574700,48.26
465,2014-04-11,575600,48.31
466,2014-04-12,577500,48.41
467,2014-04-13,576600,48.36
468,2014-04-14,573300,48.19
469,2014-04-15,572000,48.12
470,2014-04-16,573000,48.17
471,2014-04-17,578900,48.48
472,2014-04-18,584200,48.76
473,2014-04-19,586500,48.88
474,2014-04-20,587800,48.95
475,2014-04-21,589100,49.02
476,2014-04-22,589500,49.04
477,2014-04-23,589900,49.06
478,2014-04-24,592900,49.21
479,2014-04-25,591900,49.16
480,2014-04-26,592100,49.17
481,2014-04-27,588700,49.0
482,2014-04-28,589700,49.05
483,2014-04-29,588000,48.96
484,2014-04-30,583000,48.7
485,2014-05-01,584800,48.79
486,2014-05-02,585900,48.85
487,2014-05-03,583000,48.7
488,2014-05-04,578900,48.48
489,2014-05-05,578500,48.46
490,2014-05-06,581000,48.59
491,2014-05-07,578500,48.46
492,2014-05-08,588700,49.0
493,2014-05-09,586100,48.86
494,2014-05-10,587600,48.94
495,2014-05-11,580400,48.56
496,2014-05-12,576600,48.36
497,2014-05-13,574300,48.24
498,2014-05-14,570500,48.04
499,2014-05-15,576800,48.37
500,2014-05-16,574700,48.26
501,2014-05-17,575600,48.31
502,2014-05-18,574300,48.24
503,2014-05-19,576200,48.34
504,2014-05-20,577700,48.42
505,2014-05-21,580000,48.54
506,2014-05-22,588000,48.96
507,2014-05-23,592500,49.19
508,2014-05-24,595800,49.36
509,2014-05-25,595600,49.35
510,2014-05-26,593900,49.26
511,2014-05-27,591700,49.15
512,2014-05-28,590100,49.07
513,2014-05-29,593500,49.24
514,2014-05-30,593900,49.26
515,2014-05-31,591500,49.14
516,2014-06-01,593100,49.22
517,2014-06-02,593300,49.23
518,2014-06-03,594800,49.31
519,2014-06-04,593700,49.25
520,2014-06-05,597400,49.44
521,2014-06-06,598000,49.47
522,2014-06-07,598400,49.49
523,2014-06-08,596600,49.4
524,2014-06-09,593500,49.24
525,2014-06-10,588200,48.97
526,2014-06-11,584900,48.8
527,2014-06-12,588200,48.97
528,2014-06-13,588900,49.01
529,2014-06-14,591700,49.15
530,2014-06-15,593300,49.23
531,2014-06-16,594300,49.28
532,2014-06-17,592500,49.19
533,2014-06-18,593300,49.23
534,2014-06-19,595000,49.32
535,2014-06-20,595600,49.35
536,2014-06-21,594600,49.3
537,2014-06-22,592100,49.17
538,2014-06-23,588600,48.99
539,2014-06-24,584800,48.79
540,2014-06-25,580800,48.58
541,2014-06-26,584800,48.79
542,2014-06-27,582300,48.66
543,2014-06-28,582300,48.66
544,2014-06-29,582100,48.65
545,2014-06-30,580600,48.57
546,2014-07-01,579800,48.53
547,2014-07-02,579400,48.51
548,2014-07-03,582300,48.66
549,2014-07-04,586800,48.9
550,2014-07-05,591900,49.16
551,2014-07-06,595600,49.35
552,2014-07-07,593100,49.22
553,2014-07-08,590900,49.11
554,2014-07-09,587600,48.94
555,2014-07-10,591100,49.12
556,2014-07-11,591300,49.13
557,2014-07-12,592900,49.21
558,2014-07-13,592500,49.19
559,2014-07-14,592500,49.19
560,2014-07-15,591300,49.13
561,2014-07-16,588700,49.0
562,2014-07-17,589900,49.06
563,2014-07-18,587800,48.95
564,2014-07-19,586500,48.88
565,2014-07-20,584400,48.77
566,2014-07-21,583200,48.71
567,2014-07-22,582800,48.69
568,2014-07-23,582800,48.69
569,2014-07-24,588600,48.99
570,2014-07-25,586800,48.9
571,2014-07-26,588900,49.01
572,2014-07-27,588200,48.97
573,2014-07-28,586800,48.9
574,2014-07-29,586100,48.86
575,2014-07-30,585700,48.84
576,2014-07-31,587800,48.95
577,2014-08-01,591100,49.12
578,2014-08-02,590700,49.1
579,2014-08-03,593900,49.26
580,2014-08-04,599600,49.55
581,2014-08-05,597200,49.43
582,2014-08-06,594100,49.27
583,2014-08-07,593500,49.24
584,2014-08-08,591100,49.12
585,2014-08-09,590900,49.11
586,2014-08-10,592300,49.18
587,2014-08-11,593100,49.22
588,2014-08-12,599600,49.55
589,2014-08-13,604400,49.79
590,2014-08-14,607400,49.94
591,2014-08-15,605000,49.82
592,2014-08-16,603800,49.76
593,2014-08-17,599000,49.52
594,2014-08-18,597400,49.44
595,2014-08-19,595000,49.32
596,2014-08-20,595600,49.35
597,2014-08-21,602400,49.69
598,2014-08-22,604400,49.79
599,2014-08-23,602800,49.71
600,2014-08-24,599800,49.56
601,2014-08-25,596400,49.39
602,2014-08-26,596400,49.39
603,2014-08-27,596600,49.4
604,2014-08-28,600200,49.58
605,2014-08-29,594600,49.3
606,2014-08-30,589100,49.02
607,2014-08-31,584200,48.76
608,2014-09-01,579200,48.5
609,2014-09-02,576200,48.34
610,2014-09-03,573700,48.21
611,2014-09-04,575100,48.28
612,2014-09-05,578900,48.48
613,2014-09-06,581700,48.63
614,2014-09-07,583600,48.73
615,2014-09-08,585500,48.83
616,2014-09-09,587800,48.95
617,2014-09-10,589100,49.02
618,2014-09-11,592700,49.2
619,2014-09-12,593300,49.23
620,2014-09-13,591900,49.16
621,2014-09-14,592300,49.18
622,2014-09-15,589900,49.06
623,2014-09-16,591300,49.13
624,2014-09-17,590500,49.09
625,2014-09-18,591100,49.12
626,2014-09-19,588000,48.96
627,2014-09-20,583800,48.74
628,2014-09-21,582700,48.68
629,2014-09-22,580400,48.56
630,2014-09-23,578900,48.48
631,2014-09-24,581100,48.6
632,2014-09-25,583600,48.73
633,2014-09-26,585100,48.81
634,2014-09-27,586600,48.89
635,2014-09-28,585700,48.84
636,2014-09-29,586500,48.88
637,2014-09-30,585700,48.84
638,2014-10-01,590500,49.09
639,2014-10-02,591500,49.14
640,2014-10-03,588000,48.96
641,2014-10-04,584600,48.78
642,2014-10-05,578700,48.47
643,2014-10-06,575800,48.32
644,2014-10-07,573900,48.22
645,2014-10-08,577500,48.41
646,2014-10-09,584600,48.78
647,2014-10-10,591500,49.14
648,2014-10-11,597000,49.42
649,2014-10-12,601200,49.63
650,2014-10-13,602800,49.71
651,2014-10-14,602200,49.68
652,2014-10-15,603000,49.72
653,2014-10-16,605600,49.85
654,2014-10-17,604600,49.8
655,2014-10-18,604200,49.78
656,2014-10-19,604000,49.77
657,2014-10-20,606200,49.88
658,2014-10-21,604600,49.8
659,2014-10-22,602200,49.68
660,2014-10-23,600000,49.57
661,2014-10-24,593100,49.22
662,2014-10-25,587800,48.95
663,2014-10-26,581900,48.64
664,2014-10-27,575600,48.31
665,2014-10-28,569900,48.01
666,2014-10-29,563000,47.64
667,2014-10-30,558500,47.4
668,2014-10-31,552300,47.07
669,2014-11-01,547900,46.83
670,2014-11-02,546800,46.77
671,2014-11-03,545000,46.67
672,2014-11-04,543800,46.6
673,2014-11-05,540900,46.44
674,2014-11-06,542500,46.53
675,2014-11-07,542700,46.54
676,2014-11-08,545000,46.67
677,2014-11-09,547000,46.78
678,2014-11-10,547000,46.78
679,2014-11-11,544300,46.63
680,2014-11-12,546700,46.76
681,2014-11-13,549000,46.89
682,2014-11-14,550300,46.96
683,2014-11-15,550400,46.97
684,2014-11-16,551200,47.01
685,2014-11-17,550600,46.98
686,2014-11-18,553600,47.14
687,2014-11-19,554100,47.17
688,2014-11-20,557900,47.37
689,2014-11-21,560500,47.51
690,2014-11-22,561500,47.56
691,2014-11-23,561700,47.57
692,2014-11-24,563500,47.67
693,2014-11-25,564300,47.71
694,2014-11-26,566000,47.8
695,2014-11-27,569600,47.99
696,2014-11-28,574700,48.26
697,2014-11-29,576800,48.37
698,2014-11-30,577200,48.39
699,2014-12-01,577000,48.38
700,2014-12-02,576000,48.33
701,2014-12-03,577200,48.39
702,2014-12-04,578300,48.45
703,2014-12-05,576400,48.35
704,2014-12-06,575100,48.28
705,2014-12-07,573300,48.19
706,2014-12-08,571600,48.1
707,2014-12-09,569900,48.01
708,2014-12-10,571600,48.1
709,2014-12-11,572400,48.14
710,2014-12-12,573300,48.19
711,2014-12-13,573500,48.2
712,2014-12-14,570500,48.04
713,2014-12-15,566000,47.8
714,2014-12-16,563200,47.65
715,2014-12-17,563000,47.64
716,2014-12-18,567500,47.88
717,2014-12-19,568100,47.91
718,2014-12-20,570500,48.04
719,2014-12-21,569700,48.0
720,2014-12-22,572600,48.15
721,2014-12-23,572200,48.13
722,2014-12-24,569900,48.01
723,2014-12-25,570300,48.03
724,2014-12-26,566400,47.82
725,2014-12-27,560200,47.49
726,2014-12-28,559600,47.509166666666665
727,2014-12-29,553000,47.528333333333336
728,2014-12-30,552300,47.5475
729,2014-12-31,553200,47.56666666666667
730,2015-01-01,550800,47.58583333333333
731,2015-01-02,552800,47.605000000000004
732,2015-01-03,549400,47.62416666666667
733,2015-01-04,550300,47.64333333333333
734,2015-01-05,550800,47.6625
735,2015-01-06,555100,47.681666666666665
736,2015-01-07,558100,47.700833333333335
737,2015-01-08,564500,47.72
738,2015-01-09,566000,47.8
739,2015-01-10,566900,47.85
740,2015-01-11,565800,47.79
741,2015-01-12,566000,47.8
742,2015-01-13,565400,47.77
743,2015-01-14,562200,47.6
744,2015-01-15,559400,47.45
745,2015-01-16,557300,47.34
746,2015-01-17,556800,47.31
747,2015-01-18,554700,47.2
748,2015-01-19,552500,47.08
749,2015-01-20,548600,46.87
750,2015-01-21,546300,46.74
751,2015-01-22,548600,46.87
752,2015-01-23,554100,47.17
753,2015-01-24,559200,47.44
754,2015-01-25,562200,47.6
755,2015-01-26,566400,47.82
756,2015-01-27,570500,48.04
757,2015-01-28,577000,48.38
758,2015-01-29,585700,48.84
759,2015-01-30,589300,49.03
760,2015-01-31,586600,48.89
761,2015-02-01,586500,48.88
762,2015-02-02,585300,48.82
763,2015-02-03,582300,48.66
764,2015-02-04,576800,48.37
765,2015-02-05,577300,48.4
766,2015-02-06,577200,48.39
767,2015-02-07,575600,48.31
768,2015-02-08,575800,48.32
769,2015-02-09,574300,48.24
770,2015-02-10,572200,48.13
771,2015-02-11,570300,48.03
772,2015-02-12,566200,47.81
773,2015-02-13,559200,47.44
774,2015-02-14,555100,47.22
775,2015-02-15,554300,47.18
776,2015-02-16,552500,47.08
777,2015-02-17,548800,46.88
778,2015-02-18,544700,46.65
779,2015-02-19,544700,46.65
780,2015-02-20,547900,46.83
781,2015-02-21,551000,47.0
782,2015-02-22,552300,47.07
783,2015-02-23,552600,47.09
784,2015-02-24,553600,47.14
785,2015-02-25,557000,47.32
786,2015-02-26,560900,47.53
787,2015-02-27,565800,47.79
788,2015-02-28,569900,48.01
789,2015-03-01,579200,48.5
790,2015-03-02,587600,48.94
791,2015-03-03,597800,49.46
792,2015-03-04,603400,49.74
793,2015-03-05,609000,50.02
794,2015-03-06,604000,49.77
795,2015-03-07,595800,49.36
796,2015-03-08,591100,49.12
797,2015-03-09,590900,49.11
798,2015-03-10,586600,48.89
799,2015-03-11,579000,48.49
800,2015-03-12,571600,48.1
801,2015-03-13,565200,47.76
802,2015-03-14,565600,47.78
803,2015-03-15,570900,48.06
804,2015-03-16,573300,48.19
805,2015-03-17,577200,48.39
806,2015-03-18,581100,48.6
807,2015-03-19,588900,49.01
808,2015-03-20,592700,49.2
809,2015-03-21,592300,49.18
810,2015-03-22,588400,48.98
811,2015-03-23,582800,48.69
812,2015-03-24,575100,48.28
813,2015-03-25,570900,48.06
814,2015-03-26,575200,48.29
815,2015-03-27,576200,48.34
816,2015-03-28,578900,48.48
817,2015-03-29,577900,48.43
818,2015-03-30,578900,48.48
819,2015-03-31,579200,48.5
820,2015-04-01,575400,48.3
821,2015-04-02,579200,48.5
822,2015-04-03,577700,48.42
823,2015-04-04,578900,48.48
824,2015-04-05,575200,48.29
825,2015-04-06,574100,48.23
826,2015-04-07,572600,48.15
827,2015-04-08,567500,47.88
828,2015-04-09,564300,47.71
829,2015-04-10,567700,47.89
830,2015-04-11,571600,48.1
831,2015-04-12,575100,48.28
832,2015-04-13,575400,48.3
833,2015-04-14,583800,48.74
834,2015-04-15,582700,48.68
835,2015-04-16,589700,49.05
836,2015-04-17,589300,49.03
837,2015-04-18,585900,48.85
838,2015-04-19,583600,48.73
839,2015-04-20,580600,48.57
840,2015-04-21,573900,48.22
841,2015-04-22,570100,48.02
842,2015-04-23,574900,48.27
843,2015-04-24,572200,48.13
844,2015-04-25,571600,48.1
845,2015-04-26,575100,48.28
846,2015-04-27,575100,48.28
847,2015-04-28,574300,48.24
848,2015-04-29,578700,48.47
849,2015-04-30,583400,48.72
850,2015-05-01,586100,48.86
851,2015-05-02,584900,48.8
852,2015-05-03,584400,48.77
853,2015-05-04,584900,48.8
854,2015-05-05,593100,49.22
855,2015-05-06,593900,49.26
856,2015-05-07,597000,49.42
857,2015-05-08,600800,49.61
858,2015-05-09,601400,49.64
859,2015-05-10,600400,49.59
860,2015-05-11,602800,49.71
861,2015-05-12,605000,49.82
862,2015-05-13,606200,49.88
863,2015-05-14,607000,49.92
864,2015-05-15,608600,50.0
865,2015-05-16,611400,50.14
866,2015-05-17,609400,50.04
867,2015-05-18,611600,50.15
868,2015-05-19,606800,49.91
