,datetime,113640_62614_32400
0,2013-08-01,896.82
1,2013-08-02,896.48
2,2013-08-03,896.1
3,2013-08-04,895.72
4,2013-08-05,895.27
5,2013-08-06,894.92
6,2013-08-07,894.53
7,2013-08-08,894.14
8,2013-08-09,893.77
9,2013-08-10,893.45
10,2013-08-11,893.1
11,2013-08-12,892.72
12,2013-08-13,892.33
13,2013-08-14,891.91
14,2013-08-15,891.75
15,2013-08-16,891.62
16,2013-08-17,891.18
17,2013-08-18,890.74
18,2013-08-19,890.0
19,2013-08-20,889.41
20,2013-08-21,888.95
21,2013-08-22,888.65
22,2013-08-23,888.34
23,2013-08-24,887.88
24,2013-08-25,887.62
25,2013-08-26,887.04
26,2013-08-27,885.83
27,2013-08-28,884.83
28,2013-08-29,883.5
29,2013-08-30,882.44
30,2013-08-31,881.33
31,2013-09-01,880.22
32,2013-09-02,879.13
33,2013-09-03,878.02
34,2013-09-04,876.92
35,2013-09-05,875.9
36,2013-09-06,874.72
37,2013-09-07,873.58
38,2013-09-08,872.35
39,2013-09-09,871.1
40,2013-09-10,869.85
41,2013-09-11,868.62
42,2013-09-12,867.42
43,2013-09-13,866.22
44,2013-09-14,864.94
45,2013-09-15,863.7
46,2013-09-16,862.31
47,2013-09-17,861.62
48,2013-09-18,861.25
49,2013-09-19,860.88
50,2013-09-20,860.48
51,2013-09-21,860.11
52,2013-09-22,859.8
53,2013-09-23,859.57
54,2013-09-24,859.72
55,2013-09-25,860.44
56,2013-09-26,860.78
57,2013-09-27,861.21
58,2013-09-28,861.96
59,2013-09-29,863.55
60,2013-09-30,866.45
61,2013-10-01,867.98
62,2013-10-02,869.16
63,2013-10-03,870.28
64,2013-10-04,871.01
65,2013-10-05,871.79
66,2013-10-06,872.36
67,2013-10-07,872.99
68,2013-10-08,873.62
69,2013-10-09,874.16
70,2013-10-10,874.27
71,2013-10-11,874.31
72,2013-10-12,874.36
73,2013-10-13,874.62
74,2013-10-14,874.29
75,2013-10-15,874.27
76,2013-10-16,874.15
77,2013-10-17,873.96
78,2013-10-18,873.73
79,2013-10-19,873.49
80,2013-10-20,873.25
81,2013-10-21,873.0
82,2013-10-22,872.77
83,2013-10-23,872.53
84,2013-10-24,871.97
85,2013-10-25,871.4
86,2013-10-26,870.84
87,2013-10-27,870.38
88,2013-10-28,869.87
89,2013-10-29,869.31
90,2013-10-30,868.73
91,2013-10-31,868.11
92,2013-11-01,867.51
93,2013-11-02,867.07
94,2013-11-03,866.85
95,2013-11-04,866.5
96,2013-11-05,866.33
97,2013-11-06,866.39
98,2013-11-07,866.98
99,2013-11-08,867.54
100,2013-11-09,865.91
101,2013-11-10,863.79
102,2013-11-11,861.4
103,2013-11-12,859.27
104,2013-11-13,858.31
105,2013-11-14,858.11
106,2013-11-15,858.42
107,2013-11-16,857.05
108,2013-11-17,854.5
109,2013-11-18,851.93
110,2013-11-19,850.55
111,2013-11-20,850.91
112,2013-11-21,849.96
113,2013-11-22,848.77
114,2013-11-23,848.36
115,2013-11-24,847.74
116,2013-11-25,846.92
117,2013-11-26,845.79
118,2013-11-27,844.63
119,2013-11-28,843.33
120,2013-11-29,842.1
121,2013-11-30,840.71
122,2013-12-01,839.44
123,2013-12-02,839.25
124,2013-12-03,838.9
125,2013-12-04,837.72
126,2013-12-05,836.57
127,2013-12-06,835.3
128,2013-12-07,833.92
129,2013-12-08,832.32
130,2013-12-09,830.65
131,2013-12-10,829.83
132,2013-12-11,829.09
133,2013-12-12,828.65
134,2013-12-13,828.49
135,2013-12-14,827.84
136,2013-12-15,827.07
137,2013-12-16,826.25
138,2013-12-17,825.74
139,2013-12-18,825.09
140,2013-12-19,824.59
141,2013-12-20,824.79
142,2013-12-21,825.36
143,2013-12-22,826.06
144,2013-12-23,826.49
145,2013-12-24,826.68
146,2013-12-25,826.92
147,2013-12-26,827.05
148,2013-12-27,827.13
149,2013-12-28,827.13
150,2013-12-29,827.07
151,2013-12-30,826.96
152,2013-12-31,826.75
