,datetime,149398_62615_32400
0,2013-01-01,705.16
1,2013-01-02,704.91
2,2013-01-03,704.41
3,2013-01-04,704.68
4,2013-01-05,704.69
5,2013-01-06,704.96
6,2013-01-07,704.99
7,2013-01-08,705.36
8,2013-01-09,707.25
9,2013-01-10,707.25
10,2013-01-11,707.1
11,2013-01-12,706.46
12,2013-01-13,704.93
13,2013-01-14,704.42
14,2013-01-15,704.51
15,2013-01-16,704.03
16,2013-01-17,703.2
17,2013-01-18,702.76
18,2013-01-19,702.78
19,2013-01-20,702.74
20,2013-01-21,702.25
21,2013-01-22,702.25
22,2013-01-23,702.47
23,2013-01-24,702.65
24,2013-01-25,702.82
25,2013-01-26,703.23
26,2013-01-27,703.1
27,2013-01-28,703.4
28,2013-01-29,703.5
29,2013-01-30,703.49
30,2013-01-31,704.02
31,2013-02-01,704.2
32,2013-02-02,703.66
33,2013-02-03,702.78
34,2013-02-04,702.03
35,2013-02-05,701.9
36,2013-02-06,702.42
37,2013-02-07,702.96
38,2013-02-08,702.96
39,2013-02-09,703.35
40,2013-02-10,702.53
41,2013-02-11,701.95
42,2013-02-12,701.44
43,2013-02-13,701.06
44,2013-02-14,700.91
45,2013-02-15,700.75
46,2013-02-16,701.23
47,2013-02-17,701.05
48,2013-02-18,700.98
49,2013-02-19,700.84
50,2013-02-20,699.99
51,2013-02-21,699.56
52,2013-02-22,699.35
53,2013-02-23,699.79
54,2013-02-24,699.15
55,2013-02-25,699.27
56,2013-02-26,699.05
57,2013-02-27,698.93
58,2013-02-28,699.51
59,2013-03-01,701.49
60,2013-03-02,703.97
61,2013-03-03,705.16
62,2013-03-04,705.76
63,2013-03-05,705.54
64,2013-03-06,705.76
65,2013-03-07,705.79
66,2013-03-08,705.63
67,2013-03-09,705.89
68,2013-03-10,705.28
69,2013-03-11,704.87
70,2013-03-12,705.92
71,2013-03-13,707.63
72,2013-03-14,709.58
73,2013-03-15,711.6
74,2013-03-16,713.38
75,2013-03-17,714.57
76,2013-03-18,715.55
77,2013-03-19,716.24
78,2013-03-20,717.15
79,2013-03-21,717.92
80,2013-03-22,717.84
81,2013-03-23,717.9
82,2013-03-24,717.59
83,2013-03-25,717.49
84,2013-03-26,717.75
85,2013-03-27,718.14
86,2013-03-28,718.57
87,2013-03-29,719.05
88,2013-03-30,719.65
89,2013-03-31,720.36
90,2013-04-01,721.26
91,2013-04-02,722.2
92,2013-04-03,722.68
93,2013-04-04,721.93
94,2013-04-05,722.57
95,2013-04-06,722.84
96,2013-04-07,722.36
97,2013-04-08,722.28
98,2013-04-09,722.2
99,2013-04-10,722.46
100,2013-04-11,722.81
101,2013-04-12,722.85
102,2013-04-13,722.95
103,2013-04-14,723.04
104,2013-04-15,723.01
105,2013-04-16,722.92
106,2013-04-17,722.6
107,2013-04-18,722.6
108,2013-04-19,722.91
109,2013-04-20,723.69
110,2013-04-21,724.19
111,2013-04-22,723.53
112,2013-04-23,723.27
113,2013-04-24,722.79
