,datetime,150459_62614_32400,150460_00054_32400
198,2013-07-18,423.73,130900
199,2013-07-19,423.9,131300
200,2013-07-20,423.49,130300
201,2013-07-21,423.11,129500
202,2013-07-22,424.15,131800
203,2013-07-23,424.45,132500
204,2013-07-24,424.03,131500
205,2013-07-25,424.19,131900
206,2013-07-26,424.02,131500
207,2013-07-27,423.05,129400
208,2013-07-28,422.43,128000
209,2013-07-29,422.93,129100
210,2013-07-30,423.08,129400
211,2013-07-31,423.17,129600
212,2013-08-01,423.75,130900
213,2013-08-02,424.09,131700
214,2013-08-03,423.96,131400
215,2013-08-04,423.0,129300
216,2013-08-05,424.03,131500
217,2013-08-06,424.28,132100
218,2013-08-07,424.12,131700
219,2013-08-08,424.15,131800
220,2013-08-09,424.28,132100
221,2013-08-10,424.19,131900
222,2013-08-11,423.33,130000
223,2013-08-12,423.32,130000
224,2013-08-13,423.33,130000
225,2013-08-14,423.7,130800
226,2013-08-15,424.35,132300
227,2013-08-16,424.25,132000
228,2013-08-17,423.87,131200
229,2013-08-18,423.29,129900
230,2013-08-19,423.49,130300
231,2013-08-20,424.33,132200
232,2013-08-21,423.32,130000
233,2013-08-22,423.07,129400
234,2013-08-23,423.6,130600
235,2013-08-24,423.11,129500
236,2013-08-25,423.7,130800
237,2013-08-26,424.09,131700
238,2013-08-27,424.05,131600
239,2013-08-28,424.05,131600
240,2013-08-29,423.96,131400
241,2013-08-30,424.21,132000
242,2013-08-31,423.72,130900
243,2013-09-01,423.69,130800
244,2013-09-02,423.7,130800
245,2013-09-03,423.77,131000
246,2013-09-04,423.83,131100
247,2013-09-05,423.57,130500
248,2013-09-06,424.15,131800
249,2013-09-07,423.71,130800
250,2013-09-08,423.33,130000
251,2013-09-09,423.31,129900
252,2013-09-10,422.75,128700
253,2013-09-11,422.82,128900
254,2013-09-12,423.13,129500
255,2013-09-13,423.19,129700
256,2013-09-14,421.91,126900
257,2013-09-15,420.54,123900
258,2013-09-16,421.3,125600
259,2013-09-17,422.02,127100
260,2013-09-18,422.69,128600
261,2013-09-19,423.09,129500
262,2013-09-20,423.25,129800
263,2013-09-21,423.51,130400
264,2013-09-22,421.82,126700
265,2013-09-23,422.77,128800
266,2013-09-24,423.37,130100
267,2013-09-25,423.55,130500
268,2013-09-26,423.18,129700
269,2013-09-27,422.21,127500
270,2013-09-28,421.51,126000
271,2013-09-29,421.01,124900
272,2013-09-30,422.51,128200
273,2013-10-01,423.02,129300
274,2013-10-02,423.27,129900
275,2013-10-03,423.21,129700
276,2013-10-04,423.84,131100
277,2013-10-05,423.71,130800
278,2013-10-06,421.78,126600
279,2013-10-07,421.66,126300
280,2013-10-08,421.98,127000
281,2013-10-09,422.53,128200
282,2013-10-10,423.52,130400
283,2013-10-11,423.77,131000
284,2013-10-12,423.41,130200
285,2013-10-13,422.89,129000
286,2013-10-14,423.65,130700
287,2013-10-15,424.25,132000
288,2013-10-16,423.91,131300
289,2013-10-17,423.84,131100
290,2013-10-18,423.83,131100
291,2013-10-19,422.83,128900
292,2013-10-20,422.62,128400
293,2013-10-21,422.55,128300
294,2013-10-22,422.41,128000
295,2013-10-23,422.67,128500
296,2013-10-24,423.85,131100
297,2013-10-25,424.16,131800
298,2013-10-26,423.85,131100
299,2013-10-27,421.33,125600
300,2013-10-28,421.97,127000
301,2013-10-29,423.73,130900
302,2013-10-30,423.83,131100
303,2013-10-31,423.74,130900
304,2013-11-01,424.14,131800
305,2013-11-02,422.35,127800
306,2013-11-03,420.66,124200
307,2013-11-04,423.02,129300
308,2013-11-05,422.5,128200
309,2013-11-06,423.13,129500
310,2013-11-07,423.83,131100
311,2013-11-08,423.07,129400
312,2013-11-09,423.41,130200
313,2013-11-10,423.53,130400
314,2013-11-11,423.86,131200
315,2013-11-12,423.83,131100
316,2013-11-13,424.3,132200
317,2013-11-14,423.42,130200
318,2013-11-15,422.99,129200
319,2013-11-16,423.24,129800
320,2013-11-17,423.61,130600
321,2013-11-18,423.64,130700
322,2013-11-19,423.21,129700
323,2013-11-20,422.15,127400
324,2013-11-21,422.48,128100
325,2013-11-22,422.25,127600
326,2013-11-23,423.25,129800
327,2013-11-24,422.25,127600
328,2013-11-25,422.63,128400
329,2013-11-26,422.17,127400
330,2013-11-27,423.53,130400
331,2013-11-28,422.23,127600
332,2013-11-29,422.69,128600
333,2013-11-30,422.1,127300
334,2013-12-01,421.24,125400
335,2013-12-02,421.34,125600
336,2013-12-03,421.83,126700
337,2013-12-04,421.81,126700
338,2013-12-05,421.9,126900
339,2013-12-06,422.38,127900
340,2013-12-07,422.73,128700
341,2013-12-08,422.28,127700
342,2013-12-09,421.74,126500
343,2013-12-10,421.72,126500
344,2013-12-11,422.79,128800
345,2013-12-12,422.16,127400
346,2013-12-13,421.75,126500
347,2013-12-14,423.2,129700
348,2013-12-15,421.31,125600
349,2013-12-16,421.09,125100
350,2013-12-17,421.58,126200
351,2013-12-18,422.22,127600
352,2013-12-19,422.87,129000
353,2013-12-20,423.35,130000
354,2013-12-21,421.64,126300
355,2013-12-22,420.77,124400
356,2013-12-23,420.94,124800
357,2013-12-24,421.66,126300
358,2013-12-25,420.8,124500
359,2013-12-26,423.07,129400
360,2013-12-27,422.66,128500
361,2013-12-28,421.28,125500
362,2013-12-29,420.46,123700
363,2013-12-30,422.39,127900
364,2013-12-31,420.76,124400
365,2014-01-01,420.59,124000
366,2014-01-02,420.99,124900
367,2014-01-03,420.26,123300
368,2014-01-04,421.12,125200
369,2014-01-05,420.8,124500
370,2014-01-06,421.94,126900
371,2014-01-07,422.64,128500
372,2014-01-08,421.47,125900
373,2014-01-09,422.2,127500
374,2014-01-10,422.21,127500
375,2014-01-11,420.58,124000
376,2014-01-12,420.9,124700
377,2014-01-13,422.78,128800
378,2014-01-14,422.72,128600
379,2014-01-15,421.72,126500
380,2014-01-16,423.11,129500
381,2014-01-17,424.11,131700
382,2014-01-18,422.68,128600
383,2014-01-19,421.38,125700
384,2014-01-20,423.08,129400
385,2014-01-21,424.14,131800
386,2014-01-22,423.28,129900
387,2014-01-23,421.98,127000
388,2014-01-24,421.88,126800
389,2014-01-25,420.4,123600
390,2014-01-26,420.09,122900
391,2014-01-27,421.44,125900
392,2014-01-28,420.54,123900
393,2014-01-29,420.54,123900
394,2014-01-30,420.88,124600
395,2014-01-31,422.62,128400
396,2014-02-01,421.5,126000
397,2014-02-02,421.13,125200
398,2014-02-03,422.72,128600
399,2014-02-04,422.06,127200
400,2014-02-05,422.4,127900
401,2014-02-06,422.29,127700
402,2014-02-07,422.17,127400
403,2014-02-08,423.95,131400
404,2014-02-09,422.03,127100
405,2014-02-10,421.27,125500
406,2014-02-11,421.49,126000
407,2014-02-12,421.8,126600
408,2014-02-13,422.43,128000
409,2014-02-14,421.53,126100
410,2014-02-15,422.55,128300
411,2014-02-16,421.48,125900
412,2014-02-17,421.61,126200
413,2014-02-18,421.87,126800
414,2014-02-19,421.99,127000
415,2014-02-20,421.11,125100
416,2014-02-21,421.04,125000
417,2014-02-22,423.88,131200
418,2014-02-23,422.49,128100
419,2014-02-24,423.8,131000
420,2014-02-25,423.1,129500
421,2014-02-26,422.45,128100
422,2014-02-27,423.81,131100
423,2014-02-28,422.93,129100
424,2014-03-01,423.74,130900
425,2014-03-02,423.31,129900
426,2014-03-03,422.57,128300
427,2014-03-04,421.89,126800
428,2014-03-05,422.75,128700
429,2014-03-06,421.2,125300
430,2014-03-07,423.27,129900
431,2014-03-08,423.2,129700
432,2014-03-09,422.41,128000
433,2014-03-10,423.89,131200
434,2014-03-11,423.81,131100
435,2014-03-12,424.0,131500
436,2014-03-13,423.69,130800
437,2014-03-14,424.19,131900
438,2014-03-15,423.19,129700
439,2014-03-16,420.33,123500
440,2014-03-17,421.76,126500
441,2014-03-18,423.49,130300
442,2014-03-19,422.85,128900
443,2014-03-20,421.53,126100
444,2014-03-21,422.11,127300
445,2014-03-22,423.43,130200
446,2014-03-23,422.59,128400
447,2014-03-24,421.97,127000
448,2014-03-25,421.33,125600
449,2014-03-26,421.44,125900
450,2014-03-27,422.55,128300
451,2014-03-28,423.87,131200
452,2014-03-29,422.8,128800
453,2014-03-30,420.31,123400
454,2014-03-31,422.15,127400
455,2014-04-01,422.57,128300
456,2014-04-02,422.09,127300
457,2014-04-03,422.85,128900
458,2014-04-04,422.29,127700
459,2014-04-05,422.14,127400
460,2014-04-06,421.06,125000
461,2014-04-07,422.32,127800
462,2014-04-08,422.53,128200
463,2014-04-09,421.72,126500
464,2014-04-10,422.61,128400
465,2014-04-11,422.78,128800
466,2014-04-12,421.63,126300
467,2014-04-13,421.24,125400
468,2014-04-14,422.44,128000
469,2014-04-15,421.93,126900
470,2014-04-16,423.25,129800
471,2014-04-17,423.93,131300
472,2014-04-18,423.1,129500
473,2014-04-19,422.76,128700
474,2014-04-20,422.52,128200
475,2014-04-21,423.81,131100
476,2014-04-22,421.93,126900
477,2014-04-23,423.58,130500
478,2014-04-24,422.72,128600
479,2014-04-25,423.76,130900
480,2014-04-26,421.98,127000
481,2014-04-27,421.29,125500
482,2014-04-28,421.72,126500
483,2014-04-29,422.0,127100
484,2014-04-30,424.24,132000
485,2014-05-01,424.5,132600
486,2014-05-02,423.37,130100
487,2014-05-03,422.78,128800
488,2014-05-04,421.81,126700
489,2014-05-05,421.09,125100
490,2014-05-06,421.54,126100
491,2014-05-07,422.72,128600
492,2014-05-08,424.4,132400
493,2014-05-09,424.36,132300
494,2014-05-10,423.28,129900
495,2014-05-11,423.55,130500
496,2014-05-12,423.54,130500
497,2014-05-13,423.68,130800
498,2014-05-14,424.01,131500
499,2014-05-15,423.92,131300
500,2014-05-16,423.81,131100
501,2014-05-17,423.18,129700
502,2014-05-18,420.78,124400
503,2014-05-19,423.11,129500
504,2014-05-20,423.44,130200
505,2014-05-21,422.5,128200
506,2014-05-22,422.19,127500
507,2014-05-23,423.1,129500
508,2014-05-24,423.04,129300
509,2014-05-25,423.46,130300
510,2014-05-26,423.12,129500
511,2014-05-27,423.09,129500
512,2014-05-28,423.36,130100
513,2014-05-29,424.3,132200
514,2014-05-30,424.2,131900
515,2014-05-31,422.96,129200
516,2014-06-01,423.22,129700
517,2014-06-02,423.2,129700
518,2014-06-03,420.86,124600
519,2014-06-04,422.21,127500
520,2014-06-05,423.79,131000
521,2014-06-06,424.09,131700
522,2014-06-07,423.24,129800
523,2014-06-08,423.65,130700
524,2014-06-09,424.1,131700
525,2014-06-10,423.49,130300
526,2014-06-11,424.15,131800
527,2014-06-12,423.85,131100
528,2014-06-13,423.89,131200
529,2014-06-14,423.2,129700
530,2014-06-15,422.46,128100
531,2014-06-16,422.96,129200
532,2014-06-17,422.97,129200
533,2014-06-18,423.52,130400
534,2014-06-19,423.93,131300
535,2014-06-20,422.61,128400
536,2014-06-21,422.59,128400
537,2014-06-22,423.13,129500
538,2014-06-23,423.92,131300
539,2014-06-24,424.1,131700
540,2014-06-25,423.79,131000
541,2014-06-26,423.15,129600
542,2014-06-27,424.37,132300
543,2014-06-28,423.33,130000
544,2014-06-29,422.79,128800
545,2014-06-30,422.86,129000
546,2014-07-01,422.55,128300
547,2014-07-02,422.62,128400
548,2014-07-03,422.65,128500
549,2014-07-04,422.97,129200
550,2014-07-05,423.1,129500
551,2014-07-06,422.83,128900
552,2014-07-07,423.5,130400
553,2014-07-08,423.62,130600
554,2014-07-09,424.21,132000
555,2014-07-10,423.8,131000
556,2014-07-11,423.89,131200
557,2014-07-12,424.37,132300
558,2014-07-13,422.97,129200
559,2014-07-14,422.94,129100
560,2014-07-15,423.44,130200
561,2014-07-16,423.76,130900
562,2014-07-17,422.98,129200
563,2014-07-18,423.94,131300
564,2014-07-19,424.46,132500
565,2014-07-20,422.08,127200
566,2014-07-21,423.66,130700
567,2014-07-22,423.98,131400
568,2014-07-23,423.68,130800
569,2014-07-24,423.35,130000
570,2014-07-25,423.64,130700
571,2014-07-26,423.14,129600
572,2014-07-27,422.5,128200
573,2014-07-28,424.12,131700
574,2014-07-29,423.97,131400
575,2014-07-30,424.36,132300
576,2014-07-31,424.24,132000
577,2014-08-01,423.96,131400
578,2014-08-02,423.74,130900
579,2014-08-03,422.67,128500
580,2014-08-04,423.49,130300
581,2014-08-05,423.06,129400
582,2014-08-06,423.43,130200
583,2014-08-07,423.47,130300
584,2014-08-08,422.65,128500
585,2014-08-09,422.99,129200
586,2014-08-10,422.24,127600
587,2014-08-11,424.12,131700
588,2014-08-12,423.37,130100
589,2014-08-13,424.47,132500
590,2014-08-14,423.93,131300
591,2014-08-15,424.17,131900
592,2014-08-16,423.81,131100
593,2014-08-17,423.95,131400
594,2014-08-18,424.25,132000
595,2014-08-19,423.65,130700
596,2014-08-20,423.56,130500
597,2014-08-21,423.28,129900
598,2014-08-22,424.04,131600
599,2014-08-23,424.15,131800
600,2014-08-24,422.92,129100
601,2014-08-25,423.64,130700
602,2014-08-26,423.68,130800
