,datetime,150401_62614_32400,150402_00054_32400,150402_00054_32400_cd
764,2015-02-04,227.32,359600.0,A
765,2015-02-05,227.2,359200.0,A
766,2015-02-06,226.82,357700.0,A
767,2015-02-07,226.33,355900.0,A
768,2015-02-08,227.12,358900.0,A
769,2015-02-09,227.48,360200.0,A
770,2015-02-10,228.67,364700.0,A
771,2015-02-11,230.27,370800.0,A
772,2015-02-12,231.18,374300.0,A
773,2015-02-13,231.65,376100.0,A
774,2015-02-14,230.89,373200.0,A
775,2015-02-15,231.01,373700.0,A
776,2015-02-16,229.95,369600.0,A
777,2015-02-17,229.03,366100.0,A
778,2015-02-18,228.35,363500.0,A
779,2015-02-19,227.65,360900.0,A
780,2015-02-20,227.76,361300.0,A
781,2015-02-21,227.71,361100.0,A
782,2015-02-22,228.1,362600.0,A
783,2015-02-23,228.76,365100.0,A
784,2015-02-24,229.2,366700.0,A
785,2015-02-25,229.74,368800.0,A
786,2015-02-26,230.29,370900.0,A
787,2015-02-27,231.34,374900.0,A
788,2015-02-28,231.66,376200.0,A
789,2015-03-01,232.11,377900.0,A
790,2015-03-02,232.71,380200.0,A
791,2015-03-03,234.09,385500.0,A
792,2015-03-04,235.08,389400.0,A
793,2015-03-05,235.94,392700.0,A
794,2015-03-06,236.49,394900.0,A
795,2015-03-07,236.77,396000.0,A
796,2015-03-08,236.96,396700.0,A
797,2015-03-09,236.98,396800.0,A
798,2015-03-10,236.96,396700.0,A
799,2015-03-11,236.93,396600.0,A
800,2015-03-12,236.61,395300.0,A
801,2015-03-13,236.21,393800.0,A
802,2015-03-14,236.22,393800.0,A
803,2015-03-15,236.77,396000.0,A
804,2015-03-16,237.97,400700.0,A
805,2015-03-17,238.29,401900.0,A
806,2015-03-18,238.14,401300.0,A
807,2015-03-19,237.7,399600.0,A
808,2015-03-20,237.87,400300.0,A
809,2015-03-21,237.72,399700.0,A
810,2015-03-22,237.45,398600.0,A
811,2015-03-23,237.9,400400.0,A
812,2015-03-24,237.56,399100.0,A
813,2015-03-25,237.64,399400.0,A
814,2015-03-26,237.97,400700.0,A
815,2015-03-27,238.12,401300.0,A
816,2015-03-28,236.45,394700.0,A
817,2015-03-29,235.27,390100.0,A
818,2015-03-30,233.52,383300.0,A
819,2015-03-31,231.96,377300.0,A
820,2015-04-01,231.15,374200.0,A
821,2015-04-02,230.49,371700.0,A
822,2015-04-03,231.304,374840.0,
823,2015-04-04,232.118,377980.0,
824,2015-04-05,232.93200000000002,381120.0,
825,2015-04-06,233.746,384260.0,
826,2015-04-07,234.56,387400.0,A
827,2015-04-08,235.11,389500.0,A
828,2015-04-09,235.56,391200.0,A
829,2015-04-10,236.3,394100.0,A
830,2015-04-11,236.3,394100.0,A
831,2015-04-12,236.92,396600.0,A
832,2015-04-13,237.68,399500.0,A
833,2015-04-14,237.81,400000.0,A
834,2015-04-15,236.8,396100.0,A
835,2015-04-16,236.93,396600.0,A
836,2015-04-17,236.91,396500.0,A
837,2015-04-18,235.85,392400.0,A
838,2015-04-19,234.83,388400.0,A
839,2015-04-20,234.91,388700.0,A
840,2015-04-21,234.93,388800.0,A
841,2015-04-22,235.01,389100.0,A
842,2015-04-23,235.52,391100.0,A
843,2015-04-24,235.54,391200.0,A
844,2015-04-25,235.82,392300.0,A
845,2015-04-26,234.72,388000.0,A
846,2015-04-27,235.31,390300.0,A
847,2015-04-28,235.56,391200.0,A
848,2015-04-29,235.25,390000.0,A
849,2015-04-30,234.87,388600.0,A
850,2015-05-01,234.94,388800.0,A
851,2015-05-02,234.81,388300.0,A
852,2015-05-03,234.51,387200.0,A
853,2015-05-04,234.21,386000.0,A
854,2015-05-05,233.7,384000.0,A
855,2015-05-06,233.36,382700.0,A
856,2015-05-07,232.95,381100.0,A
857,2015-05-08,232.86,380800.0,A
858,2015-05-09,233.17,382000.0,A
859,2015-05-10,232.82,380600.0,A
860,2015-05-11,232.35,378800.0,A
861,2015-05-12,232.05,377600.0,A
862,2015-05-13,231.66,376200.0,A
863,2015-05-14,231.42,375200.0,A
864,2015-05-15,231.7,376300.0,A
865,2015-05-16,231.23,374500.0,A
866,2015-05-17,231.4,375200.0,A
867,2015-05-18,230.87,373100.0,A
868,2015-05-19,230.48,371600.0,A
869,2015-05-20,230.78,372800.0,A
870,2015-05-21,231.09,374000.0,A
871,2015-05-22,231.29,374700.0,A
872,2015-05-23,230.97,373500.0,A
873,2015-05-24,230.91,373300.0,A
874,2015-05-25,230.65,372300.0,A
875,2015-05-26,229.8,369000.0,A
876,2015-05-27,229.65,368500.0,A
877,2015-05-28,229.92,369500.0,A
878,2015-05-29,229.79,369000.0,A
879,2015-05-30,229.94,369600.0,A
880,2015-05-31,230.04,369900.0,A
881,2015-06-01,229.12,366400.0,A
882,2015-06-02,228.99,366000.0,A
883,2015-06-03,228.83,365300.0,A
884,2015-06-04,229.03,366100.0,A
885,2015-06-05,229.09,366300.0,A
886,2015-06-06,229.32,367200.0,A
887,2015-06-07,229.8,369000.0,A
888,2015-06-08,229.25,366900.0,A
889,2015-06-09,229.59,368200.0,A
890,2015-06-10,228.99,366000.0,A
891,2015-06-11,228.86,365500.0,A
892,2015-06-12,228.28,363300.0,A
893,2015-06-13,227.47,360200.0,A
894,2015-06-14,228.72,364900.0,A
895,2015-06-15,228.84,365400.0,A
896,2015-06-16,229.07,366300.0,A
897,2015-06-17,229.13,366500.0,A
898,2015-06-18,229.2,366700.0,A
899,2015-06-19,229.41,367500.0,A
900,2015-06-20,229.45,367700.0,A
901,2015-06-21,229.46,367700.0,A
902,2015-06-22,229.4,367500.0,A
903,2015-06-23,229.22,366800.0,A
904,2015-06-24,229.79,369000.0,A
905,2015-06-25,229.99,369800.0,A
906,2015-06-26,230.15,370400.0,A
907,2015-06-27,230.3,370900.0,A
908,2015-06-28,230.46,371600.0,A
909,2015-06-29,229.37,367400.0,A
910,2015-06-30,229.13,366500.0,A
911,2015-07-01,229.22,366800.0,A
912,2015-07-02,228.95,365800.0,A
913,2015-07-03,229.35,367300.0,A
914,2015-07-04,229.69,368600.0,A
915,2015-07-05,230.07,370100.0,A
916,2015-07-06,230.5,371700.0,A
917,2015-07-07,230.66,372300.0,A
918,2015-07-08,231.05,373800.0,A
919,2015-07-09,231.35,375000.0,A
920,2015-07-10,231.41,375200.0,A
921,2015-07-11,231.64,376100.0,A
922,2015-07-12,231.88,377000.0,A
