,datetime,114557_62614_32400
0,2013-01-01,1868.39
1,2013-01-02,1868.08
2,2013-01-03,1867.74
3,2013-01-04,1867.38
4,2013-01-05,1867.03
5,2013-01-06,1866.7
6,2013-01-07,1866.38
7,2013-01-08,1866.13
8,2013-01-09,1866.12
9,2013-01-10,1866.2
10,2013-01-11,1866.1
11,2013-01-12,1865.86
12,2013-01-13,1865.57
13,2013-01-14,1865.24
14,2013-01-15,1864.87
15,2013-01-16,1864.53
16,2013-01-17,1864.24
17,2013-01-18,1864.06
18,2013-01-19,1863.94
19,2013-01-20,1863.8
20,2013-01-21,1863.63
21,2013-01-22,1863.46
22,2013-01-23,1863.55
23,2013-01-24,1864.14
24,2013-01-25,1865.0
25,2013-01-26,1866.13
26,2013-01-27,1866.71
27,2013-01-28,1867.21
28,2013-01-29,1867.96
29,2013-01-30,1868.56
30,2013-01-31,1868.99
31,2013-02-01,1869.27
32,2013-02-02,1869.46
33,2013-02-03,1869.59
34,2013-02-04,1869.67
35,2013-02-05,1869.71
36,2013-02-06,1869.69
37,2013-02-07,1869.64
38,2013-02-08,1869.5
39,2013-02-09,1869.3
40,2013-02-10,1869.29
41,2013-02-11,1869.39
42,2013-02-12,1869.46
43,2013-02-13,1869.52
44,2013-02-14,1869.55
45,2013-02-15,1869.59
46,2013-02-16,1869.63
47,2013-02-17,1869.67
48,2013-02-18,1869.69
49,2013-02-19,1869.71
50,2013-02-20,1869.71
51,2013-02-21,1869.73
52,2013-02-22,1869.68
53,2013-02-23,1869.7
54,2013-02-24,1869.69
55,2013-02-25,1869.72
56,2013-02-26,1869.73
57,2013-02-27,1869.72
58,2013-02-28,1869.75
59,2013-03-01,1869.82
60,2013-03-02,1869.92
61,2013-03-03,1870.06
62,2013-03-04,1870.17
63,2013-03-05,1870.29
64,2013-03-06,1870.53
65,2013-03-07,1870.69
66,2013-03-08,1870.79
67,2013-03-09,1870.87
68,2013-03-10,1870.92
69,2013-03-11,1870.97
70,2013-03-12,1871.01
71,2013-03-13,1871.08
72,2013-03-14,1871.15
73,2013-03-15,1871.22
74,2013-03-16,1871.28
75,2013-03-17,1871.37
76,2013-03-18,1871.41
77,2013-03-19,1871.45
78,2013-03-20,1871.59
79,2013-03-21,1871.72
80,2013-03-22,1871.78
81,2013-03-23,1871.82
82,2013-03-24,1871.87
83,2013-03-25,1871.91
84,2013-03-26,1871.96
85,2013-03-27,1872.03
86,2013-03-28,1872.13
87,2013-03-29,1872.2
88,2013-03-30,1872.26
89,2013-03-31,1872.35
90,2013-04-01,1872.68
91,2013-04-02,1872.83
92,2013-04-03,1872.94
93,2013-04-04,1873.07
94,2013-04-05,1873.18
95,2013-04-06,1873.32
96,2013-04-07,1873.58
97,2013-04-08,1873.96
98,2013-04-09,1874.31
99,2013-04-10,1874.56
100,2013-04-11,1874.76
101,2013-04-12,1874.89
102,2013-04-13,1874.97
103,2013-04-14,1875.04
104,2013-04-15,1875.15
105,2013-04-16,1875.22
106,2013-04-17,1875.27
107,2013-04-18,1875.32
108,2013-04-19,1875.38
109,2013-04-20,1875.43
110,2013-04-21,1875.47
111,2013-04-22,1875.5
112,2013-04-23,1875.52
113,2013-04-24,1875.53
114,2013-04-25,1875.52
115,2013-04-26,1875.51
116,2013-04-27,1875.47
117,2013-04-28,1875.44
118,2013-04-29,1875.39
119,2013-04-30,1875.33
120,2013-05-01,1875.28
121,2013-05-02,1875.23
122,2013-05-03,1875.18
123,2013-05-04,1875.14
124,2013-05-05,1875.08
125,2013-05-06,1875.03
126,2013-05-07,1874.98
127,2013-05-08,1874.92
128,2013-05-09,1874.86
129,2013-05-10,1874.79
130,2013-05-11,1874.71
131,2013-05-12,1874.63
132,2013-05-13,1874.54
133,2013-05-14,1874.44
134,2013-05-15,1874.35
135,2013-05-16,1874.29
136,2013-05-17,1874.21
137,2013-05-18,1874.13
138,2013-05-19,1874.05
139,2013-05-20,1873.96
140,2013-05-21,1873.87
141,2013-05-22,1873.8
142,2013-05-23,1873.73
143,2013-05-24,1873.65
144,2013-05-25,1873.57
145,2013-05-26,1873.49
146,2013-05-27,1873.44
147,2013-05-28,1873.35
148,2013-05-29,1873.28
149,2013-05-30,1873.21
150,2013-05-31,1873.11
151,2013-06-01,1873.01
152,2013-06-02,1872.9
153,2013-06-03,1872.8
154,2013-06-04,1872.69
155,2013-06-05,1872.59
156,2013-06-06,1872.49
157,2013-06-07,1872.38
158,2013-06-08,1872.27
159,2013-06-09,1872.16
160,2013-06-10,1872.04
161,2013-06-11,1871.94
162,2013-06-12,1871.83
163,2013-06-13,1871.72
164,2013-06-14,1871.62
165,2013-06-15,1871.53
166,2013-06-16,1871.43
167,2013-06-17,1871.32
168,2013-06-18,1871.24
169,2013-06-19,1871.17
170,2013-06-20,1871.08
171,2013-06-21,1870.96
172,2013-06-22,1870.86
173,2013-06-23,1870.77
174,2013-06-24,1870.7
175,2013-06-25,1870.63
176,2013-06-26,1870.55
177,2013-06-27,1870.46
178,2013-06-28,1870.36
179,2013-06-29,1870.26
180,2013-06-30,1870.14
181,2013-07-01,1870.05
182,2013-07-02,1869.94
183,2013-07-03,1869.83
184,2013-07-04,1869.72
185,2013-07-05,1869.6
186,2013-07-06,1869.49
187,2013-07-07,1869.37
188,2013-07-08,1869.27
189,2013-07-09,1869.15
190,2013-07-10,1869.0
191,2013-07-11,1868.83
192,2013-07-12,1868.66
193,2013-07-13,1868.49
194,2013-07-14,1868.33
195,2013-07-15,1868.16
196,2013-07-16,1867.99
197,2013-07-17,1867.83
198,2013-07-18,1867.65
199,2013-07-19,1867.49
200,2013-07-20,1867.32
201,2013-07-21,1867.14
202,2013-07-22,1866.85
203,2013-07-23,1866.68
204,2013-07-24,1866.5
205,2013-07-25,1866.3
206,2013-07-26,1866.1
207,2013-07-27,1865.89
208,2013-07-28,1865.68
209,2013-07-29,1865.48
210,2013-07-30,1865.28
211,2013-07-31,1865.08
212,2013-08-01,1864.88
213,2013-08-02,1864.69
214,2013-08-03,1864.49
215,2013-08-04,1864.3
216,2013-08-05,1864.1
217,2013-08-06,1863.9
218,2013-08-07,1863.69
219,2013-08-08,1863.5
220,2013-08-09,1863.31
221,2013-08-10,1863.25
222,2013-08-11,1863.07
223,2013-08-12,1862.89
224,2013-08-13,1862.7
225,2013-08-14,1862.5
226,2013-08-15,1862.3
227,2013-08-16,1862.1
228,2013-08-17,1861.9
229,2013-08-18,1861.7
230,2013-08-19,1861.5
231,2013-08-20,1861.29
232,2013-08-21,1861.09
233,2013-08-22,1860.89
234,2013-08-23,1860.69
235,2013-08-24,1860.5
236,2013-08-25,1860.35
237,2013-08-26,1860.17
238,2013-08-27,1859.99
239,2013-08-28,1859.8
240,2013-08-29,1859.66
241,2013-08-30,1859.47
242,2013-08-31,1859.28
243,2013-09-01,1859.08
244,2013-09-02,1858.88
245,2013-09-03,1858.68
246,2013-09-04,1858.48
