,datetime,148899_62614_30800,229431_00054_30800,229431_00054_30800_cd
198,2013-07-18,1160.3,31940.0,
199,2013-07-19,1160.2,31940.0,
200,2013-07-20,1160.1,31940.0,
201,2013-07-21,1159.9,31940.0,
202,2013-07-22,1159.8,31940.0,
203,2013-07-23,1159.6,31940.0,
204,2013-07-24,1159.5,31940.0,
205,2013-07-25,1159.4,31940.0,
206,2013-07-26,1159.2,31940.0,
207,2013-07-27,1159.0,31940.0,
208,2013-07-28,1158.8,31940.0,
209,2013-07-29,1158.6,31940.0,
210,2013-07-30,1158.4,31940.0,
211,2013-07-31,1158.2,31940.0,
212,2013-08-01,1158.1,31940.0,
213,2013-08-02,1157.9,31940.0,
214,2013-08-03,1157.7,31940.0,
215,2013-08-04,1157.5,31940.0,
216,2013-08-05,1157.3,31940.0,
217,2013-08-06,1157.1,31940.0,
218,2013-08-07,1156.8,31940.0,
219,2013-08-08,1156.6,31940.0,
220,2013-08-09,1156.3,31940.0,
221,2013-08-10,1156.0,31940.0,
222,2013-08-11,1155.8,31940.0,
223,2013-08-12,1155.5,31940.0,
224,2013-08-13,1155.3,31940.0,
225,2013-08-14,1155.0,31940.0,
226,2013-08-15,1154.7,31940.0,
227,2013-08-16,1154.4,31940.0,
228,2013-08-17,1154.1,31940.0,
229,2013-08-18,1153.8,31940.0,
230,2013-08-19,1153.5,31940.0,
231,2013-08-20,1153.2,31940.0,
232,2013-08-21,1152.8,31940.0,
233,2013-08-22,1152.5,31940.0,
234,2013-08-23,1152.1,31940.0,
235,2013-08-24,1151.7,31940.0,
236,2013-08-25,1151.3,31940.0,
237,2013-08-26,1151.0,31940.0,
238,2013-08-27,1150.6,31940.0,
239,2013-08-28,1150.3,31940.0,
240,2013-08-29,1150.0,31940.0,
241,2013-08-30,1150.0,31940.0,
242,2013-08-31,1149.8,31940.0,
243,2013-09-01,1149.4,31940.0,
244,2013-09-02,1149.1,31940.0,
245,2013-09-03,1148.8,31940.0,
246,2013-09-04,1148.5,31940.0,
247,2013-09-05,1148.2,31940.0,
248,2013-09-06,1148.1,31940.0,
249,2013-09-07,1148.1,31940.0,
250,2013-09-08,1147.9,31940.0,
251,2013-09-09,1147.6,31940.0,
252,2013-09-10,1147.4,31940.0,
253,2013-09-11,1147.0,31940.0,
254,2013-09-12,1146.6,31940.0,
255,2013-09-13,1146.2,31940.0,
256,2013-09-14,1145.6,31940.0,
257,2013-09-15,1145.1,31940.0,
258,2013-09-16,1144.6,31940.0,
259,2013-09-17,1144.2,31940.0,
260,2013-09-18,1143.7,31940.0,
261,2013-09-19,1143.3,31940.0,
262,2013-09-20,1142.8,31940.0,
263,2013-09-21,1142.2,31940.0,
264,2013-09-22,1141.6,31940.0,
265,2013-09-23,1141.3,31940.0,
266,2013-09-24,1140.7,31940.0,
267,2013-09-25,1139.9,31940.0,
268,2013-09-26,1138.9,31940.0,
269,2013-09-27,1137.9,31940.0,
270,2013-09-28,1136.4,31940.0,
271,2013-09-29,1136.6,31940.0,
272,2013-09-30,1138.2,31940.0,
273,2013-10-01,1141.0,31940.0,
274,2013-10-02,1141.2,31940.0,
275,2013-10-03,1139.7,31940.0,
276,2013-10-04,1137.6,31940.0,
277,2013-10-05,1135.6,31940.0,
278,2013-10-06,1133.0,31940.0,
279,2013-10-07,1130.1,31940.0,
280,2013-10-08,1129.0,31940.0,
281,2013-10-09,1127.8,31940.0,
282,2013-10-10,1126.8,31940.0,
283,2013-10-11,1125.6,31940.0,
284,2013-10-12,1124.8,31940.0,
