agency_cd	site_no	datetime	213924_00054_00011	213924_00054_00011_cd	225042_00054_32400	225042_00054_32400_cd
5s	15s	20d	14n	10s	14n	10s
USGS	11416680	2013-04-23	278.0	A		
USGS	11416680	2013-04-24				
USGS	11416680	2013-04-25	278.0	A		
USGS	11416680	2013-04-26	278.0	A		
USGS	11416680	2013-04-27				
USGS	11416680	2013-04-28	278.0	A		
USGS	11416680	2013-04-29				
USGS	11416680	2013-04-30	278.0	A		
USGS	11416680	2013-05-01	278.0	A		
USGS	11416680	2013-05-02				
USGS	11416680	2013-05-03				
USGS	11416680	2013-05-04	275.0	A		
USGS	11416680	2013-05-05				
USGS	11416680	2013-05-06				
USGS	11416680	2013-05-07	278.0	A		
USGS	11416680	2013-05-08	278.0	A		
USGS	11416680	2013-05-09				
USGS	11416680	2013-05-10	278.0	A		
USGS	11416680	2013-05-11				
USGS	11416680	2013-05-12				
USGS	11416680	2013-05-13	278.0	A		
USGS	11416680	2013-05-14				
USGS	11416680	2013-05-15				
USGS	11416680	2013-05-16	278.0	A		
USGS	11416680	2013-05-17				
USGS	11416680	2013-05-18				
USGS	11416680	2013-05-19				
USGS	11416680	2013-05-20				
USGS	11416680	2013-05-21	275.0	A		
USGS	11416680	2013-05-22				
USGS	11416680	2013-05-23	275.0	A		
USGS	11416680	2013-05-24	275.0	A		
USGS	11416680	2013-05-25				
USGS	11416680	2013-05-26	275.0	A		
USGS	11416680	2013-05-27				
USGS	11416680	2013-05-28	275.0	A		
USGS	11416680	2013-05-29	275.0	A		
USGS	11416680	2013-05-30				
USGS	11416680	2013-05-31	275.0	A		
USGS	11416680	2013-06-01				
USGS	11416680	2013-06-02				
USGS	11416680	2013-06-03	275.0	A		
USGS	11416680	2013-06-04				
USGS	11416680	2013-06-05	275.0	A		
USGS	11416680	2013-06-06				
USGS	11416680	2013-06-07	272.0	A		
USGS	11416680	2013-06-08				
USGS	11416680	2013-06-09				
USGS	11416680	2013-06-10	272.0	A		
USGS	11416680	2013-06-11	272.0	A		
USGS	11416680	2013-06-12				
USGS	11416680	2013-06-13				
USGS	11416680	2013-06-14	269.0	A		
USGS	11416680	2013-06-15				
USGS	11416680	2013-06-16				
USGS	11416680	2013-06-17	269.0	A		
USGS	11416680	2013-06-18	263.0	A		
USGS	11416680	2013-06-19	263.0	A		
USGS	11416680	2013-06-20				
USGS	11416680	2013-06-21				
USGS	11416680	2013-06-22				
USGS	11416680	2013-06-23	263.0	A		
USGS	11416680	2013-06-24				
USGS	11416680	2013-06-25	269.0	A		
USGS	11416680	2013-06-26	270.0	A		
USGS	11416680	2013-06-27				
USGS	11416680	2013-06-28	269.0	A		
USGS	11416680	2013-06-29				
USGS	11416680	2013-06-30	249.0	A		
USGS	11416680	2013-07-01				
USGS	11416680	2013-07-02				
USGS	11416680	2013-07-03	266.0	A		
USGS	11416680	2013-07-04				
USGS	11416680	2013-07-05				
USGS	11416680	2013-07-06	263.0	A		
USGS	11416680	2013-07-07				
USGS	11416680	2013-07-08				
USGS	11416680	2013-07-09	260.0	A		
USGS	11416680	2013-07-10				
USGS	11416680	2013-07-11				
USGS	11416680	2013-07-12	257.0	A		
USGS	11416680	2013-07-13				
USGS	11416680	2013-07-14				
USGS	11416680	2013-07-15	257.0	A		
USGS	11416680	2013-07-16	254.0	A		
USGS	11416680	2013-07-17	254.0	A		
USGS	11416680	2013-07-18				
USGS	11416680	2013-07-19				
USGS	11416680	2013-07-20	249.0	A		
USGS	11416680	2013-07-21				
USGS	11416680	2013-07-22				
USGS	11416680	2013-07-23				
USGS	11416680	2013-07-24	246.0	A		
USGS	11416680	2013-07-25				
USGS	11416680	2013-07-26				
USGS	11416680	2013-07-27				
USGS	11416680	2013-07-28	246.0	A		
USGS	11416680	2013-07-29				
USGS	11416680	2013-07-30	243.0	A		
USGS	11416680	2013-07-31	243.0	A		
USGS	11416680	2013-08-01	240.0	A		
USGS	11416680	2013-08-02				
USGS	11416680	2013-08-03				
USGS	11416680	2013-08-04				
USGS	11416680	2013-08-05	236.0	A		
USGS	11416680	2013-08-06	235.0	A		
USGS	11416680	2013-08-07				
USGS	11416680	2013-08-08				
USGS	11416680	2013-08-09				
USGS	11416680	2013-08-10	229.0	A		
USGS	11416680	2013-08-11				
USGS	11416680	2013-08-12				
USGS	11416680	2013-08-13				
USGS	11416680	2013-08-14	229.0	A		
USGS	11416680	2013-08-15				
USGS	11416680	2013-08-16				
USGS	11416680	2013-08-17				
USGS	11416680	2013-08-18	221.0	A		
USGS	11416680	2013-08-19				
USGS	11416680	2013-08-20	221.0	A		
USGS	11416680	2013-08-21				
USGS	11416680	2013-08-22	218.0	A		
USGS	11416680	2013-08-23				
USGS	11416680	2013-08-24	218.0	A		
USGS	11416680	2013-08-25				
USGS	11416680	2013-08-26				
USGS	11416680	2013-08-27				
USGS	11416680	2013-08-28	215.0	A		
USGS	11416680	2013-08-29				
USGS	11416680	2013-08-30	212.0	A		
USGS	11416680	2013-08-31				
USGS	11416680	2013-09-01	212.0	A		
USGS	11416680	2013-09-02				
USGS	11416680	2013-09-03	215.0	A		
USGS	11416680	2013-09-04	212.0	A		
USGS	11416680	2013-09-05	212.0	A		
USGS	11416680	2013-09-06	212.0	A		
USGS	11416680	2013-09-07				
USGS	11416680	2013-09-08	212.0	A		
USGS	11416680	2013-09-09				
USGS	11416680	2013-09-10	210.0	A		
USGS	11416680	2013-09-11				
USGS	11416680	2013-09-12				
USGS	11416680	2013-09-13	207.0	A		
USGS	11416680	2013-09-14				
USGS	11416680	2013-09-15				
USGS	11416680	2013-09-16				
USGS	11416680	2013-09-17	204.0	A		
USGS	11416680	2013-09-18				
USGS	11416680	2013-09-19				
USGS	11416680	2013-09-20				
USGS	11416680	2013-09-21				
USGS	11416680	2013-09-22	204.0	A		
USGS	11416680	2013-09-23				
USGS	11416680	2013-09-24				
USGS	11416680	2013-09-25	204.0	A		
USGS	11416680	2013-09-26	201.0	A		
USGS	11416680	2013-09-27				
USGS	11416680	2013-09-28	201.0	A		
USGS	11416680	2013-09-29				
USGS	11416680	2013-09-30				
USGS	11416680	2013-10-01				
USGS	11416680	2013-10-02				
USGS	11416680	2013-10-03	196.0	A		
USGS	11416680	2013-10-04				
USGS	11416680	2013-10-05				
USGS	11416680	2013-10-06	193.0	A		
USGS	11416680	2013-10-07	193.0	A		
USGS	11416680	2013-10-08	190.0	A		
USGS	11416680	2013-10-09	190.0	A		
USGS	11416680	2013-10-10	185.0	A		
USGS	11416680	2013-10-11	185.0	A		
USGS	11416680	2013-10-12	182.0	A		
USGS	11416680	2013-10-13	182.0	A		
USGS	11416680	2013-10-14	180.0	A		
USGS	11416680	2013-10-15	180.0	A		
USGS	11416680	2013-10-16	177.0	A		
USGS	11416680	2013-10-17	177.0	A		
USGS	11416680	2013-10-18	174.0	A		
USGS	11416680	2013-10-19	172.0	A		
USGS	11416680	2013-10-20	172.0	A		
USGS	11416680	2013-10-21	169.0	A		
USGS	11416680	2013-10-22	167.0	A		
USGS	11416680	2013-10-23	167.0	A		
USGS	11416680	2013-10-24	167.0	A		
USGS	11416680	2013-10-25	164.0	A		
USGS	11416680	2013-10-26	164.0	A		
USGS	11416680	2013-10-27	164.0	A		
USGS	11416680	2013-10-28	161.0	A		
USGS	11416680	2013-10-29	161.0	A		
USGS	11416680	2013-10-30	159.0	A		
USGS	11416680	2013-10-31	161.0	A		
USGS	11416680	2013-11-01				
USGS	11416680	2013-11-02				
USGS	11416680	2013-11-03				
USGS	11416680	2013-11-04				
USGS	11416680	2013-11-05				
USGS	11416680	2013-11-06				
USGS	11416680	2013-11-07				
USGS	11416680	2013-11-08				
USGS	11416680	2013-11-09				
USGS	11416680	2013-11-10				
USGS	11416680	2013-11-11				
USGS	11416680	2013-11-12				
USGS	11416680	2013-11-13				
USGS	11416680	2013-11-14				
USGS	11416680	2013-11-15				
USGS	11416680	2013-11-16				
USGS	11416680	2013-11-17				
USGS	11416680	2013-11-18				
USGS	11416680	2013-11-19				
USGS	11416680	2013-11-20				
USGS	11416680	2013-11-21				
USGS	11416680	2013-11-22				
USGS	11416680	2013-11-23	130.0	A		
USGS	11416680	2013-11-24				
USGS	11416680	2013-11-25	128.0	A		
USGS	11416680	2013-11-26				
USGS	11416680	2013-11-27				
USGS	11416680	2013-11-28				
USGS	11416680	2013-11-29				
USGS	11416680	2013-11-30				
USGS	11416680	2013-12-01				
USGS	11416680	2013-12-02				
USGS	11416680	2013-12-03				
USGS	11416680	2013-12-04				
USGS	11416680	2013-12-05				
USGS	11416680	2013-12-06				
USGS	11416680	2013-12-07				
USGS	11416680	2013-12-08				
USGS	11416680	2013-12-09				
USGS	11416680	2013-12-10				
USGS	11416680	2013-12-11				
USGS	11416680	2013-12-12				
USGS	11416680	2013-12-13				
USGS	11416680	2013-12-14				
USGS	11416680	2013-12-15				
USGS	11416680	2013-12-16				
USGS	11416680	2013-12-17				
USGS	11416680	2013-12-18				
USGS	11416680	2013-12-19				
USGS	11416680	2013-12-20				
USGS	11416680	2013-12-21				
USGS	11416680	2013-12-22				
USGS	11416680	2013-12-23				
USGS	11416680	2013-12-24				
USGS	11416680	2013-12-25				
USGS	11416680	2013-12-26				
USGS	11416680	2013-12-27				
USGS	11416680	2013-12-28				
