agency_cd	site_no	datetime	115598_00010_00001	115598_00010_00001_cd	115599_00010_00002	115599_00010_00002_cd	115600_00010_00003	115600_00010_00003_cd	115601_00400_00001	115601_00400_00001_cd	115602_00400_00002	115602_00400_00002_cd	115604_00400_00008	115604_00400_00008_cd	115605_00095_00001	115605_00095_00001_cd	115606_00095_00002	115606_00095_00002_cd	115607_00095_00003	115607_00095_00003_cd	115608_00300_00001	115608_00300_00001_cd	115609_00300_00002	115609_00300_00002_cd	115610_00300_00003	115610_00300_00003_cd	249359_95202_00002	249359_95202_00002_cd	249360_95202_00003	249360_95202_00003_cd	249361_95202_00001	249361_95202_00001_cd
5s	15s	20d	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s
USGS	422622122004003	2017-06-05	20.3	A	17.7	A	19.0	A	8.6	A	8.1	A	8.4	A	100	A	98	A	99	A	8.8	A	7.4	A	8.2	A	42687	P	62805	P	88835	P
USGS	422622122004003	2017-06-06	20.5	A	18.5	A	19.3	A	8.6	A	8.2	A	8.4	A	102	A	99	A	99	A	9.0	A	7.8	A	8.3	A	46148	P	60906	P	85374	P
USGS	422622122004003	2017-06-07	19.7	A	18.8	A	19.3	A	8.4	A	8.1	A	8.2	A	100	A	99	A	100	A	8.3	A	7.6	A	7.9	A	39226	P	50354	P	58839	P
USGS	422622122004003	2017-06-08	19.3	A	17.7	A	18.6	A	8.2	A	7.9	A	8.0	A	100	A	96	A	99	A	7.9	A	7.4	A	7.7	A	48455	P	65472	P	101526	P
USGS	422622122004003	2017-06-09	17.8	A	17.2	A	17.5	A	8.0	A	7.8	A	7.9	A	100	A	100	A	100	A	7.8	A	7.2	A	7.5	A	36918	P	47013	P	69222	P
USGS	422622122004003	2017-06-10	17.2	A	16.0	A	16.6	A	8.0	A	7.8	A	7.9	A	100	A	98	A	99	A	7.9	A	7.4	A	7.7	A	41533	P	55185	P	108448	P
USGS	422622122004003	2017-06-11	16.0	A	14.4	A	15.1	A	8.2	A	7.9	A	8.0	A	100	A	98	A	99	A	8.6	A	7.9	A	8.1	A	48455	P	76673	P	117677	P
USGS	422622122004003	2017-06-12	14.7	A	13.8	A	14.4	A	8.0	A	7.8	A	8.0	A	99	A	98	A	99	A	8.7	A	7.8	A	8.3	A	47302	P	73789	P	123446	P
USGS	422622122004003	2017-06-13	14.8	A	13.3	A	14.1	A	8.3	A	7.9	A	8.2	A	100	A	98	A	99	A	9.3	A	8.3	A	8.8	A	70376	P	97488	P	129214	P
USGS	422622122004003	2017-06-14	16.0	A	14.0	A	14.6	A	8.6	A	8.0	A	8.3	A	99	A	99	A	99	A	10.1	A	8.7	A	9.2	A	29996	P	67780	P	137290	P
USGS	422622122004003	2017-06-15	14.9	A	14.3	A	14.6	A	8.4	A	8.1	A	8.2	A	99	A	99	A	99	A	9.4	A	8.9	A	9.1	A	36918	P	53863	P	84220	P
USGS	422622122004003	2017-06-16	15.8	A	14.7	A	15.2	A	8.6	A	8.4	A	8.5	A	99	A	99	A	99	A	9.8	A	9.2	A	9.5	A	56531	P	88210	P	144212	P
USGS	422622122004003	2017-06-17	17.8	A	15.3	A	16.1	A	8.9	A	8.3	A	8.6	A	100	A	99	A	99	A	10.9	A	8.9	A	9.7	A	31150	P	65160	P	145366	P
USGS	422622122004003	2017-06-18	18.1	A	16.1	A	16.6	A	9.0	A	8.5	A	8.7	A	101	A	99	A	100	A	11.4	A	9.1	A	10.0	A	28842	P	57036	P	184592	P
USGS	422622122004003	2017-06-19	21.0	A	17.8	A	18.6	A	9.5	A	8.8	A	9.0	A	101	A	99	A	100	A	16.2	A	10.3	A	11.7	A	21920	P	85662	P	239970	P
USGS	422622122004003	2017-06-20	19.7	A	18.4	A	18.8	A	9.1	A	8.8	A	8.9	A	101	A	99	A	100	A	11.4	A	9.5	A	10.2	A	12691	P	37303	P	115370	P
USGS	422622122004003	2017-06-21	20.7	A	18.4	A	19.4	A	9.2	A	8.8	A	9.0	A	101	A	99	A	100	A	11.5	A	9.0	A	10.2	A	12691	P	40331	P	126907	P
USGS	422622122004003	2017-06-22	20.4	A	18.7	A	19.5	A	9.0	A	8.7	A	8.9	A	101	A	100	A	101	A	9.8	A	8.7	A	9.3	A	12691	P	38865	P	121138	P
USGS	422622122004003	2017-06-23	21.1	A	19.1	A	19.6	A	9.2	A	8.8	A	8.9	A	102	A	100	A	101	A	11.5	A	8.8	A	9.7	A	13844	P	54873	P	271120	P
USGS	422622122004003	2017-06-24	23.1	A	19.6	A	20.4	A	9.9	A	8.9	A	9.2	A	105	A	100	A	101	A	19.6	A	9.1	A	12.1	A	26535	P	165580	P	1180240	P
USGS	422622122004003	2017-06-25	23.3	A	20.9	A	21.9	A	9.9	A	9.3	A	9.5	A	106	A	100	A	101	A	20.1	A	11.0	A	14.2	A	14998	P	153610	P	1180240	P
USGS	422622122004003	2017-06-26	22.2	A	20.5	A	21.1	A	9.6	A	9.1	A	9.3	A	103	A	100	A	101	A	13.8	A	9.0	A	10.7	A	18459	P	167359	P	498398	P
USGS	422622122004003	2017-06-27	22.0	A	20.6	A	21.1	A	9.5	A	9.2	A	9.3	A	103	A	101	A	101	A	12.1	A	9.1	A	10.1	A	65761	P	127268	P	289579	P
USGS	422622122004003	2017-06-28	22.9	A	20.4	A	21.1	A	9.7	A	9.2	A	9.4	A	104	A	101	A	102	A	13.6	A	8.5	A	10.2	A	11537	P	104049	P	283810	P
USGS	422622122004003	2017-06-29	22.3	A	20.3	A	20.7	A	10.0	A	9.4	A	9.5	A	109	A	101	A	102	A	16.6	A	9.4	A	10.7	A	19613	P	151015	P	253814	P
USGS	422622122004003	2017-06-30	22.4	A	20.3	A	21.1	A	9.9	A	9.5	A	9.6	A	107	A	102	A	103	A	15.7	A	10.3	A	11.8	A	39226	P	354114	P	2688120	P
USGS	422622122004003	2017-07-01	22.2	A	20.4	A	21.1	A	9.8	A	9.5	A	9.6	A	106	A	101	A	103	A	13.0	A	8.9	A	10.4	A	19613	P	267586	P	1792850	P
USGS	422622122004003	2017-07-02	22.7	A	20.5	A	21.3	A	10.0	A	9.6	A	9.7	A	108	A	102	A	104	A	13.8	A	8.9	A	10.6	A	87681	P	343658	P	1792850	P
USGS	422622122004003	2017-07-03	23.1	A	20.9	A	21.6	A	10.0	A	9.7	A	9.8	A	109	A	103	A	104	A	13.8	A	9.0	A	10.4	A	29996	P	279195	P	1395980	P
USGS	422622122004003	2017-07-04	23.5	A	21.6	A	22.4	A	10.1	A	9.8	A	9.9	A	112	A	102	A	106	A	14.3	A	9.3	A	11.3	A	54224	P	583604	P	2142420	P
USGS	422622122004003	2017-07-05	23.5	A	22.3	A	22.9	A	10.0	A	9.8	A	9.9	A	111	A	104	A	108	A	12.9	A	9.6	A	11.3	A	68068	P	755001	P	6674150	P
USGS	422622122004003	2017-07-06	24.5	A	22.6	A	23.3	A	10.2	A	9.8	A	9.9	A	119	A	105	A	109	A	15.1	A	9.0	A	11.0	A	58839	P	909572	P	6674150	P
USGS	422622122004003	2017-07-07	24.5	A	23.2	A	23.7	A	10.1	A	9.9	A	9.9	A	114	A	103	A	108	A	13.6	A	9.8	A	11.1	A	42687	P	760889	P	3436870	P
USGS	422622122004003	2017-07-08	25.2	A	23.0	A	23.3	A	10.2	A	9.8	A	9.9	A	121	A	103	A	106	A	15.3	A	8.6	A	9.9	A	42687	P	758125	P	3289200	P
USGS	422622122004003	2017-07-09	24.7	A	22.6	A	23.1	A	10.1	A	9.7	A	9.8	A	116	A	103	A	106	A	13.2	A	7.2	A	8.8	A	125753	P	724548	P	2374310	P
USGS	422622122004003	2017-07-10	24.3	A	22.6	A	23.2	A	10.1	A	9.7	A	9.8	A	114	A	103	A	106	A	12.7	A	7.2	A	9.0	A	44994	P	757212	P	3946810	P
USGS	422622122004003	2017-07-11	23.8	A	22.3	A	22.6	A	10.0	A	9.7	A	9.8	A	111	A	104	A	106	A	11.9	A	7.6	A	8.6	A	35765	P	806172	P	6480330	P
USGS	422622122004003	2017-07-12	24.2	A	21.9	A	23.0	A	10.0	A	9.7	A	9.9	A	111	A	105	A	107	A	12.0	A	7.4	A	9.7	A	20767	P	370458	P	2282020	P
USGS	422622122004003	2017-07-13	24.6	A	22.3	A	23.2	A	10.0	A	9.7	A	9.8	A	115	A	104	A	108	A	13.1	A	7.7	A	9.8	A	29996	P	363944	P	1773240	P
USGS	422622122004003	2017-07-14	25.0	A	22.6	A	23.4	A	10.0	A	9.7	A	9.8	A	113	A	104	A	107	A	12.8	A	7.2	A	9.1	A	50763	P	442204	P	2380080	P
USGS	422622122004003	2017-07-15	24.0	A	22.8	A	23.3	A	9.9	A	9.7	A	9.7	A	108	A	104	A	106	A	10.5	A	7.3	A	8.4	A	43841	P	295972	P	980645	P
USGS	422622122004003	2017-07-16	24.0	A	22.6	A	22.9	A	9.8	A	9.5	A	9.7	A	109	A	104	A	105	A	11.3	A	6.3	A	7.6	A	53070	P	259823	P	524934	P
USGS	422622122004003	2017-07-17	23.3	A	21.9	A	22.4	A	9.7	A	9.4	A	9.5	A	106	A	103	A	104	A	10.1	A	5.3	A	7.0	A	49609	P	299794	P	986414	P
USGS	422622122004003	2017-07-18	23.6	A	21.6	A	22.4	A	9.9	A	9.5	A	9.7	A	111	A	103	A	105	A	12.4	A	6.5	A	8.7	A	32304	P	458283	P	1746700	P
USGS	422622122004003	2017-07-19	23.3	A	21.7	A	22.3	A	9.9	A	9.6	A	9.7	A	108	A	103	A	105	A	12.2	A	7.2	A	9.1	A	57685	P	857536	P	4118710	P
USGS	422622122004003	2017-07-20	23.8	A	21.2	A	22.2	A	10.0	A	9.6	A	9.7	A	110	A	103	A	105	A	12.1	A	7.1	A	9.1	A	47302	P	685995	P	1983210	P
USGS	422622122004003	2017-07-21	23.3	A	21.4	A	22.0	A	9.9	A	9.6	A	9.7	A	108	A	103	A	105	A	10.4	A	7.2	A	8.3	A	28842	P	623695	P	3508400	P
USGS	422622122004003	2017-07-22	23.4	A	21.4	A	22.3	A	9.9	A	9.6	A	9.7	A	108	A	103	A	105	A	11.5	A	6.8	A	8.9	A	198436	P	1035250	P	4021800	P
USGS	422622122004003	2017-07-23	23.1	A	22.2	A	22.4	A	9.7	A	9.6	A	9.6	A	106	A	103	A	104	A	8.9	A	6.0	A	6.9	A	73837	P	388316	P	1776700	P
USGS	422622122004003	2017-07-24	24.2	A	22.2	A	22.6	A	9.9	A	9.6	A	9.7	A	111	A	102	A	104	A	11.8	A	6.4	A	7.5	A	40380	P	682966	P	3492250	P
USGS	422622122004003	2017-07-25	23.4	A	22.1	A	22.6	A	9.9	A	9.5	A	9.6	A	108	A	102	A	104	A	11.1	A	5.8	A	7.6	A	40380	P	830303	P	2866940	P
USGS	422622122004003	2017-07-26	22.7	A	21.9	A	22.1	A	9.7	A	9.5	A	9.6	A	104	A	102	A	103	A	9.4	A	5.8	A	7.5	A	17306	P	386297	P	1848230	P
USGS	422622122004003	2017-07-27	23.9	A	21.7	A	22.5	A	9.8	A	9.5	A	9.6	A	107	A	102	A	104	A	12.0	A	7.5	A	9.3	A	54224	P	499480	P	2115890	P
USGS	422622122004003	2017-07-28	24.1	A	22.2	A	22.9	A	9.9	A	9.5	A	9.7	A	110	A	102	A	104	A	13.9	A	7.6	A	9.7	A	41533	P	812998	P	4025260	P
USGS	422622122004003	2017-07-29	24.5	A	22.5	A	22.8	A	9.9	A	9.5	A	9.6	A	110	A	101	A	103	A	13.1	A	6.6	A	8.3	A	111909	P	564400	P	2260100	P
USGS	422622122004003	2017-07-30	23.8	A	22.6	A	22.9	A	9.6	A	9.4	A	9.5	A	103	A	100	A	101	A	9.5	A	5.1	A	7.3	A	64607	P	538273	P	1825150	P
USGS	422622122004003	2017-07-31	23.8	A	23.0	A	23.3	A	9.5	A	9.3	A	9.4	A	102	A	100	A	101	A	8.3	A	4.8	A	6.0	A	21920	P	246507	P	816820	P
USGS	422622122004003	2017-08-01	24.6	A	23.1	A	23.3	A	9.6	A	9.2	A	9.3	A	104	A	101	A	102	A	9.2	A	3.8	A	4.7	A	13844	P	153033	P	1207920	P
USGS	422622122004003	2017-08-02	25.0	A	23.5	A	24.0	A	9.6	A	9.3	A	9.4	A	107	A	101	A	103	A	10.5	A	5.1	A	6.9	A	32304	P	380048	P	1528650	P
USGS	422622122004003	2017-08-03	26.2	A	23.8	A	24.6	A	9.8	A	9.2	A	9.4	A	108	A	101	A	104	A	13.0	A	5.0	A	8.1	A	71529	P	285445	P	769518	P
USGS	422622122004003	2017-08-04	25.4	A	23.7	A	24.4	A	9.5	A	9.2	A	9.3	A	105	A	102	A	103	A	9.1	A	5.0	A	6.7	A	130368	P	341663	P	1164080	P
USGS	422622122004003	2017-08-05	24.2	A	23.0	A	23.8	A	9.5	A	9.2	A	9.3	A	103	A	102	A	103	A	8.9	A	5.5	A	6.8	A	63454	P	283666	P	627613	P
USGS	422622122004003	2017-08-06	23.3	A	22.6	A	22.9	A	9.4	A	9.2	A	9.2	A	104	A	102	A	103	A	8.6	A	4.5	A	5.9	A	63454	P	266505	P	929882	P
USGS	422622122004003	2017-08-07	23.8	A	22.2	A	22.6	A	9.5	A	9.1	A	9.2	A	105	A	103	A	104	A	10.1	A	5.2	A	6.5	A	24228	P	130560	P	279195	P
USGS	422622122004003	2017-08-08	23.0	A	22.2	A	22.5	A	9.3	A	9.1	A	9.2	A	105	A	102	A	104	A	7.9	A	4.3	A	6.4	A	34611	P	220958	P	590694	P
USGS	422622122004003	2017-08-09	23.1	A	22.2	A	22.5	A	9.3	A	8.9	A	9.2	A	106	A	101	A	104	A	8.0	A	3.4	A	5.8	A	55378	P	233913	P	388797	P
USGS	422622122004003	2017-08-10	23.1	A	22.0	A	22.3	A	9.1	A	8.6	A	9.0	A	108	A	105	A	106	A	6.2	A	1.9	A	4.6	A	42687	P	130368	P	189207	P
USGS	422622122004003	2017-08-11	23.9	A	21.9	A	22.7	A	9.3	A	8.8	A	8.9	A	107	A	106	A	106	A	9.5	A	4.1	A	5.9	A	101526	P	207834	P	398026	P
USGS	422622122004003	2017-08-12	23.3	A	22.5	A	22.8	A	9.0	A	8.8	A	8.9	A	107	A	107	A	107	A	6.5	A	4.2	A	5.3	A	77298	P	170916	P	244584	P
USGS	422622122004003	2017-08-13	22.7	A	21.6	A	22.1	A	9.1	A	8.7	A	8.9	A	109	A	106	A	107	A	8.5	A	4.3	A	6.0	A	59992	P	184953	P	305730	P
USGS	422622122004003	2017-08-14	21.9	A	21.1	A	21.4	A	8.9	A	8.3	A	8.7	A	112	A	107	A	109	A	7.1	A	2.8	A	4.9	A	132676	P	249752	P	378414	P
USGS	422622122004003	2017-08-15	21.9	A	20.6	A	21.0	A	8.9	A	8.5	A	8.8	A	113	A	107	A	109	A	7.4	A	4.1	A	6.0	A	43841	P	133108	P	264197	P
USGS	422622122004003	2017-08-16	22.3	A	20.6	A	21.0	A	9.0	A	8.7	A	8.8	A	111	A	108	A	109	A	8.9	A	5.7	A	6.7	A	83066	P	162503	P	304577	P
USGS	422622122004003	2017-08-17	22.0	A	20.5	A	21.1	A	9.2	A	8.7	A	8.9	A	109	A	107	A	108	A	10.5	A	6.0	A	7.6	A	122292	P	232422	P	369184	P
USGS	422622122004003	2017-08-18	22.3	A	20.8	A	21.1	A	9.1	A	8.7	A	8.8	A	109	A	108	A	109	A	10.2	A	6.2	A	7.0	A	38072	P	150966	P	294194	P
USGS	422622122004003	2017-08-19	21.2	A	20.3	A	20.7	A	8.9	A	8.7	A	8.8	A	109	A	108	A	109	A	7.7	A	6.0	A	6.8	A	54224	P	127268	P	242277	P
USGS	422622122004003	2017-08-20	21.7	A	20.2	A	20.5	A	9.1	A	8.7	A	8.9	A	109	A	107	A	108	A	9.2	A	5.7	A	6.9	A	41533	P	124383	P	291886	P
USGS	422622122004003	2017-08-21	22.1	A	20.2	A	20.7	A	9.1	A	8.8	A	8.9	A	111	A	107	A	109	A	9.8	A	6.7	A	7.9	A	29996	P	127941	P	291886	P
USGS	422622122004003	2017-08-22	22.2	A	20.7	A	21.2	A	9.1	A	8.8	A	8.9	A	112	A	107	A	108	A	9.7	A	5.5	A	7.1	A	28842	P	134526	P	350725	P
USGS	422622122004003	2017-08-23	21.5	A	20.6	A	21.0	A	9.0	A	8.7	A	8.9	A	110	A	107	A	108	A	7.3	A	4.6	A	5.8	A	25381	P	106573	P	194975	P
USGS	422622122004003	2017-08-24	21.3	A	20.3	A	20.6	A	8.8	A	8.6	A	8.7	A	109	A	108	A	109	A	6.5	A	4.5	A	5.4	A	19613	P	59728	P	126907	P
USGS	422622122004003	2017-08-25	21.5	A	20.2	A	20.7	A	8.9	A	8.5	A	8.6	A	110	A	108	A	109	A	7.5	A	4.6	A	5.7	A	13844	P	52902	P	168440	P
USGS	422622122004003	2017-08-26	22.6	A	20.4	A	20.9	A	8.8	A	8.4	A	8.6	A	110	A	108	A	110	A	7.6	A	4.3	A	5.2	A	10383	P	57613	P	166133	P
USGS	422622122004003	2017-08-27	22.2	A	21.1	A	21.4	A	8.7	A	8.3	A	8.6	A	112	A	109	A	109	A	6.7	A	3.6	A	5.6	A	20767	P	110130	P	291886	P
USGS	422622122004003	2017-08-28	22.0	A	20.9	A	21.1	A	8.9	A	8.4	A	8.5	A	110	A	109	A	110	A	8.0	A	4.4	A	5.3	A	13844	P	45187	P	99218	P
USGS	422622122004003	2017-08-29	21.9	A	20.7	A	21.1	A	8.6	A	8.2	A	8.4	A	125	A	109	A	113	A	5.5	A	2.8	A	4.6	A	16152	P	58382	P	205359	P
USGS	422622122004003	2017-08-30	21.6	A	20.7	A	21.1	A	8.4	A	8.0	A	8.2	A	119	A	111	A	114	A	5.5	A	3.1	A	4.2	A	27689	P	73765	P	284964	P
USGS	422622122004003	2017-08-31	21.5	A	20.0	A	20.6	A	8.5	A	7.7	A	8.1	A	114	A	110	A	112	A	6.3	A	2.7	A	4.4	A	21920	P	71001	P	252660	P
USGS	422622122004003	2017-09-01	22.9	A	20.3	A	20.9	A	8.2	A	7.6	A	7.9	A	114	A	112	A	113	A	5.0	A	1.9	A	3.7	A	14998	P	93305	P	301116	P
USGS	422622122004003	2017-09-02	22.7	A	21.2	A	21.9	A	8.5	A	7.7	A	7.9	A	116	A	111	A	113	A	6.5	A	2.9	A	4.4	A	12691	P	48023	P	177670	P
USGS	422622122004003	2017-09-03	22.0	A	21.2	A	21.5	A	8.4	A	7.8	A	8.0	A	114	A	112	A	113	A	5.6	A	3.3	A	4.4	A	17306	P	57421	P	254968	P
USGS	422622122004003	2017-09-04	21.8	A	20.8	A	21.2	A	8.3	A	7.5	A	7.8	A	114	A	113	A	114	A	5.6	A	3.0	A	4.0	A	24228	P	72154	P	243431	P
USGS	422622122004003	2017-09-05	23.1	A	21.5	A	21.9	A	8.6	A	7.4	A	8.1	A	116	A	112	A	114	A	7.6	A	1.8	A	4.6	A	17306	P	78524	P	297655	P
USGS	422622122004003	2017-09-06	22.0	A	21.5	A	21.7	A	8.4	A	7.8	A	8.0	A	116	A	113	A	115	A	5.2	A	3.3	A	4.4	A	50763	P	214228	P	342649	P
USGS	422622122004003	2017-09-07	21.8	A	21.1	A	21.4	A	8.2	A	7.8	A	8.0	A	116	A	115	A	116	A	5.7	A	3.5	A	4.5	A	80759	P	182693	P	294194	P
USGS	422622122004003	2017-09-08	22.1	A	20.7	A	21.1	A	8.5	A	7.6	A	7.9	A	116	A	115	A	116	A	7.0	A	4.5	A	5.3	A	73837	P	137555	P	408410	P
USGS	422622122004003	2017-09-09	21.9	A	20.6	A	21.2	A	7.9	A	7.2	A	7.5	A	119	A	116	A	118	A	5.4	A	2.4	A	4.0	A	41533	P	84220	P	197283	P
USGS	422622122004003	2017-09-10	21.8	A	20.5	A	20.9	A	8.2	A	7.5	A	7.7	A	119	A	116	A	117	A	6.2	A	3.7	A	4.9	A	47302	P	88546	P	181131	P
USGS	422622122004003	2017-09-11	21.5	A	20.6	A	21.0	A	8.4	A	7.7	A	8.0	A	117	A	115	A	117	A	7.5	A	4.8	A	5.9	A	71529	P	101117	P	141905	P
USGS	422622122004003	2017-09-12	21.9	A	21.0	A	21.3	A	8.8	A	8.1	A	8.4	A	117	A	112	A	114	A	9.6	A	6.9	A	7.9	A	87681	P	155461	P	288425	P
USGS	422622122004003	2017-09-13	21.6	A	20.5	A	20.9	A	8.8	A	8.1	A	8.4	A	115	A	112	A	113	A	9.3	A	5.2	A	7.6	A	43841	P	205503	P	387643	P
USGS	422622122004003	2017-09-14	20.5	A	18.9	A	19.8	A	8.9	A	7.8	A	8.2	A	115	A	111	A	113	A	10.3	A	5.7	A	7.4	A	144212	P	249608	P	387643	P
USGS	422622122004003	2017-09-15	19.0	A	18.2	A	18.6	A	9.1	A	8.1	A	8.6	A	114	A	111	A	112	A	10.7	A	6.4	A	8.1	A	51916	P	204734	P	393412	P
USGS	422622122004003	2017-09-16	18.5	A	17.9	A	18.1	A	9.2	A	8.7	A	8.8	A	112	A	110	A	111	A	11.8	A	8.0	A	9.7	A	87681	P	169281	P	334573	P
USGS	422622122004003	2017-09-17	17.9	A	17.1	A	17.5	A	9.0	A	8.3	A	8.6	A	113	A	110	A	111	A	10.7	A	6.7	A	9.3	A	83066	P	236124	P	346110	P
USGS	422622122004003	2017-09-18	17.2	A	15.1	A	16.4	A	8.7	A	7.9	A	8.4	A	113	A	109	A	111	A	9.7	A	6.3	A	8.0	A	99218	P	226774	P	371491	P
USGS	422622122004003	2017-09-19	15.1	A	13.9	A	14.5	A	8.8	A	8.2	A	8.5	A	110	A	109	A	110	A	9.8	A	7.4	A	8.7	A	148827	P	391297	P	1214850	P
USGS	422622122004003	2017-09-20	13.9	A	13.4	A	13.6	A	8.8	A	8.3	A	8.5	A	109	A	107	A	108	A	9.8	A	8.3	A	9.1	A	117677	P	356253	P	1094860	P
USGS	422622122004003	2017-09-21	13.5	A	12.6	A	13.1	A	9.0	A	8.4	A	8.7	A	108	A	107	A	108	A	11.0	A	8.6	A	9.6	A	146520	P	511185	P	2614280	P
USGS	422622122004003	2017-09-22	13.0	A	12.2	A	12.6	A	9.0	A	8.4	A	8.8	A	108	A	107	A	108	A	11.2	A	8.6	A	10.1	A	73837	P	241844	P	403795	P
USGS	422622122004003	2017-09-23	13.0	A	12.0	A	12.4	A	9.3	A	8.9	A	9.0	A	108	A	107	A	107	A	12.2	A	10.2	A	10.9	A	71529	P	231509	P	408410	P
USGS	422622122004003	2017-09-24	12.7	A	12.0	A	12.3	A	9.4	A	8.8	A	9.1	A	107	A	107	A	107	A	14.1	A	10.8	A	12.0	A	66915	P	267682	P	826049	P
USGS	422622122004003	2017-09-25	12.6	A	12.0	A	12.2	A	9.3	A	8.8	A	9.1	A	107	A	107	A	107	A	12.9	A	10.6	A	11.7	A	83066	P	239297	P	729138	P
USGS	422622122004003	2017-09-26	14.0	A	12.2	A	12.6	A	9.6	A	8.9	A	9.2	A	107	A	107	A	107	A	16.1	A	11.1	A	12.5	A	98064	P	244296	P	853738	P
USGS	422622122004003	2017-09-27	15.1	A	13.1	A	14.1	A	9.4	A	8.7	A	9.2	A	108	A	107	A	107	A	13.7	A	10.0	A	12.1	A	51916	P	190240	P	576850	P
USGS	422622122004003	2017-09-28	14.7	A	13.3	A	14.2	A	9.4	A	8.8	A	9.2	A	108	A	107	A	107	A	13.6	A	10.1	A	12.1	A	40380	P:[4]	199618	P:[4]	387643	P:[4]
USGS	422622122004003	2017-09-29	14.4	A	13.9	A	14.1	A	9.2	A	8.7	A	9.1	A	108	A	107	A	107	A	11.7	A	9.6	A	10.6	A	35765	P	130608	P	357647	P
USGS	422622122004003	2017-09-30	14.3	A	13.0	A	13.7	A	9.2	A	8.6	A	8.9	A	108	A	107	A	107	A	11.5	A	9.1	A	10.4	A	35765	P	168056	P	318421	P
USGS	422622122004003	2017-10-01	13.4	A	12.5	A	12.9	A	9.1	A	8.5	A	8.9	A	108	A	107	A	107	A	10.7	A	8.8	A	9.8	A	100372	P	197042	P	387643	P
USGS	422622122004003	2017-10-02	12.6	A	12.0	A	12.3	A	9.2	A	8.5	A	8.9	A	109	A	107	A	108	A	10.8	A	8.1	A	9.6	A	100372	P	234730	P	374952	P
USGS	422622122004003	2017-10-03	12.0	A	11.0	A	11.5	A	8.9	A	8.4	A	8.7	A	109	A	107	A	108	A	10.5	A	8.4	A	9.5	A	125753	P	225380	P	316114	P
USGS	422622122004003	2017-10-04	11.8	A	10.6	A	11.1	A	9.0	A	8.5	A	8.9	A	108	A	107	A	108	A	10.5	A	9.2	A	9.8	A	40380	P	142049	P	357647	P
USGS	422622122004003	2017-10-05	12.0	A	10.7	A	11.1	A	9.2	A	8.8	A	8.9	A	108	A	107	A	107	A	11.7	A	9.7	A	10.2	A	54224	P	133925	P	326497	P
USGS	422622122004003	2017-10-06			11.1	A:[4]					8.9	A:[4]											9.8	A:[4]								
