agency_cd	site_no	datetime	115248_00010_00001	115248_00010_00001_cd	115249_00010_00002	115249_00010_00002_cd	115250_00010_00003	115250_00010_00003_cd	115251_00400_00001	115251_00400_00001_cd	115252_00400_00002	115252_00400_00002_cd	115254_00400_00008	115254_00400_00008_cd	115255_00095_00001	115255_00095_00001_cd	115256_00095_00002	115256_00095_00002_cd	115257_00095_00003	115257_00095_00003_cd	115258_00300_00001	115258_00300_00001_cd	115259_00300_00002	115259_00300_00002_cd	115260_00300_00003	115260_00300_00003_cd	249356_95202_00001	249356_95202_00001_cd	249357_95202_00002	249357_95202_00002_cd	249358_95202_00003	249358_95202_00003_cd
5s	15s	20d	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s
USGS	422305121553803	2016-07-20	21.9	A	20.0	A	20.7	A	9.8	A	9.4	A	9.6	A	113	A	108	A	110	A	9.9	A	4.5	A	6.3	A						
USGS	422305121553803	2016-07-21	22.2	A	20.1	A	20.7	A	9.9	A	9.3	A	9.5	A	119	A	111	A	112	A	11.7	A	3.6	A	6.4	A						
USGS	422305121553803	2016-07-22	24.6	A	20.4	A	21.7	A	10.0	A	9.5	A	9.6	A	124	A	111	A	115	A	14.6	A	5.8	A	8.7	A						
USGS	422305121553803	2016-07-23	23.1	A	20.4	A	21.7	A	10.0	A	9.5	A	9.7	A	118	A	109	A	113	A	13.9	A	5.5	A	9.4	A						
USGS	422305121553803	2016-07-24	25.6	A	20.7	A	22.1	A	10.1	A	9.5	A	9.7	A	122	A	109	A	113	A	16.1	A	6.6	A	9.7	A						
USGS	422305121553803	2016-07-25	27.0	A	21.6	A	23.2	A	10.0	A	9.5	A	9.6	A	130	A	109	A	114	A	16.8	A	6.1	A	9.4	A						
USGS	422305121553803	2016-07-26	27.3	A	22.0	A	23.7	A	10.2	A	9.5	A	9.6	A	127	A	110	A	115	A	19.3	A	4.5	A	8.9	A						
USGS	422305121553803	2016-07-27	28.0	A	22.6	A	24.1	A	10.0	A	9.4	A	9.5	A	132	A	111	A	115	A	16.2	A	3.8	A	7.9	A						
USGS	422305121553803	2016-07-28	27.8	A	22.8	A	24.5	A	9.6	A	9.3	A	9.5	A	119	A	112	A	114	A	12.9	A	3.6	A	7.7	A						
USGS	422305121553803	2016-07-29	28.4	A	23.6	A	25.2	A	9.8	A	9.3	A	9.4	A	119	A	111	A	113	A	12.1	A	5.2	A	8.0	A						
USGS	422305121553803	2016-07-30	27.7	A	23.6	A	24.6	A	9.7	A	9.2	A	9.3	A	118	A	110	A	112	A	12.7	A	2.6	A	6.8	A						
USGS	422305121553803	2016-07-31	26.9	A	23.5	A	24.3	A	9.7	A	9.2	A	9.3	A	117	A	110	A	112	A	13.7	A	3.8	A	6.6	A						
USGS	422305121553803	2016-08-01	27.7	A	23.1	A	24.2	A	9.9	A	9.0	A	9.3	A	125	A	110	A	112	A	18.3	A	1.7	A	7.5	A						
USGS	422305121553803	2016-08-02	24.3	A	22.6	A	23.2	A	9.3	A	8.8	A	9.2	A	116	A	110	A	113	A	7.2	A	0.6	A	3.5	A						
USGS	422305121553803	2016-08-03	23.2	A	21.6	A	22.3	A	9.7	A	9.0	A	9.3	A	115	A	110	A	112	A	11.4	A	1.8	A	6.5	A						
USGS	422305121553803	2016-08-04	24.8	A	21.1	A	22.5	A	9.9	A	9.2	A	9.3	A	119	A	113	A	115	A	15.7	A	4.7	A	8.6	A						
USGS	422305121553803	2016-08-05	24.0	A	21.5	A	22.4	A	9.6	A	9.2	A	9.3	A	116	A	113	A	114	A	11.9	A	3.4	A	7.0	A						
USGS	422305121553803	2016-08-06	24.9	A	21.1	A	22.1	A	9.8	A	9.2	A	9.3	A	117	A	112	A	113	A	14.8	A	4.1	A	7.2	A						
USGS	422305121553803	2016-08-07	22.7	A	20.9	A	21.4	A	9.6	A	9.0	A	9.3	A	115	A	111	A	112	A	10.8	A	1.6	A	6.1	A						
USGS	422305121553803	2016-08-08	24.2	A	20.7	A	21.4	A	10.0	A	9.2	A	9.3	A	116	A	109	A	112	A	17.2	A	4.6	A	7.4	A						
USGS	422305121553803	2016-08-09	24.1	A	20.2	A	21.3	A	9.9	A	9.2	A	9.4	A	118	A	111	A	114	A	16.2	A	4.6	A	8.6	A						
USGS	422305121553803	2016-08-10	25.8	A	19.9	A	21.9	A	9.6	A	9.2	A	9.3	A	116	A	112	A	114	A	12.2	A	5.3	A	8.3	A						
USGS	422305121553803	2016-08-11	24.2	A	20.7	A	21.9	A	9.9	A	9.1	A	9.3	A	118	A	113	A	114	A	17.4	A	6.0	A	9.2	A						
USGS	422305121553803	2016-08-12	27.1	A	21.3	A	22.8	A	10.0	A	9.0	A	9.2	A	125	A	112	A	115	A	16.4	A	2.8	A	8.2	A						
USGS	422305121553803	2016-08-13	24.6	A	22.0	A	22.9	A	9.5	A	9.1	A	9.2	A	119	A	110	A	114	A	9.9	A	6.0	A	8.0	A						
USGS	422305121553803	2016-08-14	25.6	A	22.0	A	23.3	A	9.3	A	9.0	A	9.1	A	120	A	116	A	117	A	10.0	A	4.7	A	6.5	A						
USGS	422305121553803	2016-08-15	26.2	A	22.1	A	23.5	A	9.3	A	8.8	A	8.9	A	121	A	116	A	118	A	7.5	A	2.4	A	4.7	A						
USGS	422305121553803	2016-08-16	23.8	A	22.4	A	22.9	A	9.1	A	8.7	A	8.9	A	120	A	112	A	117	A	6.1	A	2.6	A	4.3	A						
USGS	422305121553803	2016-08-17	24.6	A	22.1	A	23.1	A	8.9	A	8.6	A	8.8	A	119	A	114	A	117	A	5.2	A	2.8	A	4.1	A						
USGS	422305121553803	2016-08-18	25.6	A	22.2	A	23.5	A	8.7	A	8.5	A	8.6	A	123	A	118	A	120	A	6.7	A	3.5	A	4.3	A						
USGS	422305121553803	2016-08-19	25.6	A	22.8	A	23.9	A	8.6	A	8.3	A	8.5	A	122	A	116	A	119	A	6.0	A	3.9	A	4.7	A						
USGS	422305121553803	2016-08-20	26.1	A	22.8	A	23.9	A	8.8	A	8.3	A	8.4	A	119	A	116	A	118	A	8.1	A	3.5	A	5.1	A						
USGS	422305121553803	2016-08-21	24.4	A	22.8	A	23.4	A	8.7	A	8.1	A	8.4	A	119	A	107	A	116	A	7.5	A	2.6	A	4.9	A						
USGS	422305121553803	2016-08-22	24.0	A	22.8	A	23.1	A	8.9	A	8.5	A	8.6	A	116	A	112	A	115	A	7.8	A	4.2	A	5.7	A						
USGS	422305121553803	2016-08-23	24.7	A	22.0	A	22.9	A	9.2	A	8.6	A	8.8	A	120	A	114	A	116	A	13.5	A	5.2	A	8.2	A						
USGS	422305121553803	2016-08-24	22.6	A	21.1	A	21.8	A	9.2	A	8.7	A	8.8	A	118	A	105	A	116	A	11.9	A	6.3	A	8.4	A						
USGS	422305121553803	2016-08-25	22.1	A	20.2	A	21.1	A	9.2	A	8.6	A	8.8	A	119	A	117	A	117	A	13.1	A	6.5	A	9.2	A						
USGS	422305121553803	2016-08-26	23.0	A	19.7	A	21.0	A	9.4	A	8.8	A	9.0	A	117	A	115	A	117	A	15.0	A	6.7	A	10.1	A						
USGS	422305121553803	2016-08-27	22.0	A	20.3	A	21.0	A	9.4	A	8.9	A	9.1	A	119	A	116	A	117	A	14.2	A	7.7	A	10.5	A						
USGS	422305121553803	2016-08-28	22.9	A	20.6	A	21.4	A	9.5	A	9.0	A	9.1	A	119	A	116	A	117	A	14.5	A	7.5	A	9.9	A						
USGS	422305121553803	2016-08-29	21.2	A	20.6	A	21.0	A	9.1	A	8.7	A	9.0	A	118	A	116	A	117	A	8.4	A	4.5	A	6.7	A						
USGS	422305121553803	2016-08-30	22.1	A	20.4	A	20.9	A	9.2	A	8.6	A	8.9	A	119	A	116	A	117	A	11.1	A	4.2	A	6.8	A						
USGS	422305121553803	2016-08-31	21.6	A	19.9	A	20.4	A	9.2	A	8.4	A	8.8	A	120	A	111	A	116	A	10.5	A	2.8	A	5.6	A						
USGS	422305121553803	2016-09-01	20.7	A	19.2	A	19.7	A	9.1	A	8.8	A	8.9	A	117	A	116	A	116	A	9.7	A	5.2	A	6.4	A						
USGS	422305121553803	2016-09-02	20.9	A	18.1	A	19.0	A	9.2	A	8.7	A	8.9	A	117	A	116	A	117	A	11.4	A	5.1	A	7.5	A						
USGS	422305121553803	2016-09-03	18.3	A	17.3	A	17.8	A	9.0	A	8.7	A	8.9	A	117	A	116	A	116	A	8.8	A	6.4	A	7.4	A						
USGS	422305121553803	2016-09-04	17.3	A	16.4	A	16.9	A	8.9	A	8.7	A	8.8	A	117	A	116	A	117	A	8.8	A	6.8	A	7.7	A						
USGS	422305121553803	2016-09-05	19.4	A	15.8	A	16.8	A	9.2	A	8.7	A	8.8	A	117	A	116	A	117	A	10.6	A	7.2	A	8.4	A						
USGS	422305121553803	2016-09-06	16.4	A	15.9	A	16.2	A	8.9	A	8.8	A	8.8	A	117	A	117	A	117	A	8.5	A	7.4	A	7.9	A						
USGS	422305121553803	2016-09-07	19.3	A	15.9	A	16.9	A	9.0	A	8.7	A	8.8	A	118	A	116	A	117	A	9.8	A	6.9	A	8.1	A						
USGS	422305121553803	2016-09-08	20.3	A	16.6	A	17.7	A	9.0	A	8.6	A	8.8	A	118	A	117	A	117	A	10.3	A	6.8	A	8.2	A						
USGS	422305121553803	2016-09-09	18.5	A	16.6	A	17.3	A	8.9	A	8.6	A	8.6	A	119	A	118	A	118	A	9.1	A	6.3	A	7.5	A						
USGS	422305121553803	2016-09-10	19.1	A	16.5	A	17.4	A	8.8	A	8.3	A	8.6	A	120	A	118	A	118	A	9.3	A	5.8	A	7.5	A						
USGS	422305121553803	2016-09-11	18.2	A	17.2	A	17.5	A	8.6	A	8.3	A	8.4	A	121	A	118	A	119	A	7.7	A	6.1	A	6.7	A						
USGS	422305121553803	2016-09-12	17.4	A	16.4	A	16.8	A	8.4	A	8.1	A	8.2	A	120	A	118	A	118	A	8.1	A	6.3	A	7.1	A						
USGS	422305121553803	2016-09-13	16.5	A	15.0	A	15.8	A	8.6	A	8.0	A	8.2	A	123	A	118	A	120	A	9.3	A	6.8	A	7.8	A						
USGS	422305121553803	2016-09-14	16.8	A	15.1	A	15.6	A	8.9	A	8.0	A	8.2	A	122	A	119	A	120	A	11.8	A	7.1	A	8.5	A						
USGS	422305121553803	2016-09-15	18.1	A	15.2	A	16.4	A	8.7	A	8.2	A	8.6	A	121	A	119	A	120	A	10.9	A	7.4	A	9.0	A						
USGS	422305121553803	2016-09-16	17.4	A	15.8	A	16.6	A	8.9	A	8.4	A	8.6	A	121	A	120	A	120	A	11.4	A	8.3	A	9.5	A						
USGS	422305121553803	2016-09-17	17.1	A	16.0	A	16.4	A	8.8	A	8.3	A	8.5	A	121	A	120	A	121	A	10.9	A	7.6	A	8.8	A						
USGS	422305121553803	2016-09-18	18.0	A	16.2	A	16.8	A	8.8	A	8.2	A	8.4	A	122	A	121	A	121	A	9.7	A	6.9	A	8.0	A						
USGS	422305121553803	2016-09-19	18.4	A	16.6	A	17.0	A	8.7	A	8.2	A	8.4	A	121	A	120	A	121	A	9.9	A	7.2	A	8.0	A						
USGS	422305121553803	2016-09-20	17.3	A	16.5	A	16.9	A	8.5	A	8.3	A	8.4	A	122	A	121	A	121	A	8.5	A	7.1	A	7.6	A						
USGS	422305121553803	2016-09-21	16.8	A	15.3	A	15.8	A	8.5	A	8.1	A	8.4	A	122	A	121	A	121	A	8.5	A	7.4	A	7.8	A						
USGS	422305121553803	2016-09-22	15.5	A	14.1	A	14.6	A	8.5	A	8.2	A	8.3	A	122	A	120	A	122	A	8.7	A	7.6	A	8.1	A						
USGS	422305121553803	2016-09-23	14.2	A	13.7	A	13.9	A	8.5	A	8.0	A	8.2	A	122	A	120	A	121	A	9.0	A	7.2	A	8.0	A						
USGS	422305121553803	2016-09-24	15.3	A	13.8	A	14.2	A	8.8	A	7.7	A	8.0	A	122	A	122	A	122	A	11.0	A	6.2	A	8.0	A						
USGS	422305121553803	2016-09-25	15.4	A	14.0	A	14.6	A	8.8	A	8.1	A	8.3	A	122	A	120	A	121	A	10.8	A	7.6	A	9.0	A						
USGS	422305121553803	2016-09-26	15.9	A	14.6	A	15.2	A	8.9	A	8.3	A	8.6	A	122	A	120	A	121	A	12.0	A	9.0	A	10.2	A						
USGS	422305121553803	2016-09-27	16.6	A	15.0	A	15.6	A	8.8	A	8.4	A	8.5	A	122	A	121	A	121	A	11.6	A	8.8	A	9.9	A						
USGS	422305121553803	2016-09-28	17.0	A	15.6	A	16.2	A	9.1	A	8.3	A	8.5	A	123	A	121	A	122	A	14.3	A	8.5	A	10.0	A						
USGS	422305121553803	2016-09-29	17.5	A	16.2	A	16.8	A	8.6	A	8.1	A	8.4	A	123	A	122	A	122	A	9.9	A	7.2	A	8.8	A						
USGS	422305121553803	2016-09-30	17.2	A	15.6	A	16.3	A	8.5	A	7.6	A	8.1	A	123	A	122	A	123	A	9.3	A	5.9	A	7.4	A						
USGS	422305121553803	2016-10-01	16.0	A	15.2	A	15.6	A	8.2	A	7.5	A	7.8	A	123	A	122	A	123	A	8.3	A	5.4	A	6.5	A						
USGS	422305121553803	2016-10-02	15.3	A	14.6	A	15.0	A	8.0	A	7.4	A	7.6	A	124	A	123	A	124	A	7.4	A	4.9	A	5.7	A						
USGS	422305121553803	2016-10-03	14.7	A	12.0	A	13.6	A	7.8	A	7.5	A	7.5	A	124	A	122	A	123	A	7.9	A	5.2	A	6.2	A						
USGS	422305121553803	2016-10-04	12.5	A	11.5	A	11.9	A	8.1	A	7.7	A	7.8	A	124	A	121	A	122	A	8.8	A	6.9	A	7.9	A						
USGS	422305121553803	2016-10-05																														
USGS	422305121553803	2016-10-06																														
USGS	422305121553803	2016-10-07																														
USGS	422305121553803	2016-10-08																														
USGS	422305121553803	2016-10-09																														
USGS	422305121553803	2016-10-10																														
USGS	422305121553803	2016-10-11																														
USGS	422305121553803	2016-10-12																														
USGS	422305121553803	2016-10-13																														
USGS	422305121553803	2016-10-14																														
USGS	422305121553803	2016-10-15																														
USGS	422305121553803	2016-10-16																														
USGS	422305121553803	2016-10-17																														
USGS	422305121553803	2016-10-18																														
USGS	422305121553803	2016-10-19																														
USGS	422305121553803	2016-10-20																														
USGS	422305121553803	2016-10-21																														
USGS	422305121553803	2016-10-22																														
USGS	422305121553803	2016-10-23																														
USGS	422305121553803	2016-10-24																														
USGS	422305121553803	2016-10-25																														
USGS	422305121553803	2016-10-26																														
USGS	422305121553803	2016-10-27																														
USGS	422305121553803	2016-10-28																														
USGS	422305121553803	2016-10-29																														
USGS	422305121553803	2016-10-30																														
USGS	422305121553803	2016-10-31																														
USGS	422305121553803	2016-11-01																														
USGS	422305121553803	2016-11-02																														
USGS	422305121553803	2016-11-03																														
USGS	422305121553803	2016-11-04																														
USGS	422305121553803	2016-11-05																														
USGS	422305121553803	2016-11-06																														
USGS	422305121553803	2016-11-07																														
USGS	422305121553803	2016-11-08																														
USGS	422305121553803	2016-11-09																														
USGS	422305121553803	2016-11-10																														
USGS	422305121553803	2016-11-11																														
USGS	422305121553803	2016-11-12																														
USGS	422305121553803	2016-11-13																														
USGS	422305121553803	2016-11-14																														
USGS	422305121553803	2016-11-15																														
USGS	422305121553803	2016-11-16																														
USGS	422305121553803	2016-11-17																														
USGS	422305121553803	2016-11-18																														
USGS	422305121553803	2016-11-19																														
USGS	422305121553803	2016-11-20																														
USGS	422305121553803	2016-11-21																														
USGS	422305121553803	2016-11-22																														
USGS	422305121553803	2016-11-23																														
USGS	422305121553803	2016-11-24																														
USGS	422305121553803	2016-11-25																														
USGS	422305121553803	2016-11-26																														
USGS	422305121553803	2016-11-27																														
USGS	422305121553803	2016-11-28																														
USGS	422305121553803	2016-11-29																														
USGS	422305121553803	2016-11-30																														
USGS	422305121553803	2016-12-01																														
USGS	422305121553803	2016-12-02																														
USGS	422305121553803	2016-12-03																														
USGS	422305121553803	2016-12-04																														
USGS	422305121553803	2016-12-05																														
USGS	422305121553803	2016-12-06																														
USGS	422305121553803	2016-12-07																														
USGS	422305121553803	2016-12-08																														
USGS	422305121553803	2016-12-09																														
USGS	422305121553803	2016-12-10																														
USGS	422305121553803	2016-12-11																														
USGS	422305121553803	2016-12-12																														
USGS	422305121553803	2016-12-13																														
USGS	422305121553803	2016-12-14																														
USGS	422305121553803	2016-12-15																														
USGS	422305121553803	2016-12-16																														
USGS	422305121553803	2016-12-17																														
USGS	422305121553803	2016-12-18																														
USGS	422305121553803	2016-12-19																														
USGS	422305121553803	2016-12-20																														
USGS	422305121553803	2016-12-21																														
USGS	422305121553803	2016-12-22																														
USGS	422305121553803	2016-12-23																														
USGS	422305121553803	2016-12-24																														
USGS	422305121553803	2016-12-25																														
USGS	422305121553803	2016-12-26																														
USGS	422305121553803	2016-12-27																														
USGS	422305121553803	2016-12-28																														
USGS	422305121553803	2016-12-29																														
USGS	422305121553803	2016-12-30																														
USGS	422305121553803	2016-12-31																														
USGS	422305121553803	2017-01-01																														
USGS	422305121553803	2017-01-02																														
USGS	422305121553803	2017-01-03																														
USGS	422305121553803	2017-01-04																														
USGS	422305121553803	2017-01-05																														
USGS	422305121553803	2017-01-06																														
USGS	422305121553803	2017-01-07																														
USGS	422305121553803	2017-01-08																														
USGS	422305121553803	2017-01-09																														
USGS	422305121553803	2017-01-10																														
USGS	422305121553803	2017-01-11																														
USGS	422305121553803	2017-01-12																														
USGS	422305121553803	2017-01-13																														
USGS	422305121553803	2017-01-14																														
USGS	422305121553803	2017-01-15																														
USGS	422305121553803	2017-01-16																														
USGS	422305121553803	2017-01-17																														
USGS	422305121553803	2017-01-18																														
USGS	422305121553803	2017-01-19																														
USGS	422305121553803	2017-01-20																														
USGS	422305121553803	2017-01-21																														
USGS	422305121553803	2017-01-22																														
USGS	422305121553803	2017-01-23																														
USGS	422305121553803	2017-01-24																														
USGS	422305121553803	2017-01-25																														
USGS	422305121553803	2017-01-26																														
USGS	422305121553803	2017-01-27																														
USGS	422305121553803	2017-01-28																														
USGS	422305121553803	2017-01-29																														
USGS	422305121553803	2017-01-30																														
USGS	422305121553803	2017-01-31																														
USGS	422305121553803	2017-02-01																														
USGS	422305121553803	2017-02-02																														
USGS	422305121553803	2017-02-03																														
USGS	422305121553803	2017-02-04																														
USGS	422305121553803	2017-02-05																														
USGS	422305121553803	2017-02-06																														
USGS	422305121553803	2017-02-07																														
USGS	422305121553803	2017-02-08																														
USGS	422305121553803	2017-02-09																														
USGS	422305121553803	2017-02-10																														
USGS	422305121553803	2017-02-11																														
USGS	422305121553803	2017-02-12																														
USGS	422305121553803	2017-02-13																														
USGS	422305121553803	2017-02-14																														
USGS	422305121553803	2017-02-15																														
USGS	422305121553803	2017-02-16																														
USGS	422305121553803	2017-02-17																														
USGS	422305121553803	2017-02-18																														
USGS	422305121553803	2017-02-19																														
USGS	422305121553803	2017-02-20																														
USGS	422305121553803	2017-02-21																														
USGS	422305121553803	2017-02-22																														
USGS	422305121553803	2017-02-23																														
USGS	422305121553803	2017-02-24																														
USGS	422305121553803	2017-02-25																														
USGS	422305121553803	2017-02-26																														
USGS	422305121553803	2017-02-27																														
USGS	422305121553803	2017-02-28																														
USGS	422305121553803	2017-03-01																														
USGS	422305121553803	2017-03-02																														
USGS	422305121553803	2017-03-03																														
USGS	422305121553803	2017-03-04																														
USGS	422305121553803	2017-03-05																														
USGS	422305121553803	2017-03-06																														
USGS	422305121553803	2017-03-07																														
USGS	422305121553803	2017-03-08																														
USGS	422305121553803	2017-03-09																														
USGS	422305121553803	2017-03-10																														
USGS	422305121553803	2017-03-11																														
USGS	422305121553803	2017-03-12																														
USGS	422305121553803	2017-03-13																														
USGS	422305121553803	2017-03-14																														
USGS	422305121553803	2017-03-15																														
USGS	422305121553803	2017-03-16																														
USGS	422305121553803	2017-03-17																														
USGS	422305121553803	2017-03-18																														
USGS	422305121553803	2017-03-19																														
USGS	422305121553803	2017-03-20																														
USGS	422305121553803	2017-03-21																														
USGS	422305121553803	2017-03-22																														
USGS	422305121553803	2017-03-23																														
USGS	422305121553803	2017-03-24																														
USGS	422305121553803	2017-03-25																														
USGS	422305121553803	2017-03-26																														
USGS	422305121553803	2017-03-27																														
USGS	422305121553803	2017-03-28																														
USGS	422305121553803	2017-03-29																														
USGS	422305121553803	2017-03-30																														
USGS	422305121553803	2017-03-31																														
USGS	422305121553803	2017-04-01																														
USGS	422305121553803	2017-04-02																														
USGS	422305121553803	2017-04-03																														
USGS	422305121553803	2017-04-04																														
USGS	422305121553803	2017-04-05																														
USGS	422305121553803	2017-04-06																														
USGS	422305121553803	2017-04-07																														
USGS	422305121553803	2017-04-08																														
USGS	422305121553803	2017-04-09																														
USGS	422305121553803	2017-04-10																														
USGS	422305121553803	2017-04-11																														
USGS	422305121553803	2017-04-12																														
USGS	422305121553803	2017-04-13																														
USGS	422305121553803	2017-04-14																														
USGS	422305121553803	2017-04-15																														
USGS	422305121553803	2017-04-16																														
USGS	422305121553803	2017-04-17																														
USGS	422305121553803	2017-04-18																														
USGS	422305121553803	2017-04-19																														
USGS	422305121553803	2017-04-20																														
USGS	422305121553803	2017-04-21																														
USGS	422305121553803	2017-04-22																														
USGS	422305121553803	2017-04-23																														
USGS	422305121553803	2017-04-24																														
USGS	422305121553803	2017-04-25																														
USGS	422305121553803	2017-04-26																														
USGS	422305121553803	2017-04-27																														
USGS	422305121553803	2017-04-28																														
USGS	422305121553803	2017-04-29																														
USGS	422305121553803	2017-04-30																														
USGS	422305121553803	2017-05-01																														
USGS	422305121553803	2017-05-02																														
USGS	422305121553803	2017-05-03																														
USGS	422305121553803	2017-05-04																														
USGS	422305121553803	2017-05-05																														
USGS	422305121553803	2017-05-06																														
USGS	422305121553803	2017-05-07																														
USGS	422305121553803	2017-05-08																														
USGS	422305121553803	2017-05-09																														
USGS	422305121553803	2017-05-10																														
USGS	422305121553803	2017-05-11																														
USGS	422305121553803	2017-05-12																														
USGS	422305121553803	2017-05-13																														
USGS	422305121553803	2017-05-14																														
USGS	422305121553803	2017-05-15																														
USGS	422305121553803	2017-05-16																														
USGS	422305121553803	2017-05-17																														
USGS	422305121553803	2017-05-18	14.6	A:[4]					8.3	A:[4]							96	A:[4]			9.9	A:[4]										
USGS	422305121553803	2017-05-19	18.1	A	12.5	A	14.6	A	8.3	A	8.0	A	8.1	A	99	A	97	A	98	A	9.8	A	9.1	A	9.4	A	103833	P	32304	P	62468	P
USGS	422305121553803	2017-05-20	17.8	A	14.2	A	15.5	A	8.3	A	8.0	A	8.2	A	99	A	98	A	98	A	9.7	A	9.2	A	9.4	A	99218	P	41533	P	60617	P
USGS	422305121553803	2017-05-21	18.7	A	14.0	A	16.0	A	8.5	A	8.0	A	8.2	A	99	A	96	A	98	A	9.8	A	8.9	A	9.4	A	74990	P	29996	P	54584	P
USGS	422305121553803	2017-05-22	21.6	A	15.9	A	18.0	A	8.5	A	8.2	A	8.3	A	98	A	94	A	97	A	10.0	A	9.2	A	9.5	A	57685	P	16152	P	40187	P
USGS	422305121553803	2017-05-23	22.6	A	16.8	A	18.6	A	8.6	A	8.3	A	8.4	A	99	A	94	A	97	A	9.9	A	9.2	A	9.5	A	111909	P	11537	P	42639	P
USGS	422305121553803	2017-05-24	18.9	A	16.9	A	17.6	A	8.5	A	8.2	A	8.4	A	99	A	96	A	97	A	9.5	A	8.5	A	9.1	A	70376	P	34611	P	55882	P
USGS	422305121553803	2017-05-25	19.0	A	17.3	A	18.0	A	8.6	A	8.2	A	8.4	A	99	A	97	A	98	A	9.3	A	8.3	A	8.7	A	86528	P	51916	P	68261	P
USGS	422305121553803	2017-05-26	19.6	A	16.8	A	18.0	A	8.7	A	8.3	A	8.6	A	99	A	97	A	98	A	9.8	A	8.5	A	9.1	A	91142	P	53070	P	69823	P
USGS	422305121553803	2017-05-27	21.6	A	18.0	A	19.2	A	8.8	A	8.5	A	8.6	A	98	A	97	A	98	A	9.8	A	8.9	A	9.3	A	109602	P	40380	P	73813	P
USGS	422305121553803	2017-05-28	22.4	A	19.0	A	20.3	A	8.8	A	8.5	A	8.6	A	99	A	97	A	98	A	9.7	A	8.6	A	9.1	A	167286	P	26535	P	67155	P
USGS	422305121553803	2017-05-29	23.1	A	18.9	A	20.5	A	8.7	A	8.5	A	8.6	A	100	A	97	A	98	A	9.3	A	8.6	A	8.9	A	147674	P	14998	P	60834	P
USGS	422305121553803	2017-05-30	21.2	A	19.4	A	20.1	A	8.8	A	8.5	A	8.6	A	100	A	97	A	98	A	9.6	A	8.5	A	8.9	A	160364	P	36918	P	69895	P
USGS	422305121553803	2017-05-31	20.3	A	18.3	A	19.2	A	8.9	A	8.4	A	8.7	A	99	A	98	A	99	A	9.1	A	7.8	A	8.4	A	474171	P	50763	P	117365	P
USGS	422305121553803	2017-06-01	20.5	A	18.4	A	19.3	A	9.0	A	8.4	A	8.7	A	100	A	98	A	99	A	9.7	A	7.9	A	8.6	A	134983	P	44994	P	79365	P
USGS	422305121553803	2017-06-02	22.3	A	18.7	A	19.5	A	8.9	A	8.5	A	8.6	A	102	A	98	A	100	A	9.9	A	7.8	A	8.4	A	159211	P	48455	P	71866	P
USGS	422305121553803	2017-06-03	22.5	A	19.1	A	20.3	A	8.9	A	8.4	A	8.6	A	103	A	100	A	101	A	9.2	A	7.7	A	8.3	A	156903	P	43841	P	72154	P
USGS	422305121553803	2017-06-04	20.5	A	19.3	A	19.8	A	8.5	A	8.3	A	8.4	A	102	A	100	A	101	A	7.9	A	7.4	A	7.6	A	77298	P	42687	P	58382	P
USGS	422305121553803	2017-06-05	22.0	A	18.6	A	20.1	A	8.6	A	8.3	A	8.4	A	106	A	100	A	102	A	8.6	A	7.6	A	7.9	A	139598	P	25381	P	62108	P
USGS	422305121553803	2017-06-06	24.3	A	19.1	A	20.9	A	8.5	A	8.2	A	8.3	A	104	A	100	A	102	A	8.4	A	7.5	A	7.8	A	83066	P	27689	P	52493	P
USGS	422305121553803	2017-06-07	20.1	A	19.2	A	19.6	A	8.5	A	7.9	A	8.2	A	101	A	99	A	100	A	8.3	A	7.0	A	7.6	A	107294	P	19613	P	44970	P
USGS	422305121553803	2017-06-08	19.2	A	18.1	A	18.7	A	8.2	A	7.9	A	8.0	A	101	A	100	A	100	A	7.8	A	7.0	A	7.4	A	445328	P	21920	P	116644	P
USGS	422305121553803	2017-06-09	18.3	A	17.6	A	18.0	A	8.1	A	7.9	A	8.0	A	101	A	99	A	100	A	7.6	A	7.2	A	7.4	A	96911	P	42687	P	53791	P
USGS	422305121553803	2017-06-10	17.6	A	16.2	A	17.0	A	8.1	A	7.9	A	7.9	A	101	A	99	A	100	A	8.0	A	7.4	A	7.7	A	80759	P	46148	P	64126	P
USGS	422305121553803	2017-06-11	16.2	A	14.8	A	15.4	A	8.1	A	8.0	A	8.0	A	101	A	100	A	100	A	8.4	A	7.9	A	8.1	A	111909	P	71529	P	91287	P
USGS	422305121553803	2017-06-12	15.0	A	13.6	A	14.1	A	8.4	A	8.0	A	8.1	A	100	A	99	A	99	A	9.1	A	8.1	A	8.6	A	168440	P	73837	P	110395	P
USGS	422305121553803	2017-06-13	16.9	A	13.4	A	14.5	A	8.7	A	8.2	A	8.4	A	102	A	99	A	100	A	10.0	A	8.9	A	9.3	A	178824	P	89989	P	130344	P
USGS	422305121553803	2017-06-14	18.5	A	14.2	A	15.8	A	9.1	A	8.3	A	8.8	A	102	A	100	A	100	A	11.8	A	9.1	A	10.2	A	364569	P	101526	P	170700	P
USGS	422305121553803	2017-06-15	15.7	A	15.0	A	15.3	A	8.6	A	8.3	A	8.5	A	100	A	99	A	100	A	9.7	A	9.1	A	9.4	A	211127	P	93450	P	125369	P
