agency_cd	site_no	datetime	102492_00054_32400	102492_00054_32400_cd	102493_00062_32400	102493_00062_32400_cd
5s	15s	20d	14n	10s	14n	10s
USGS	10292500	2013-01-01	13090	A	46.34	A
USGS	10292500	2013-01-02	13160	A	46.39	A
USGS	10292500	2013-01-03	13210	A	46.43	A
USGS	10292500	2013-01-04	13280	A	46.48	A
USGS	10292500	2013-01-05	13360	A	46.54	A
USGS	10292500	2013-01-06	13430	A	46.59	A
USGS	10292500	2013-01-07	13490	A	46.63	A
USGS	10292500	2013-01-08	13580	A	46.70	A
USGS	10292500	2013-01-09	13650	A	46.75	A
USGS	10292500	2013-01-10	13720	A	46.80	A
USGS	10292500	2013-01-11	13760	A	46.83	A
USGS	10292500	2013-01-12	13830	A	46.88	A
USGS	10292500	2013-01-13	13850	A	46.90	A
USGS	10292500	2013-01-14	13920	A	46.95	A
USGS	10292500	2013-01-15	13980	A	46.99	A
USGS	10292500	2013-01-16	14000	A	47.01	A
USGS	10292500	2013-01-17	14060	A	47.05	A
USGS	10292500	2013-01-18	14120	A	47.09	A
USGS	10292500	2013-01-19	14170	A	47.12	A
USGS	10292500	2013-01-20	14210	A	47.15	A
USGS	10292500	2013-01-21	14270	A	47.19	A
USGS	10292500	2013-01-22	14320	A	47.22	A
USGS	10292500	2013-01-23	14390	A	47.27	A
USGS	10292500	2013-01-24	14450	A	47.31	A
USGS	10292500	2013-01-25	14520	A	47.36	A
USGS	10292500	2013-01-26	14600	A	47.41	A
USGS	10292500	2013-01-27	14690	A	47.47	A
USGS	10292500	2013-01-28	14740	A	47.51	A
USGS	10292500	2013-01-29	14800	A	47.55	A
USGS	10292500	2013-01-30	14910	A	47.62	A
USGS	10292500	2013-01-31	14970	A	47.66	A
USGS	10292500	2013-02-01	15040	A	47.71	A
USGS	10292500	2013-02-02	15110	A	47.76	A
USGS	10292500	2013-02-03	15200	A	47.82	A
USGS	10292500	2013-02-04	15280	A	47.87	A
USGS	10292500	2013-02-05	15370	A	47.93	A
USGS	10292500	2013-02-06	15470	A	48.00	A
