agency_cd	site_no	datetime	7638_62614_32400	7638_62614_32400_cd	7639_00054_32400	7639_00054_32400_cd
5s	15s	20d	14n	10s	14n	10s
USGS	10342900	2013-01-01	6944.94	A	14500	A
USGS	10342900	2013-01-02	6944.92	A	14480	A
USGS	10342900	2013-01-03	6944.90	A	14470	A
USGS	10342900	2013-01-04	6944.89	A	14460	A
USGS	10342900	2013-01-05	6944.89	A	14460	A
USGS	10342900	2013-01-06	6944.89	A	14460	A
USGS	10342900	2013-01-07	6944.90	A	14470	A
USGS	10342900	2013-01-08	6944.89	A	14460	A
USGS	10342900	2013-01-09	6944.92	A	14480	A
USGS	10342900	2013-01-10	6944.92	A	14480	A
USGS	10342900	2013-01-11	6944.93	A	14490	A
USGS	10342900	2013-01-12	6944.93	A	14490	A
USGS	10342900	2013-01-13	6944.92	A	14480	A
USGS	10342900	2013-01-14	6944.91	A	14480	A
USGS	10342900	2013-01-15	6944.90	A	14470	A
USGS	10342900	2013-01-16	6944.90	A	14470	A
USGS	10342900	2013-01-17	6944.90	A	14470	A
USGS	10342900	2013-01-18	6944.89	A	14460	A
USGS	10342900	2013-01-19	6944.89	A	14460	A
USGS	10342900	2013-01-20	6944.88	A	14460	A
USGS	10342900	2013-01-21	6944.88	A	14460	A
USGS	10342900	2013-01-22	6944.86	A	14440	A
USGS	10342900	2013-01-23	6944.87	A	14450	A
USGS	10342900	2013-01-24	6944.89	A	14460	A
USGS	10342900	2013-01-25	6944.90	A	14470	A
USGS	10342900	2013-01-26	6944.89	A	14460	A
USGS	10342900	2013-01-27	6944.94	A	14500	A
USGS	10342900	2013-01-28	6944.93	A	14490	A
USGS	10342900	2013-01-29	6944.92	A	14480	A
USGS	10342900	2013-01-30	6944.94	A	14500	A
USGS	10342900	2013-01-31	6944.94	A	14500	A
USGS	10342900	2013-02-01	6944.94	A	14500	A
USGS	10342900	2013-02-02	6944.94	A	14500	A
USGS	10342900	2013-02-03	6944.94	A	14500	A
USGS	10342900	2013-02-04	6944.94	A	14500	A
USGS	10342900	2013-02-05	6944.94	A	14500	A
USGS	10342900	2013-02-06	6944.93	A	14490	A
USGS	10342900	2013-02-07	6944.95	A	14500	A
USGS	10342900	2013-02-08	6944.95	A	14500	A
USGS	10342900	2013-02-09	6944.95	A	14500	A
USGS	10342900	2013-02-10	6944.94	A	14500	A
USGS	10342900	2013-02-11	6944.94	A	14500	A
USGS	10342900	2013-02-12	6944.94	A	14500	A
USGS	10342900	2013-02-13	6944.98	A	14490	A:e
USGS	10342900	2013-02-14	6944.93	A	14490	A
USGS	10342900	2013-02-15	6944.93	A	14490	A
USGS	10342900	2013-02-16	6944.93	A	14490	A
USGS	10342900	2013-02-17	6944.92	A	14480	A
USGS	10342900	2013-02-18	6944.95	A	14500	A
USGS	10342900	2013-02-19	6944.95	A	14500	A
