agency_cd	site_no	datetime	150388_00054_32400	150388_00054_32400_cd	150389_62614_32400	150389_62614_32400_cd
USGS	14217600	2011-01-01			985.86	A
USGS	14217600	2011-01-02			984.70	A
USGS	14217600	2011-01-03			983.81	A
USGS	14217600	2011-01-04			982.36	A
USGS	14217600	2011-01-05			980.98	A
USGS	14217600	2011-01-06			979.16	A
USGS	14217600	2011-01-07			977.87	A
USGS	14217600	2011-01-08			975.79	A
USGS	14217600	2011-01-09			974.31	A
USGS	14217600	2011-01-10			972.61	A
USGS	14217600	2011-01-11			971.64	A
USGS	14217600	2011-01-12			971.12	A
USGS	14217600	2011-01-13			972.42	A
USGS	14217600	2011-01-14			974.47	A
USGS	14217600	2011-01-15			977.02	A
USGS	14217600	2011-01-16			986.79	A
USGS	14217600	2011-01-17			995.34	A
USGS	14217600	2011-01-18			998.41	A
USGS	14217600	2011-01-19			998.95	A
USGS	14217600	2011-01-20			998.39	A
USGS	14217600	2011-01-21			997.74	A
USGS	14217600	2011-01-22			997.48	A
USGS	14217600	2011-01-23			996.72	A
USGS	14217600	2011-01-24			996.09	A
USGS	14217600	2011-01-25			995.41	A
USGS	14217600	2011-01-26			995.15	A
USGS	14217600	2011-01-27			994.54	A
USGS	14217600	2011-01-28			995.87	A
USGS	14217600	2011-01-29			996.00	A
USGS	14217600	2011-01-30			996.26	A
USGS	14217600	2011-01-31			996.23	A
USGS	14217600	2011-02-01			996.03	A
USGS	14217600	2011-02-02				
USGS	14217600	2011-02-03			996.97	A
USGS	14217600	2011-02-04			997.41	A
USGS	14217600	2011-02-05			997.27	A
USGS	14217600	2011-02-06			997.19	A
USGS	14217600	2011-02-07			997.77	A
USGS	14217600	2011-02-08			997.09	A
USGS	14217600	2011-02-09			995.64	A
USGS	14217600	2011-02-10			994.08	A
USGS	14217600	2011-02-11			993.49	A
USGS	14217600	2011-02-12			993.28	A
USGS	14217600	2011-02-13			992.79	A
USGS	14217600	2011-02-14			992.62	A
USGS	14217600	2011-02-15			992.88	A
USGS	14217600	2011-02-16			992.95	A
USGS	14217600	2011-02-17			992.55	A
USGS	14217600	2011-02-18			991.76	A
USGS	14217600	2011-02-19			990.92	A
USGS	14217600	2011-02-20			990.60	A
USGS	14217600	2011-02-21			990.55	A
USGS	14217600	2011-02-22			990.26	A
USGS	14217600	2011-02-23			990.18	A
USGS	14217600	2011-02-24			989.54	A
USGS	14217600	2011-02-25			989.04	A
USGS	14217600	2011-02-26			988.58	A
USGS	14217600	2011-02-27			988.73	A
USGS	14217600	2011-02-28			987.66	A
USGS	14217600	2011-03-01			986.15	A
USGS	14217600	2011-03-02			985.35	A
USGS	14217600	2011-03-03			984.29	A
USGS	14217600	2011-03-04			982.37	A
USGS	14217600	2011-03-05			981.94	A
USGS	14217600	2011-03-06			982.86	A
USGS	14217600	2011-03-07			982.09	A
USGS	14217600	2011-03-08			980.89	A
USGS	14217600	2011-03-09			980.58	A
USGS	14217600	2011-03-10			982.66	A
USGS	14217600	2011-03-11			983.71	A
USGS	14217600	2011-03-12			984.03	A
USGS	14217600	2011-03-13			984.53	A
USGS	14217600	2011-03-14			985.11	A
USGS	14217600	2011-03-15			986.30	A
USGS	14217600	2011-03-16			988.02	A
USGS	14217600	2011-03-17			989.72	A
USGS	14217600	2011-03-18			990.34	A
USGS	14217600	2011-03-19			990.79	A
USGS	14217600	2011-03-20			991.03	A
USGS	14217600	2011-03-21			991.17	A
USGS	14217600	2011-03-22			991.06	A
